niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
BurtRutan_2006.BR.words1 15.88 15.93 BurtRutan_2006 BR BR -0.071840322988904 0.392225855078679 0.424231189366738 -0.509075987523863 -0.101258246899245 -0.500025596286069 -0.486450009429379 -0.463824031334895 -0.282816206579022 0.109717636690872 0.361328478831564 0.392779834099151 0.411650647259703 37.7528765373877 -600.790390643402 -2.25306859633283 0.428859067274031 -1.71409786471091 -2.73320348013407 -2.28248652024317 -2.72329510451095 -2.70843254107627 -2.68366160201847 -2.48549408955609 -2.05006102701991 -1.78129049717271 -1.74769418094181 -1.72753639120327 41.3373446360815 -660.00717957885
BurtRutan_2006.BR.words2 15.93 16.07 BurtRutan_2006 BR BR 4.80616777503777 1.67849646805705 6.54447904189152 1.07733028463764 5.34721454633361 1.20879251878713 1.40598587001135 1.73464145538507 4.05889946661048 6.11938342559524 6.51157000855764 6.52802452522458 6.53789723522474 26.1590049163491 -413.728170831525 2.93953377631324 1.78350866644638 4.74934374194413 -1.03239928992915 3.50129075157195 -0.896075144262821 -0.691588925763326 -0.350778561597501 2.15651611849738 4.34569773528099 4.70729115648112 4.72831744921262 4.74093322485153 29.7434730150429 -472.944959766973
BurtRutan_2006.BR.words3 16.07 16.13 BurtRutan_2006 BR BR 1.82041015714076 1.38674147642761 3.23904020244039 -0.414927906547981 2.26798103714091 -0.358326108953581 -0.27342341256198 -0.131918918575979 0.919366147724715 2.90602273575127 3.18272316730762 3.21088168487401 3.22777679541384 -78.145775886774 1259.91752165172 0.311269652301904 1.32681501469332 1.64410125906898 -1.83826997285427 0.758840532302061 -1.78338414403052 -1.7010554007949 -1.56384082873553 -0.546875137847857 1.35398301164614 1.59636406778946 1.62023266342922 1.63455382081308 -74.5613077880808 1200.70073271628
BurtRutan_2006.BR.words4 16.13 16.41 BurtRutan_2006 BR BR 0.805101947355195 0.946848759007581 2.70356090907238 -0.329903881863728 0.549315511401677 -0.310869263018303 -0.282317334750167 -0.252845071105905 0.0144071961435323 1.5275893842453 2.45217171443749 2.62600436124018 2.6725382899395 -5.30205239440418 87.0531370086263 -0.10344948775572 0.853425094234017 1.73781051493975 -1.43410608366247 -0.44584637092501 -1.36156028766032 -1.2527415936571 -1.07274294745943 -0.722929223091225 0.517841383672558 1.47498152850053 1.68456352469179 1.71651171884057 -1.71758429571047 27.8363480731796
BurtRutan_2006.BR.words5 16.41 16.57 BurtRutan_2006 BR BR -1.02211980615491 0.448148736122695 -0.324797233178947 -2.06649320955188 -0.898734614994048 -2.00096010694464 -1.90266045303378 -1.73882769651568 -1.25842761981708 -0.727196752603257 -0.476032753519909 -0.400414993349428 -0.35504433724714 -6.3212841857723 103.192655959314 -1.14418555471734 0.358460956808038 -0.576627004338583 -2.08846077982631 -1.05733942334651 -2.01749377611201 -1.91104327054056 -1.7336257612548 -1.22571961089253 -0.952258286321909 -0.711461485456692 -0.644044244897638 -0.603593900562205 -2.73681608707872 43.9758670238699
BurtRutan_2006.BR.words6 16.57 16.69 BurtRutan_2006 BR BR -2.79222660688784 1.66180516249563 -0.571522735682837 -4.75216645318122 -3.18214152429393 -4.73391111257229 -4.70652810165888 -4.66088975013654 -4.32039190248343 -0.915134386020438 -0.672759955545188 -0.622141345614012 -0.591770179655307 -41.7634981099374 691.732525498706 -2.39950172425489 1.53235568757652 -0.393293949381284 -4.14494547421686 -2.78941664166098 -4.13098005553455 -4.11003192751109 -4.07511838080532 -3.78725796809831 -0.686856510574896 -0.430182340344223 -0.411738144862754 -0.400671627573872 -38.1790300112437 632.515736563259
BurtRutan_2006.BR.words7 16.69 16.99 BurtRutan_2006 BR BR -2.6678069833417 1.37811238888705 0.801361954679294 -4.60841273742448 -2.57596297635134 -4.59309461501667 -4.57011743140495 -4.53101496632442 -3.71932951518843 -2.18325394954064 -0.195156797521118 0.0514972793883151 0.501416084562902 2.67216896382091 -47.6708278869081 -1.51719589367111 1.4621606834667 1.78037616728475 -3.8867938404167 -1.21600721566228 -3.87733611292508 -3.86314952168764 -3.82461969173976 -2.05392779432247 -1.0040433803592 0.835336478203874 1.05625102355354 1.49072610979227 6.25663706251464 -106.887616822355
BurtRutan_2006.BR.words8 16.99 17.38 BurtRutan_2006 BR BR -0.367793632594199 2.59272744170819 3.44377217356103 -4.60234743971791 0.791818081886837 -4.59975694180381 -4.59437782163476 -4.48848784654935 -3.24904516084599 1.33672677291787 3.30884859502668 3.36095600494976 3.40612204294388 -0.391798236333104 6.36505065547299 2.01259507604312 2.61777067149925 5.62396452562237 -2.87974675983024 3.06093936763584 -2.8572539179219 -2.82973952404778 -2.70496665812191 -0.330747149652691 3.92078527836135 5.47625731249594 5.54517285524098 5.58953399358912 3.19266986236063 -52.8517382799741
BurtRutan_2006.BR.words9 17.38 17.48 BurtRutan_2006 BR BR -3.51866402161796 0.143436337575578 -3.37203621158527 -3.83018281489411 -3.50379453070362 -3.82388276093818 -3.81443268000428 -3.79868254511445 -3.51776431156391 -3.42376409043473 -3.37575578722253 -3.3738959994039 -3.37278012671272 3.75783943795004 -69.0246015176878 -0.251691448144164 0.24287821988899 0.0379337594428026 -0.734807118485432 -0.17962299820811 -0.7250751269882 -0.710477139742352 -0.686147160999272 -0.336590176622677 -0.155135591154788 0.0265415507623824 0.0322376551025925 0.0356553177067186 7.34230753664373 -128.241390453134
BurtRutan_2006.BR.words10 17.48 17.61 BurtRutan_2006 BR BR -4.25043014890528 1.22838910228438 -2.98466562948078 -6.18645281463824 -3.6551647760468 -6.18113785919824 -6.17316542603824 -6.15987803743823 -5.30079824244338 -3.25792443545911 -2.99673362318086 -2.99069962633082 -2.9870792282208 -30.0755121521909 523.499619341664 -0.568765122524102 1.10288876405675 0.596901218612413 -2.34749065094735 0.0182918546969435 -2.33788577358072 -2.32347845753078 -2.29946626411421 -1.51188516789649 0.315381922162793 0.563383615279196 0.580142416945805 0.59019769794577 -26.4910440534971 464.282830406217
