niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
JaneGoodall_2002.JG.words1 16.27 16.51 JaneGoodall_2002 JG JG 0.689720172302659 0.95162890183685 2.42381674897008 -1.37003627962093 0.894933074775132 -1.26644338708296 -1.11105404827599 -0.961755572015748 -0.0446337587110622 1.32012477030263 1.9924483684722 2.05819134776833 2.27756658848938 -6.69876547575314 110.526285940315 0.0644923425608591 0.940878629967065 1.76004671979076 -1.97253409430984 0.259822629792942 -1.86817035778311 -1.71162475299302 -1.5603991667609 -0.663932019308628 0.682334704627546 1.38781148993021 1.41172727087777 1.62071894022556 -6.35616814741963 104.283647839733
JaneGoodall_2002.JG.words2 16.51 17.04 JaneGoodall_2002 JG JG 0.708720860872645 3.23765672050519 7.72098416009864 -3.03337655832148 0.0683331101795273 -3.00794963172224 -2.99036903279192 -2.96134627109244 -2.26231675715769 3.2819113583639 5.74187763370938 6.7687667951025 7.1229566202273 -16.2138421748035 272.733339902066 0.213943552303987 3.19711713942691 7.19952379038093 -3.50542385183725 -0.426444198389131 -3.47819828926425 -3.45703030100167 -3.4384336983808 -2.69532772047391 2.72339118149472 5.21537713021908 6.24696053385138 6.60329488648335 -15.87124484647 266.490701801484
JaneGoodall_2002.JG.words3 17.04 17.53 JaneGoodall_2002 JG JG -3.14128093159353 1.06784180851185 -1.23699598350603 -4.97007370376917 -3.31754778134099 -4.78751662075328 -4.69157989491705 -4.65829198898512 -3.90788080703266 -2.02563425868871 -1.39511145895909 -1.32191025862237 -1.30009041287159 -6.71321681973852 112.896671797587 -3.46212421193133 1.02543404213138 -1.62009973985829 -5.22272693894828 -3.61792804836981 -5.04673191245201 -4.95624050761324 -4.91993840403299 -4.18375818802669 -2.39490235370442 -1.78444126291279 -1.70348220961236 -1.68483468335375 -6.37061949140502 106.654033697004
JaneGoodall_2002.JG.words4 17.53 17.65 JaneGoodall_2002 JG JG -2.72154742006664 0.749838480482602 -1.69370693540667 -4.1148302957584 -2.60130323164785 -4.09964072156701 -4.07685636027992 -4.03888242480143 -3.13155919226591 -2.14155819317856 -1.78235514631929 -1.73803104086298 -1.71143657758919 20.4259805540068 -361.971336560029 -2.93862324038035 0.761802352563587 -1.8910175252396 -4.35167134655289 -2.81837905196156 -4.33608646775188 -4.31270914955037 -4.27374695254784 -3.36049415086809 -2.34875139825188 -1.9816422592003 -1.93632989221995 -1.90914247203174 20.7685778823403 -368.213974660611
JaneGoodall_2002.JG.words5 17.65 18.12 JaneGoodall_2002 JG JG 0.970024329900976 1.845426989394 5.51726315022889 -1.5177607761049 -0.0330980177754987 -1.49723921658732 -1.38019731886369 -1.25693979582332 -0.375272846859794 2.15725444006117 4.53957060890514 5.03531780720638 5.1779960837208 10.8143567135703 -192.444745492303 0.854739446563277 1.88353345615499 5.44645003547294 -1.71309484288975 -0.172176673930575 -1.69097229970323 -1.56752646730382 -1.44258889967259 -0.509058309961627 2.08652955312966 4.46272909885256 4.96247875632615 5.1087839526338 11.1569540419038 -198.687383592886
JaneGoodall_2002.JG.words6 18.12 18.36 JaneGoodall_2002 JG JG 1.74751539658944 0.400351198688864 2.98758518352115 1.32611218997482 1.6145501765242 1.32688109609177 1.3280344552672 1.34171278103019 1.45600645471746 1.97459812682027 2.34175761366734 2.96472105169226 2.97843953078959 2.10824359124129 -36.7064422761918 1.75378668070854 0.409562281995533 3.01955126726525 1.32645390494968 1.63511676026901 1.3288040295051 1.33232921633821 1.34060491222005 1.45968423784196 1.98681225309151 2.37570022045953 2.99471061238829 3.00961500531447 2.4508409195748 -42.9490803767743
JaneGoodall_2002.JG.words7 19.48 19.71 JaneGoodall_2002 JG JG -2.41541344780801 0.777115953962751 -0.793897751232566 -3.77243824234125 -2.39508695907265 -3.71073023830633 -3.61816823225396 -3.53956745996075 -3.01442486549287 -1.95586815481345 -0.978228158297576 -0.880765848727674 -0.828644990230609 -4.89570844499078 93.5046957430672 -1.94564750891464 0.767583251707653 -0.358720965680567 -3.30959013411615 -1.9242210905482 -3.24711128609249 -3.15339301405699 -3.0728651317919 -2.5342821805971 -1.47782512180456 -0.541272502002305 -0.447516173147549 -0.39423904866736 -4.55311111665729 87.2620576424849
JaneGoodall_2002.JG.words8 19.71 19.95 JaneGoodall_2002 JG JG -1.66841409786424 0.388268990806347 -0.80661189577888 -2.38501594975132 -1.60034212538148 -2.35490053320917 -2.31053951287808 -2.26870567798162 -1.96388934499771 -1.47347604783322 -1.0829005844799 -0.933866499446084 -0.857242558336975 -1.41492404959727 26.3884414025346 -1.11761071399968 0.382732678899843 -0.274585480871063 -1.82729473521848 -1.05645657218519 -1.79636894422663 -1.75074294914477 -1.70495606815216 -1.41439139324511 -0.908238028969112 -0.54346220814179 -0.399715322261582 -0.324405768979446 -1.07232672126376 20.1458033019521
JaneGoodall_2002.JG.words9 19.95 20.7 JaneGoodall_2002 JG JG -1.79898221631582 1.40077052193818 0.161980905912212 -5.4158336547147 -1.67767802768069 -5.22245832950761 -5.02804282435057 -4.7673093917117 -2.31622637133394 -0.649900139220134 -0.0221753703248979 0.0690856303915601 0.116564326061892 -3.46727162020646 68.6546435402717 -1.08017437336464 1.36335130605335 0.843096472001472 -4.57744616735481 -1.04179307252354 -4.3831616415456 -4.19395427462025 -3.93376129230703 -1.62272301915957 0.0466246559923506 0.697917212607533 0.776590482715269 0.820496581882271 -3.12467429187296 62.4120054396893
JaneGoodall_2002.JG.words10 20.7 20.95 JaneGoodall_2002 JG JG -3.11706760538257 0.674796124125411 -2.07933314032548 -4.431457632846 -2.97937440130387 -4.40755979366072 -4.37171303488279 -4.27307455390493 -3.6243505730432 -2.63047553341432 -2.28146815853919 -2.196202627912 -2.12608093536008 -0.280871274809892 2.73958513255309 0.421297601115957 0.674740664350619 1.45503500340448 -0.893707359081096 0.55683854062697 -0.869729578640442 -0.833762907979461 -0.734924573863168 -0.0876764315621452 0.907121007167175 1.2551444896685 1.33836536895639 1.40836714962524 -0.239465804078983 5.41457453215991
