niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
KevinKelly_2005.KK.words1 15.97 16 KevinKelly_2005 KK KK 2.09538151142343 NA 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 2.09538151142343 NA NA 2.75486281373956 NA 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 2.75486281373956 NA NA
KevinKelly_2005.KK.words2 16 16.17 KevinKelly_2005 KK KK 4.19594974818552 1.58060982240991 6.14434352795018 1.46386397029682 4.5358580171066 1.51418478907113 1.58966601723259 1.71546806416836 3.16368646411122 5.65670851913771 6.09979314340747 6.12206833567883 6.13543345104164 -14.0129750854788 229.571583856203 4.9451183748912 1.55822751133207 6.8845434222169 2.2937511889531 5.23121424917855 2.34245763588839 2.41551730629134 2.53728342362957 3.86159641993912 6.39242404718495 6.83192117847914 6.85823230034802 6.87401897346935 -13.032393672153 214.549714821402
KevinKelly_2005.KK.words3 16.17 16.31 KevinKelly_2005 KK KK 1.5624961453505 0.292747676644263 1.88647044999287 1.03303766596708 1.64405616939623 1.03668565536505 1.042157639462 1.05127761295691 1.3965303943837 1.81557377365817 1.87742914138737 1.88194979569012 1.88466218827177 -4.60663819510385 76.3689634749525 2.46413322351843 0.268690274164814 2.77913879572183 1.99745587120769 2.53987981610901 1.99984823806421 2.00343678834897 2.00941770549025 2.28919874011267 2.70375775316766 2.75542072034944 2.76727975803564 2.77439518064736 -3.62605678177804 61.3470944401515
KevinKelly_2005.KK.words4 16.31 16.62 KevinKelly_2005 KK KK -1.35237788649166 1.43430622462665 0.979135944164502 -4.38882975362645 -1.33347867739122 -4.29794365518992 -4.16161450753513 -3.86602326664364 -2.22913530289087 -0.138806182646977 0.551885117101959 0.807934849442166 0.910655506275568 -14.5045301424481 237.434640541548 -0.231006863569326 1.35249017963058 1.95252288184407 -3.17328704009509 -0.212107654468891 -3.08536062336342 -2.9534709982659 -2.64778993338059 -1.04274096978611 0.908572797653972 1.5400704633058 1.78872099138387 1.88700212565999 -13.5239487291223 222.412771506747
KevinKelly_2005.KK.words5 16.62 16.98 KevinKelly_2005 KK KK -3.31350166295689 2.46379539763537 -0.0223673515299148 -6.69806412079977 -3.70123168565319 -6.6483113549872 -6.57368220626835 -6.56825761383828 -5.64265842498904 -0.822882242567676 -0.102872517801588 -0.0240047372105136 -0.0230223058021543 -21.6948435523623 361.188972855642 -1.86028753979321 2.3653420173428 1.32770634858578 -5.09686591239332 -2.2480175624895 -5.04189795542035 -4.9594460199609 -4.95158551211678 -4.10080720332084 0.506000430551375 1.25527304150917 1.3173244487772 1.32355358866235 -20.7142621390365 346.167103820841
KevinKelly_2005.KK.words6 16.98 17.19 KevinKelly_2005 KK KK -4.60354226552253 0.565917314795683 -3.91281066519421 -6.32740116974748 -4.47960866269614 -6.19385245632134 -5.99352938618213 -5.67598380859623 -4.62601334847083 -4.25987027562897 -4.09708362353886 -4.00822320176583 -3.95097567982286 6.82441243964667 -121.197796551466 -2.87229743675123 0.608987024398294 -2.22192513239821 -4.69032803158521 -2.7531124549483 -4.55489588434689 -4.35174766348941 -4.02949350137306 -2.90597943524822 -2.47349782683943 -2.27211554078048 -2.24670890101305 -2.23183863984415 7.80499385297245 -136.219665586267
KevinKelly_2005.KK.words7 17.19 17.35 KevinKelly_2005 KK KK -3.78358281002191 0.372891111262065 -3.07521582495347 -4.33751200039602 -3.86825481428369 -4.31335710804592 -4.27712476952077 -4.21673753864553 -4.0314008081532 -3.59797250509722 -3.09592876851187 -3.08557229673267 -3.07935841366515 -1.03303554453677 14.0546734051278 -1.8729633324715 0.369472637269371 -1.16011198118358 -2.35065829711449 -1.99583122497126 -2.32802808927901 -2.2940827775258 -2.23750725793711 -2.16358420465797 -1.66717337955916 -1.17320150216886 -1.16665674167622 -1.16272988538064 -0.0524541312109923 -0.967195629672514
KevinKelly_2005.KK.words8 17.35 17.54 KevinKelly_2005 KK KK -4.98582920703545 0.357702411689049 -4.38383133275741 -5.57369534342886 -5.10092852426599 -5.5491879119513 -5.51242676473496 -5.45115818604107 -5.23209144962024 -4.68893346092371 -4.44337668558666 -4.41360400917203 -4.39574040332326 -2.03403817753795 30.5003233077588 -2.90031944692541 0.343802411636815 -2.20863424825781 -3.51509178063568 -3.01945447294916 -3.48161561671917 -3.4314013708444 -3.34771096105311 -3.1330937476832 -2.6281018014973 -2.44755424986617 -2.32809424906199 -2.25641824857948 -1.05345676421214 15.4784542729579
KevinKelly_2005.KK.words9 18.83 19.09 KevinKelly_2005 KK KK -1.89151753771631 0.754041540980321 -0.215477179212851 -3.16393546369836 -2.02598204809366 -3.12629754950083 -3.06984067820453 -2.96350005643687 -2.31508187920424 -1.36570490890531 -0.653856653135239 -0.50451387275839 -0.331091856631067 -5.38878553593234 100.279199054593 1.67831744104086 0.717075871508877 3.2960610386911 0.437290078595151 1.59610787965003 0.472506435034165 0.525330969692686 0.635034866124952 1.25676381158412 2.12565366101099 2.8603721845004 3.01307823954186 3.18286791903141 -4.40820412260654 85.2573300197923
KevinKelly_2005.KK.words10 19.09 19.38 KevinKelly_2005 KK KK -3.92456109758619 1.39200275911725 -2.14438567813249 -6.19196643895974 -3.9937437040016 -6.15100004431299 -6.08955045234286 -5.91182815652518 -5.14912964905135 -2.43945361439812 -2.19782236866295 -2.17108513289465 -2.15506546003735 -14.6928015518567 278.680725921974 -0.0856641456603592 1.31629150743796 1.55549592098953 -2.2140541342301 -0.150362385856296 -2.17586804663942 -2.11858891525341 -1.94781738707592 -1.28556868291839 1.32993566112581 1.51596076573945 1.53574723386756 1.54759644614074 -13.712220138531 263.658856887174
