niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
DavidRockwell_2002.KA.words3 8.77 9.5 DavidRockwell_2002 KA KA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
DavidRockwell_2002.KA.words4 16.94 17.05 DavidRockwell_2002 KA KA 12.9656856572494 0.314136828357236 13.3894698593493 12.4983211042993 12.9575608460266 12.5090825261018 12.5252246588054 12.5521282133115 12.7796170977752 13.17760679776 13.3511499570513 13.3703099082003 13.3818058788897 -16.2139375298732 288.950065183591 0.0780609430432896 0.234258186775147 0.390245854781561 -0.277704319545123 0.0699361318205494 -0.269174883549915 -0.256380729557104 -0.235057139569086 -0.0522079712500751 0.234182438373095 0.363085881519696 0.376665868150629 0.384813860129188 -12.047564023039 205.144811420914
DavidRockwell_2002.KA.words5 17.75 18.01 DavidRockwell_2002 KA KA 11.7779139481271 0.8995728754292 12.7285071193595 9.62401961993809 12.2173477322703 9.74646743651155 9.93013916137173 10.0953454306071 11.1491686428914 12.4329111776239 12.6828352492788 12.7045446681506 12.7189221388759 -8.63280325414673 166.120103556193 2.46146652549364 0.702708442391189 3.31848871802564 0.791169122205103 2.56127569475856 0.924032872545643 1.12332849805645 1.26993488556492 1.95371919539859 3.0618171454696 3.25841429220166 3.30750984670248 3.31409716949637 -4.46642974731199 82.3148497935073
DavidRockwell_2002.KA.words6 18.01 18.3 DavidRockwell_2002 KA KA 9.20067700319911 0.683847262022431 10.1729036415136 7.70479882170172 9.32422709983465 7.80350572340924 7.95156607597051 8.05690721365701 8.66851550000573 9.76183386908503 10.1248771435118 10.1632643850993 10.1690479389479 -4.60086985993874 92.7311124781941 1.03742224763598 0.557918431347452 2.06095607248599 -0.421256170407522 1.1886610232614 -0.310645344394765 -0.14472910537563 -0.00962815692602311 0.802858852073662 1.40637750255835 1.75530904142641 1.90468645819899 1.99844822677119 -0.434496353103935 8.92585871550689
DavidRockwell_2002.KA.words7 18.3 18.49 DavidRockwell_2002 KA KA 8.81154423450293 1.13519100768162 10.0504894599555 6.92049936026328 9.1735726101886 6.92891521669215 6.94153900133545 6.96257864240763 8.04659744444677 9.79862934355359 10.0193291944302 10.0349093271929 10.0442574068505 -19.1030065864569 360.238640401787 1.65268309219461 0.923785418561702 2.74282926383169 0.133635852493765 2.01471146788029 0.134611756231862 0.136075611839007 0.138515371184248 1.07373511940785 2.45688315219963 2.67446923485248 2.70864924934209 2.72915725803585 -14.936633079622 276.433386639098
DavidRockwell_2002.KA.words8 19.65 19.99 DavidRockwell_2002 KA KA 1.69730690854968 1.18525890623311 2.60316109805461 -1.56354242021835 2.23213146043016 -1.43177766881099 -1.23413054169994 -0.910820069413529 1.48015444274673 2.48729737417095 2.58002052743407 2.59807671865024 2.60112734629286 9.37408445982317 -184.102068916106 0.471808037135482 1.53126713687539 1.97172011969234 -3.47723691552936 1.08575159292131 -3.33170825164406 -3.1134152558161 -2.75569500233486 -0.0894422406158731 1.54159765758331 1.84468704393348 1.9199230719156 1.95100130058165 13.5404579666579 -267.907322678792
DavidRockwell_2002.KA.words9 19.99 20.1 DavidRockwell_2002 KA KA 2.27490107482981 0.593244944202566 2.64991102595422 0.826539546819677 2.51060303003245 0.869402308564836 0.933696451182574 1.04085335554547 2.47565206658838 2.53146398366639 2.59968951807445 2.62480027201433 2.63986672437827 -11.65244012926 235.833497915686 1.97939628976266 0.518943880599911 2.44740564952177 0.735633460748875 2.16163708979693 0.774404248514107 0.832560430161954 0.929487399575033 2.02333776433773 2.24993630819934 2.3680126739278 2.40770916172478 2.43152705440297 -7.48606662242455 152.028244152985
DavidRockwell_2002.KA.words10 20.1 20.17 DavidRockwell_2002 KA KA -0.912444452811723 0.442363270647358 -0.0717577186669899 -1.45256447031236 -0.898245112346055 -1.44989333008694 -1.44588661974881 -1.43920876918526 -1.19067361974856 -0.731825828372789 -0.294691224598099 -0.183224471632544 -0.116344419853212 -2.65896569272895 52.6206068019606 -0.835951603340058 0.439761739430195 -0.125464041283908 -1.4690710294754 -0.784552499420515 -1.4637959058082 -1.45588322030742 -1.44269541113943 -1.03048130250565 -0.612022999232769 -0.294085071125286 -0.209774556204597 -0.159188247252184 1.50740781410597 -31.1846469607289
DavidRockwell_2002.KA.words11 20.17 20.65 DavidRockwell_2002 KA KA -0.191521081804228 0.560919992832158 0.561856708497729 -1.53585368062721 -0.267704073506647 -1.51987928062929 -1.37871397801074 -0.981204089695503 -0.607884818153623 0.396337566155803 0.51242986291581 0.537889669947555 0.553677302160263 0.0692706516129867 -1.60470422350524 1.00096467128389 0.801883580542873 1.94298634859356 -1.26063954267596 1.31399220892033 -1.25764206331242 -1.11010120047231 -0.642452907873976 1.01232146632767 1.46972577837413 1.81035754418401 1.85459768040614 1.90441006859547 4.23564415844776 -85.4099579861919
DavidRockwell_2002.KA.words12 20.65 20.92 DavidRockwell_2002 KA KA 10.6940095848298 1.26866637411746 13.1478020802956 8.79050717125116 10.7108188709477 8.8029866684155 8.82170591416203 8.86489679809724 9.64610753195642 11.5071261079977 12.7470706854541 12.9480889125825 13.0679168132104 5.73839826000817 -108.641091764737 4.87842172117135 1.39382311668629 7.80219292065002 2.93575441559161 4.77106724987196 2.9388343386757 2.94345422330183 2.98664510723704 3.67386010029364 5.46672530452224 7.35446365540721 7.57898081773632 7.71290807948454 9.55044774811288 -193.731643024173
DavidRockwell_2002.KA.words13 20.92 21.12 DavidRockwell_2002 KA KA 9.57854043190183 2.36979643908006 13.3143507300604 6.45068882301622 9.71668178951614 6.47926875684421 6.52213865758621 6.5935884921562 7.29131620529946 11.3153730297691 13.0226313251878 13.1684910276241 13.2560068490859 -48.1219051277988 1021.93487950572 4.68332753026862 2.18469742772158 8.12540113841914 1.84921261139108 4.82146888788293 1.87191781141891 1.90597561146066 1.96273861153025 2.54297164867029 6.27329178313186 7.86305540254732 7.99422827048323 8.07293199124478 -44.3098556396941 936.844328246285
DavidRockwell_2002.KA.words14 21.12 21.61 DavidRockwell_2002 KA KA 2.31255417208521 2.32501299832777 6.25803564315404 -2.23784103786841 2.49547196577835 -2.14547696907223 -2.01399555120006 -1.77755123262664 1.01431897488666 3.97239948890961 5.79641846718712 6.02873270799072 6.16646968430025 -14.2826110681515 307.476191819656 -1.3293821855136 1.85835802940244 1.69572432352997 -4.95940243344195 -1.15676726632171 -4.88544586388628 -4.78157569487487 -4.59115012440271 -2.53937205735153 0.108912712305653 1.32614464376557 1.5124401364679 1.62256586391668 -10.4705615800469 222.385640560221
DavidRockwell_2002.KA.words15 21.61 22.14 DavidRockwell_2002 KA KA -2.15624482227361 1.90666604547125 0.243034984856987 -6.6785242147888 -1.57843853937059 -6.45025932799971 -6.22047401951898 -6.07384545368969 -3.11280874484482 -0.778406409221737 0.194519123422095 0.217616538987106 0.231291170800779 -5.95221389773112 128.046395761178 -3.8595190258192 1.7075580449398 -1.44456195479995 -7.63766547031396 -3.58445159797425 -7.42898302952541 -7.19919772104469 -7.0525691552154 -5.30883658927403 -2.49234834682766 -1.7241619861294 -1.51699805847551 -1.45240058674428 -2.1401644096265 42.9558445017434
DavidRockwell_2002.KA.words16 22.14 22.31 DavidRockwell_2002 KA KA -2.18169251005508 0.695839739304148 -0.834260990682327 -3.18233648125668 -2.42923639232234 -3.14813099963294 -3.09682277719732 -3.01130907313796 -2.60390882500406 -1.66108235458907 -1.0489739713546 -0.941617481018462 -0.877203586816781 -3.8587657693303 83.5754122279313 -2.55336038556411 0.666423363211188 -1.32342354219458 -3.86732349277431 -2.69400748669751 -3.79817264156886 -3.69444636476067 -3.52156923674703 -2.9353017166662 -2.20231280931859 -1.50680460926599 -1.41511407573029 -1.36009975560886 -0.0467162812260115 -1.51513903149535
DavidRockwell_2002.KA.words17 22.31 22.38 DavidRockwell_2002 KA KA -3.83953249272426 0.366630160867755 -3.23216729179872 -4.40636558556412 -3.91710557537113 -4.38108275585264 -4.34315851128543 -4.27995143700675 -3.95375396334175 -3.70679053482618 -3.3285595029682 -3.28036339738346 -3.25144573403262 -9.29373924466453 203.850077326228 -3.7412216642204 0.32660807606825 -3.25135113929807 -4.30805475706025 -3.74046496286511 -4.2813740856251 -4.24135307847238 -4.17465139988452 -3.85544313483789 -3.58889726032178 -3.33599388286723 -3.29367251108265 -3.2682796880119 -5.48168975656018 118.7595260668
