niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
AmySmith_2006.AS.words5 17.19 17.29 AmySmith_2006 AS AS -4.87447697890789 0.281472995425637 -4.23534131132517 -5.51545787228509 -4.81988230817012 -5.46768343518319 -5.39602177953033 -5.27658568677557 -5.06206154915788 -4.69065558669049 -4.57474176236265 -4.40504153684391 -4.30322140153266 -1.49506791603684 20.9078299411055 -4.38212983870273 0.278759598504931 -3.69822823823653 -4.98776920611929 -4.34638398181063 -4.94089008767506 -4.8705714100087 -4.75337361389812 -4.59916568058659 -4.23085873333318 -4.09816728896459 -3.89819776360056 -3.77821604838214 -0.483514906318811 3.95603967279253
AmySmith_2006.AS.words6 17.29 17.52 AmySmith_2006 AS AS -0.512891972851765 1.00481340982621 0.746698605883013 -3.82883985231172 -0.160956765205775 -3.6381957610387 -3.35401120581249 -2.89149730050459 -0.756763114152358 0.0232970508094418 0.460252280436339 0.548592479387108 0.658359783305459 10.0905908030016 -176.145892346799 0.142026186772343 1.05101369660631 1.3969045620457 -3.28701457576167 0.53509028635384 -3.09410862682716 -2.80653128510874 -2.33836273564713 -0.158391396065278 0.71023787123878 1.09914894829162 1.19314379139609 1.30630388180667 11.1021438127195 -193.097682615109
AmySmith_2006.AS.words7 17.52 17.68 AmySmith_2006 AS AS 1.34094569380906 0.967214984293825 3.02169904467192 -0.0378420610866031 1.36062851949121 -0.0182754720649911 0.0110744114674269 0.045417041851344 0.394184214925022 2.11374941100189 2.83687297109156 2.92314219916208 2.98227630646798 18.4079360929818 -322.619292591517 2.19142029708205 1.00888493788028 3.92636398775122 0.767866609302907 2.24880075045555 0.78587817118225 0.812895514001266 0.843350576529512 1.1910866552026 3.01309926718533 3.74295157520929 3.82391957438572 3.88538622240502 19.4194891026997 -339.571082859827
AmySmith_2006.AS.words8 18.04 18.2 AmySmith_2006 AS AS -0.853539584332818 0.659974017716499 0.287185849966094 -2.03283071856816 -0.943526010040594 -1.99948914586085 -1.9494767867999 -1.86650389970193 -1.21646156124873 -0.510867900355422 0.220313786745798 0.238721843176777 0.267800247250368 7.95319814649016 -144.970923860822 0.524701806619078 0.687308705341624 1.7431785980314 -0.73234068472967 0.447588828986465 -0.697444084880099 -0.645099185105743 -0.558238730152107 0.122904151146465 0.869729592327183 1.61811082206258 1.64417620911836 1.70357764246619 8.96475115620804 -161.922714129133
AmySmith_2006.AS.words9 18.2 18.34 AmySmith_2006 AS AS -0.366271480329575 0.943823564241879 0.659011566219752 -2.32219258661068 0.0154051809785161 -2.29783437470408 -2.26129705684418 -2.23231378651993 -0.376034568214411 0.0735714411607243 0.599540247365969 0.627415193714953 0.646373017217833 -19.7404845069281 360.287475993047 1.16276042138772 0.908492093233212 2.12914092466932 -0.724833734702814 1.5194163049599 -0.704575139807646 -0.674187247464895 -0.651212036553952 1.18716080859817 1.59797481741391 2.07014082616167 2.10096089967404 2.11786891467121 -18.7289314972102 343.335685724736
AmySmith_2006.AS.words10 18.34 18.42 AmySmith_2006 AS AS -2.20900620312739 0.526097955966909 -1.46726235176205 -3.3935811528424 -2.04678659568011 -3.32636585441426 -3.22554290677206 -3.05750466070173 -2.54198738993215 -1.8278253464834 -1.48080986372221 -1.47403610774213 -1.46997185415408 16.6564083960013 -308.340860527536 -0.569237520066753 0.544051806877756 0.191355145144266 -1.77737348708885 -0.407017912619466 -1.70940423610689 -1.60745035963395 -1.43752723217905 -0.916355317255765 -0.164495646115672 0.174037870414974 0.18269650777962 0.187891690198407 17.6679614057192 -325.292650795846
AmySmith_2006.AS.words11 18.42 18.69 AmySmith_2006 AS AS -1.20763896942978 0.443830027501436 -0.436357762305464 -2.10548439523823 -1.15812873119395 -2.10433570544412 -2.08030582342841 -1.98094943862427 -1.5297082661864 -0.83293276063771 -0.563767438126924 -0.494489032995671 -0.459673462163067 -0.433545100388515 6.83631912360478 0.608837343434063 0.444847610830341 1.38718685575051 -0.421290635772008 0.608545349911621 -0.419753369593101 -0.349639135957231 -0.153959267721143 0.330455810377107 0.960786892400643 1.24634740006401 1.32234069512778 1.3611851999199 0.578007909329377 -10.1154711447059
AmySmith_2006.AS.words12 18.69 18.78 AmySmith_2006 AS AS -2.78578542855077 0.736677099559412 -1.96660155807846 -4.66602343487513 -2.59492025624812 -4.58557895315198 -4.46491223056726 -4.26380102625938 -2.94664011388301 -2.27021260953005 -1.98744498001975 -1.9770232690491 -1.97077024246672 -21.2771666343941 395.8544863167 -0.785533180691589 0.714685999882635 -0.0111152431027541 -2.62100525413247 -0.599380211850363 -2.54145609106699 -2.42213234646877 -2.22325943880507 -0.941675662562408 -0.287631124651186 -0.0274820717557044 -0.0192986574292293 -0.0143886088333442 -20.2656136246762 378.90269604839
AmySmith_2006.AS.words13 18.78 18.91 AmySmith_2006 AS AS -3.11630965588535 1.28218680171635 -1.86532921553587 -6.00211434235043 -2.57680330402194 -5.99286313992308 -5.97898633628206 -5.88824675790415 -3.57818593054529 -2.33919520269607 -1.95628680493138 -1.91971579720522 -1.88708384820361 29.4622618284872 -558.334463767878 -1.00532062668283 1.31411200042072 0.306918458665101 -3.94767175468493 -0.443219992663316 -3.93719537935762 -3.92148081636664 -3.8276783057388 -1.49782622384199 -0.230562275224259 0.205594021654458 0.249468944745821 0.283938653097389 30.4738148382051 -575.286254036188
AmySmith_2006.AS.words14 18.91 18.98 AmySmith_2006 AS AS -2.14601557924515 0.244492869807502 -1.73582021132413 -2.54698752621897 -2.16832916854367 -2.53933758682293 -2.52786267772886 -2.50873782923876 -2.28711692677635 -1.99015723364919 -1.75230580003737 -1.74406300568075 -1.73911732906678 -10.9868449233058 205.976559460026 0.0639297226471637 0.224886321853397 0.441139666338256 -0.308769003558135 0.0510405402714831 -0.300459355677496 -0.287994883856538 -0.267220764154941 -0.0702707474214144 0.210363661320292 0.427952620048006 0.434546143193131 0.438502257080206 -9.97529191358803 189.024769191718
