niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
GolanLevin_2004.GL.words1 17.59 18.13 GolanLevin_2004 GL GL 11.6942638901386 3.42761501538214 16.4444721976799 4.92495256519285 12.558572934161 4.97770598957726 5.05672292384109 5.18751515610403 10.5279779378281 14.2608178110365 15.9936995842392 16.3581086068831 16.4236874459116 -17.9305399712699 332.053684184181 4.8680598866269 2.9669896254513 9.21638868541692 -0.874226027065866 5.47941121728792 -0.842013110906519 -0.793806938980277 -0.714365977279985 3.79978415199718 7.18104499723015 8.7075668096011 9.16128238974522 9.21614444187374 -13.8819760312579 252.89303855628
GolanLevin_2004.GL.words2 18.13 18.56 GolanLevin_2004 GL GL 1.87732038871441 2.12112008434295 4.80950646058933 -1.77968986273482 2.45569934110803 -1.66924804118183 -1.50358530885235 -1.0878212921905 -0.352169412085279 3.6724649685229 4.58797939105813 4.69909639685444 4.76534243509538 -16.58077954868 305.984666586074 -3.02879262854166 1.62332780907457 -0.945018852919249 -5.83739058373839 -2.45041367614804 -5.74391700811045 -5.60370664466854 -5.30133746406272 -4.83407628121511 -1.65785419685942 -1.0817046928252 -1.01300830184151 -0.972214632488154 -12.532215608668 226.824020958173
GolanLevin_2004.GL.words3 18.56 18.84 GolanLevin_2004 GL GL 1.40895691913766 0.909651386968015 3.16489216348033 -0.769214934613313 1.53606339571647 -0.648227953745546 -0.466747482443895 -0.167570323458426 0.780279468484913 1.92574528694976 2.61006243203649 2.84775138818409 3.03803585336184 2.7308939013124 -49.6571526272271 -2.04592453873913 1.04950961525865 -0.490929048772043 -4.78226237686674 -1.72773663261382 -4.65011207631144 -4.45188662547849 -4.1248011672742 -2.61684960642376 -1.33970647863085 -0.989942181778221 -0.780161524849454 -0.606622039203007 6.77945784132446 -128.817798255129
GolanLevin_2004.GL.words4 18.84 19.1 GolanLevin_2004 GL GL -1.03965874398999 0.79793402686975 0.863733104296402 -2.34561053026535 -1.04861171300659 -2.3093081367328 -2.25485454643396 -2.17240771369459 -1.31689314583849 -0.811448301834355 0.52157960773934 0.710939823630692 0.802615792030118 -9.45121213177937 178.246360685522 -3.40053487248855 0.547891336812147 -1.9883290904536 -4.21530059251246 -3.43902633623813 -4.18882192030493 -4.14910391199363 -4.09121638256684 -3.69543522562736 -3.14476669018146 -2.28136398038552 -2.11656306780674 -2.03962268139486 -5.40264819176738 99.0857150576211
GolanLevin_2004.GL.words5 19.1 19.22 GolanLevin_2004 GL GL -2.6713580563114 0.243357668363887 -2.36025161727949 -3.13063377917901 -2.63265797982377 -3.11479110567336 -3.09102709541488 -3.05142041165075 -2.81539329595937 -2.50696380656036 -2.38775422024204 -2.37400291876077 -2.365752137872 -3.38165939482619 62.1115385429409 -4.27312844605772 0.210987649712735 -3.73875561327515 -4.5537910539248 -4.27908164832022 -4.54241370829416 -4.5253476898482 -4.4969043257716 -4.40561551882746 -4.22178254880488 -3.95410853868119 -3.84643207597817 -3.78182619835636 0.666904545185865 -17.0491070849614
GolanLevin_2004.GL.words8 19.22 19.33 GolanLevin_2004 GL GL -1.02032413373542 0.751260367991166 0.0300752563551887 -2.39840198659123 -0.949354115436166 -2.35028285163845 -2.27810414920929 -2.15780631182735 -1.40809583448931 -0.567697914684842 -0.0493506904758276 -0.00963771706031931 0.0141900669889855 22.1111284050299 -427.166801229265 -2.15323509660534 0.884485453229859 -0.901895952139143 -3.73225270383675 -2.08226507830609 -3.68011477379646 -3.60190787873603 -3.47156305363531 -2.64147667454703 -1.60013900036697 -1.00141587440772 -0.951655913273431 -0.921799936592858 26.1596923450417 -506.327446857162
GolanLevin_2004.GL.words9 20.36 21.02 GolanLevin_2004 GL GL -2.52278961063629 0.604061738187068 -1.61006555404047 -3.46102804821687 -2.57642001824126 -3.45932073521132 -3.454162402731 -3.4196644814409 -3.06199678555616 -1.93435833743073 -1.73854077948748 -1.67965271438807 -1.63681169505986 -0.130747386272529 0.178797485776637 1.9706125490104 0.909125998748147 3.12913058501457 0.295595012052645 2.38100436291932 0.320968562795765 0.348225654537081 0.368439888830902 1.21118242987749 2.70421281197934 2.89292467760915 2.903297866127 3.01188814571726 3.91781655373944 -78.9818481421241
GolanLevin_2004.GL.words10 21.02 21.2 GolanLevin_2004 GL GL -4.15307817461374 0.301805631456962 -3.86192566124488 -4.6796347343464 -4.02439923261859 -4.67643860460281 -4.67164440998742 -4.66365408562843 -4.3291585948631 -3.93474160244597 -3.87813036760589 -3.87002801442538 -3.86516660251708 5.11040010842851 -112.081835785317 0.384867184702998 0.315462334903898 0.681137175296965 -0.167276761155171 0.508428649473048 -0.163568883689066 -0.158007067489909 -0.148737373824647 0.195993071390885 0.61087997270842 0.6674912075485 0.674314191422732 0.678407981747272 5.47203516566902 -115.181418135831
GolanLevin_2004.GL.words11 21.2 21.28 GolanLevin_2004 GL GL -4.51756694608806 0.294793784747438 -4.18495575470602 -5.00727979179071 -4.47477813349423 -4.98825607107201 -4.95972048999395 -4.9121611881972 -4.62224541549924 -4.33785104853024 -4.22291793743614 -4.20393684607108 -4.19254819125204 -9.06198810290405 187.95649564598 0.0638769696420479 0.287056324270509 0.383694467961333 -0.418159660222952 0.106200169430799 -0.398880065642994 -0.369960673773057 -0.321761687323163 -0.0305665453189348 0.237661633473566 0.347244460940026 0.365469464450679 0.376404466557072 -8.70035304566351 184.856913295466
GolanLevin_2004.GL.words12 21.28 21.57 GolanLevin_2004 GL GL -3.9328179623407 0.455551352113878 -3.01113898295068 -5.02279827712289 -3.92946962174665 -4.91200172962474 -4.74580690837753 -4.46881553963216 -4.23410364173347 -3.7052172991411 -3.31768279639528 -3.16441088967298 -3.0724477456396 -1.41684326946637 26.421177783545 0.715153157315732 0.448621637677731 1.62403844364299 -0.346681032728401 0.718501497909785 -0.250469295321796 -0.106151689211888 0.134377654304624 0.439454864048468 0.954268144271808 1.32235623356224 1.47319733860262 1.56370200162684 -1.05520821222585 23.3215954330308
GolanLevin_2004.GL.words15 23.46 23.83 GolanLevin_2004 GL GL -4.42999538657097 1.04937449217769 -3.04260240076292 -6.16689951734621 -4.28491027792663 -6.10023351580151 -6.00023451348446 -5.83356950962271 -5.44747764822847 -3.53955241033789 -3.0621969944321 -3.05239969759751 -3.04652131949676 -5.48836568672554 125.033820148763 1.00094974852604 1.0388832718774 2.39090147294665 -0.692455825835827 1.14091737994528 -0.62839973767593 -0.532315605436083 -0.372175385036339 -0.0101356666000727 1.88243713961519 2.3728964723382 2.38189897264242 2.38730047282496 -5.12673062948499 121.934237798248
GolanLevin_2004.GL.words16 23.83 23.95 GolanLevin_2004 GL GL NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
GolanLevin_2004.GL.words19 30.54 31.09 GolanLevin_2004 GL GL 3.75906814767283 0.971910747793718 5.61701546048624 1.85385040874609 3.80397679083383 2.00694466081361 2.17576670385105 2.31626206910772 3.02593691215244 4.4338906481164 5.37393610834969 5.53717515890822 5.58010311920396 -4.302793029927 136.434057253435 -0.138314395991081 0.739736494588103 1.42280682006102 -1.73721497542793 -0.237701971221675 -1.6584634539625 -1.57202441145541 -1.46077725882745 -0.48981207853266 0.331290693984377 1.1236882094589 1.34812130321809 1.39259569893434 0.163732997528717 -5.18695919770139
GolanLevin_2004.GL.words20 31.09 31.41 GolanLevin_2004 GL GL 2.39177444622613 0.354682387292213 2.91224240068321 1.42716898154786 2.53495082707013 1.46752277427118 1.52805346335617 1.66824911833121 2.18933696578831 2.64193345691576 2.73108307889868 2.77945194354966 2.85912621782979 1.28521534801187 -37.7681141548901 0.338954075293139 0.637748832489267 1.24276804404048 -1.15569799074458 0.456763206873313 -1.04103919479893 -0.869051000880456 -0.682839290247418 -0.186035402981072 0.873794701819973 1.12709388379047 1.17933570321762 1.21739510771133 5.75174137546752 -179.389130606025
GolanLevin_2004.GL.words21 31.41 31.47 GolanLevin_2004 GL GL 0.472044326226116 0.640577154375495 1.29925189454334 -0.446311840802397 0.50312108764202 -0.424355670511548 -0.391421415075275 -0.336530989348153 0.0877192258773422 0.893654114192454 1.21950696173679 1.25937942814006 1.28330290798203 -35.9684990540709 1131.23059509494 -0.732701482531748 0.561492860263637 -0.0115032344864221 -1.54504832928837 -0.701624721115843 -1.52521234540295 -1.49545836957484 -1.44586840986131 -1.06402192274457 -0.364096354701364 -0.0806472352657845 -0.0460752348761033 -0.0253320346422945 -31.5019730266139 989.609578643762
GolanLevin_2004.GL.words22 31.47 31.83 GolanLevin_2004 GL GL 0.557394729587476 0.682968415298995 2.06212184679531 -1.19596565851241 0.589594699256293 -1.19289648032463 -1.18829271304298 -0.759863803291266 0.293553676029167 0.889281488256719 1.57466875567249 1.66571694544706 1.90355988625601 2.36302316521001 -74.2236140604751 0.285530939222261 0.960975153536625 1.55703755183193 -2.25229841888962 0.506837790747009 -2.2335398613016 -2.20540202491957 -1.73774966666729 0.0451355025409237 0.9406812248515 1.32234097901362 1.51920380976198 1.54190405500395 6.8295491926658 -215.844630511614
GolanLevin_2004.GL.words23 31.83 32.24 GolanLevin_2004 GL GL -1.67780300940636 1.17286324317672 -0.0422488820932203 -3.29251179753818 -1.68024526128512 -3.27471619800584 -3.24884363820302 -3.23631979974398 -2.93287466893078 -0.496646184847049 -0.145844089961866 -0.104305580240567 -0.0673082401981637 -9.63148171037177 306.7807617519 -0.253517675421308 0.692203878788421 0.767182394314857 -1.29577613408493 -0.255959927300063 -1.29536606307718 -1.29239151645308 -1.19762710523057 -0.845571733196646 0.40410724201046 0.651632301388804 0.746078356866242 0.759508564734502 -5.16495568291602 165.159745300762
GolanLevin_2004.GL.words24 32.24 32.35 GolanLevin_2004 GL GL -2.81802728821257 0.300904987177612 -2.50260298933782 -3.36323172331047 -2.76780894161196 -3.34571380533333 -3.31943692836762 -3.27564213342477 -2.92489492779899 -2.62137875381489 -2.53163328305828 -2.51711813619805 -2.50840904808192 -8.18386187695024 261.575740753349 0.121042057110203 0.25826529228358 0.408678481294352 -0.34079875391587 0.199048278401436 -0.324948108420167 -0.301172140176614 -0.261545526437358 0.000280480178473486 0.289902716817277 0.37477967873575 0.391729080015051 0.401898720782632 -6.03493290087657 195.089954476653
GolanLevin_2004.GL.words25 32.35 32.42 GolanLevin_2004 GL GL -3.96018174166466 0.196700139202842 -3.69704456486679 -4.18264938934691 -3.90171432567809 -4.18044071415731 -4.1771277013729 -4.17160601339888 -4.12743250960676 -3.89206791882474 -3.73604923565838 -3.71654690026258 -3.7048454990251 -9.3308407873397 298.21266209372 -0.854385148198225 0.154458061694856 -0.646823720781569 -1.02127704649926 -0.814059200048919 -1.02017988629728 -1.0185341459943 -1.01579124548935 -0.993848041449725 -0.795917732211653 -0.676642523067586 -0.661733121924578 -0.652787481238773 -7.18191181126598 231.726875817022
GolanLevin_2004.GL.words26 32.42 32.61 GolanLevin_2004 GL GL -3.71561745540067 0.319590686507015 -2.91861951356733 -4.17175826400983 -3.76988103532153 -4.1689957157887 -4.164851893457 -4.15794552290418 -3.83248287360699 -3.68659647573566 -3.17179864367858 -3.04520907862295 -2.96925533958958 0.439291633995246 -17.9985790152609 -0.33194211502813 0.351987900537853 0.409480077423987 -0.962865559177783 -0.330629945567757 -0.961737804942227 -0.960046173588892 -0.957226788000002 -0.393231783853226 -0.2004511501159 0.175752459596166 0.292616268510077 0.362734553858423 2.58822061006908 -84.4843652919622
GolanLevin_2004.GL.words27 32.61 32.82 GolanLevin_2004 GL GL -4.10475280745848 0.21693322276957 -3.68748960543516 -4.36870508247004 -4.20025400199349 -4.36349459916978 -4.35567887421939 -4.34265266596874 -4.23640551309724 -4.02178999433766 -3.71063393442121 -3.69906176992819 -3.69211847123237 -2.26557051109842 70.0112380772969 -0.290365409381486 0.166305647942479 -0.0259355181565302 -0.595999496428953 -0.27125926401324 -0.586620831925104 -0.572552835169331 -0.549106173909709 -0.37680956991331 -0.182086139513947 -0.0699207531605351 -0.0479281356585327 -0.0347325651573312 -0.116641535024585 3.52545180059563
GolanLevin_2004.GL.words28 32.82 32.89 GolanLevin_2004 GL GL -3.8405394218159 0.49234399281881 -3.17970960570525 -4.52479043071157 -3.77741693296208 -4.51181588295682 -4.49235406132469 -4.45991769193782 -4.16504043360572 -3.56159500429111 -3.2644329925134 -3.22207129910932 -3.19665428306688 -10.3580903457101 336.487912968834 0.279514597857823 0.46802956367198 0.954238351313768 -0.335266724311318 0.287061337330416 -0.323681570291099 -0.306303839260769 -0.27734095421022 -0.0310924765866972 0.537618109364648 0.862567995832972 0.90840317357337 0.935904280217609 -8.20916136963619 270.002126692129
GolanLevin_2004.GL.words29 32.89 33.11 GolanLevin_2004 GL GL -4.08425167060876 0.307703176788577 -3.61880167463918 -4.63435684170206 -4.01790380176902 -4.6062397367961 -4.56406407943717 -4.49377131717229 -4.32338665547371 -3.87129529528919 -3.66306676429871 -3.64093421946895 -3.62765469257109 3.34723257694611 -114.559662872715 0.35536290800697 0.419179679848265 0.876388653357767 -0.361469511229997 0.39392290215609 -0.338022790175919 -0.302852708594802 -0.244235905959608 0.00507642437956424 0.707258656779597 0.85435386345073 0.865371258404249 0.87198169537636 5.49616155302005 -181.04544914942
GolanLevin_2004.GL.words30 33.11 33.33 GolanLevin_2004 GL GL -4.70871134556264 0.901794106644753 -3.20572373357762 -5.84217344742559 -5.0213037675799 -5.8325062125052 -5.81800536012462 -5.79383727282366 -5.33765204360345 -3.73971061496001 -3.33605582826272 -3.27088978092017 -3.23179015251464 -12.2422996024958 402.039582206049 0.203297102793465 0.780112210329782 1.56734534132544 -0.763437750925824 -0.0318319952149437 -0.758216575955936 -0.750384813501103 -0.737331876076382 -0.342279971175514 0.949994835871219 1.45924354639282 1.51329444385913 1.54572498233892 -10.0933706264219 335.553795929346
GolanLevin_2004.GL.words31 33.33 33.4 GolanLevin_2004 GL GL -4.967583127196 0.459784819040349 -4.36889627814629 -5.62265336673099 -4.89378299214387 -5.60327760956223 -5.57421397380909 -5.52577458088718 -5.13825943751191 -4.81432356144691 -4.45798173480642 -4.41343900647635 -4.38671336947832 4.99865747087128 -171.758131692756 0.250091942756825 0.471501041236717 0.904354541187745 -0.404978296778175 0.296104203118345 -0.384491024621787 -0.353760116387205 -0.302541935996236 0.107203507131522 0.34777575912469 0.793038784775134 0.84869666298144 0.882091389905223 7.14758644694539 -238.243917969467
GolanLevin_2004.GL.words32 33.4 33.63 GolanLevin_2004 GL GL -5.47913095326504 0.968472987570539 -4.46237291238504 -7.92784700057203 -5.19317371154329 -7.88903609107922 -7.83081972684 -7.73379245310798 -5.51672770381566 -4.86916865872287 -4.63372676681496 -4.5480498396 -4.49664368327102 4.20013341607608 -146.249861117257 0.0581046756297953 1.02272773838871 0.838665781639616 -2.51565680778495 0.494862407375385 -2.48156983698954 -2.43043938079642 -2.3452219538079 0.0969245804783498 0.681358612840482 0.816705016047829 0.827685398843723 0.834273628521259 6.34906239215003 -212.735647393962
GolanLevin_2004.GL.words33 33.63 33.76 GolanLevin_2004 GL GL -5.25988697157726 0.515888925554884 -4.47786644038026 -5.95592756199467 -5.47793524990184 -5.93665786723983 -5.90775332510758 -5.85957908822048 -5.61016882027911 -4.79016080338547 -4.56403351616051 -4.52094997827039 -4.49509985553631 -9.12091259612739 302.085774951877 0.666378902986126 0.461664660023983 1.4067176221472 -0.0157677500859856 0.559482123423979 0.0060028533910083 0.0386587586064992 0.0930852672989839 0.364725834992845 1.03190054108813 1.30804600275618 1.35738181245169 1.386983298269 -6.9719836200536 235.599988675177
GolanLevin_2004.GL.words34 33.76 33.83 GolanLevin_2004 GL GL -5.11554838559229 0.16224963566941 -4.91092507466474 -5.32138815371255 -5.11494016981657 -5.31724688474648 -5.31103498129738 -5.30068180888221 -5.21785642956086 -5.01263210020671 -4.93126647977314 -4.92109577721894 -4.91499335568642 7.93556376961115 -273.288348575051 1.01912654915067 0.206185910779306 1.27932560945944 0.757711031649176 1.01973476492639 0.762963815602868 0.770842991533407 0.783974951417637 0.889030630491481 1.14983070922686 1.25342662941292 1.26637611943618 1.27414581345013 10.0844927456851 -339.774134851756
GolanLevin_2004.GL.words35 33.83 34.52 GolanLevin_2004 GL GL -7.05933140555063 2.45383190005424 -4.11808894273644 -10.6979278233939 -6.83231470179012 -10.6524976833095 -10.584352473183 -10.4751078478591 -9.49524096475275 -4.65931342862504 -4.31891649296099 -4.22524607056228 -4.16095179386677 -25.5180828017778 859.984865856412 -0.529585382815085 2.26677014703703 2.26667686422202 -3.95191964545752 -0.308609521378611 -3.88203617564541 -3.77721097092725 -3.62628453356741 -2.81870247354289 1.60040694222567 2.04361901424497 2.14423640531634 2.21770068065975 -23.3691538257038 793.499079579706
