word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.33|5.0049|1.7363|6.2747|0.5392|6.4827|2.0129|25.3686|0.6287|0.82
we're||VB|0.0|4.5961|4.2147|4.272|1.2943|6.6674|9.3995|9.3995|2.1552|0.2772
stuck||VBN|0.0|6.0863|6.98|7.4122|2.0823|-4.8418|23.1136|23.6345|6.6981|-0.9391
back||RB|0.0|2.1919|7.7527|9.3239|1.2704|-1.0956|26.7377|26.7377|8.4593|-0.8143
here||RB|0.0|1.5865|2.3007|7.7527|0.6176|2.259|18.5232|26.7377|5.6272|-0.96
with||IN|0.0|10.0433|6.5165|10.6264|1.7056|5.6429|4.3751|18.5232|1.4517|0.2772
the||DT|0.0|8.6258|2.4044|6.5165|0.9117|3.4629|6.7007|8.6078|2.2395|1.7699
same||JJ|0.0|2.5774|7.3473|10.3177|1.931|1.6079|16.2829|16.2829|5.6049|-0.6811
kind||NN|0.0|0.023|1.8366|7.3473|0.3878|2.4592|19.2124|19.2124|6.034|-0.5521
of||IN|0.0|-1.741|4.1729|5.7817|1.4435|-2.5546|18.2622|20.617|6.9237|0.6089
capability||NN|0.0|-1.7603|8.9501|8.9501|2.3978|1.428|24.3501|24.3501|7.3259|-0.0141
for||IN|0.0|-4.3052|2.2964|8.9501|0.8231|-1.9217|17.7921|24.3501|7.158|-0.3199
military||JJ|0.0|-3.5792|3.9081|4.1079|1.0363|3.2416|16.5969|19.1283|4.9148|0.516
fighters||NNS|0.0|-3.2641|2.85|3.9081|0.7448|1.6849|20.351|20.527|6.233|-0.4747
and||CC|0.0|7.0129|5.675|14.256|1.4816|3.247|7.6669|20.351|2.1198|-0.074
commercial||JJ|0.0|6.9144|3.3153|5.675|0.7695|0.6398|19.6415|19.6415|6.3206|0.0654
airline||NN|0.0|7.7623|5.1925|5.5639|1.4716|4.2354|6.2751|19.6415|1.844|-0.3199
travel||NN|0.0|-1.475|11.4829|18.3855|4.2022|0.6269|19.8847|19.8847|6.045|-0.5986
that||IN|0.33|-2.7396|1.3293|11.4829|0.4185|3.7327|9.9127|20.5812|3.501|0.2772
we||PRP|0.0|-3.768|2.2518|3.3927|0.757|5.1908|4.5586|9.9127|1.2877|0.4303
had||VBD|0.0|-5.3228|2.8174|3.6899|0.6439|3.3578|9.4469|9.4469|3.2414|-0.718
back||RP|0.0|-6.1764|2.1358|3.7199|0.5207|-0.6582|20.5291|20.5291|7.1951|-0.5521
in||IN|0.0|-4.0896|3.069|5.4778|1.0129|2.1909|8.4274|20.5291|2.9178|2.2675
the||DT|0.0|-5.6841|0.5864|3.6609|0.2135|3.5602|4.0216|8.4274|1.514|1.0733
late||JJ|0.0|-5.9068|1.2201|1.2201|0.2954|0.5498|17.2226|17.2226|6.4459|-0.5986
fifties||NNS|0.0|-10.8223|11.9432|12.1565|3.0349|-2.6933|20.1699|20.1699|6.5509|-0.5986
but|.|CC|0.49|-0.6729|2.5935|17.8923|0.4547|-2.6577|19.3495|21.3189|6.6706|-0.4466
something||NN|0.0|5.6601|9.736|12.5526|2.194|2.4664|18.3801|20.0194|5.3254|-0.2204
is||VBZ|0.0|1.4439|5.2294|11.8449|1.5826|2.4821|13.1283|18.3801|4.0644|-0.5016
out||RP|0.0|1.9189|4.2861|5.2294|1.2277|-0.1768|20.3943|20.3943|7.4775|-0.9799
there||RB|0.0|-0.7248|4.0323|5.333|0.8081|2.5562|21.4246|22.4612|7.2492|-0.8688
to||TO|0.0|-0.837|2.4943|4.0518|0.7409|0.2178|18.932|21.8024|7.587|0.4303
inspire||VB|0.0|-1.4662|3.7366|4.588|1.05|-0.1882|27.0174|27.2341|8.0806|-1.1074
our||PRP$|0.0|-2.7168|2.7272|3.7366|0.82|-2.1887|26.6164|27.0174|9.6537|-0.5016
kids||NNS|0.0|-1.2235|10.2639|10.2639|2.3572|-2.6066|22.9826|27.7183|6.905|-1.2778
now||RB|0.0|6.5866|4.988|13.2832|1.5364|4.437|12.1448|22.9826|2.9702|-0.8936
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
