word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
von|.|NN|1.43|-2.0956|3.5443|7.8781|1.0022|5.8176|4.6931|24.0541|1.4231|0.82
braun||NN|0.0|1.9678|7.5341|8.4805|2.3069|7.605|4.7343|5.7096|1.4876|-0.9987
was||VBD|0.0|-2.5892|4.9498|8.1662|1.2176|4.0109|13.5369|15.4001|4.4317|-0.5986
on||IN|0.0|-0.3096|1.9736|4.9498|0.5266|7.3222|4.1692|15.1918|1.2854|-0.3863
there||EX|0.0|-1.0576|0.8357|2.5121|0.2986|6.283|0.6764|4.1692|0.2322|-0.074
showing||VBG|0.0|0.6739|5.8592|5.8592|1.4151|3.4992|12.1919|12.1919|4.471|-0.074
how||WRB|0.0|-0.6865|1.9004|5.8592|0.5922|6.4627|4.6951|12.8993|1.8318|1.0733
to||TO|0.0|-1.8412|2.9346|3.8358|0.9847|4.8881|6.446|7.755|2.0843|1.3829
go||VB|0.0|-1.691|3.6272|3.6272|1.3847|5.2584|8.3928|8.3928|3.2335|0.1445
to||TO|0.0|-1.8517|2.8366|3.6272|0.8816|5.8446|3.0868|8.3928|1.1068|1.3829
mars||NNS|0.0|-1.2423|9.3842|9.3842|3.0904|5.2403|14.8811|14.8811|3.7871|-1.3416
and||CC|0.0|-1.3366|2.4632|9.3842|0.7862|1.7381|11.1719|15.2194|3.0433|0.1445
this||DT|0.0|1.145|2.2453|4.42|0.5484|2.0867|12.6754|13.4707|4.5751|0.2772
was||VBD|0.0|-0.1865|7.0565|7.0565|2.3937|2.3156|12.509|12.6754|4.7493|0.1445
before||IN|0.0|-0.1251|6.0334|7.0565|1.4383|2.2713|21.4675|21.4675|6.323|-0.074
sputnik||NN|0.0|-6.9625|17.8051|19.8195|5.9221|0.5703|20.0708|21.4675|6.535|-0.6414
and|.|CC|0.0|-3.3377|2.8656|17.8051|0.9545|5.7376|2.7906|20.0708|0.9483|0.82
this||DT|0.0|4.9865|7.8326|11.9258|2.0299|2.9598|14.5933|14.5933|4.7444|-0.074
was||VBD|0.0|0.9058|7.0619|9.3622|2.6395|2.3587|16.4352|16.4352|4.7196|-0.1651
at||IN|0.0|-1.7989|3.4829|8.6588|1.3264|3.0917|9.1469|16.4352|3.0363|0.2772
a||DT|0.0|-3.0585|2.4345|4.1643|1.0477|0.9787|9.5511|11.9494|3.7308|2.9309
time||NN|0.0|0.9478|6.748|7.7235|2.0574|1.271|22.3245|22.3245|7.1888|-0.7523
when||WRB|0.0|-2.3986|4.9319|7.7761|1.6248|5.7682|2.2342|22.3245|0.64|0.4303
mars||NNS|0.0|-0.8485|9.7251|9.7251|2.9525|4.5834|13.2942|13.2942|3.8011|-0.9391
was||VBD|0.0|-5.2895|3.7255|9.7251|1.2103|-0.0416|14.271|17.2306|4.4264|-0.1651
a||DT|0.0|-8.8051|6.2265|8.3074|2.012|-1.3251|12.8862|14.271|4.9511|0.82
hell||NN|0.0|-9.6245|9.737|9.737|3.6301|-0.3759|19.4522|19.4522|8.14|-0.3863
of||IN|0.0|-7.728|5.4242|9.737|2.0313|3.0921|7.5489|19.4522|3.0948|2.2675
a||DT|0.0|-11.6156|0.5773|6.5219|0.2717|3.9231|4.0094|7.5489|1.7815|7.575
lot||NN|0.0|-14.2545|3.7594|4.4457|1.1919|1.2078|16.5773|16.5773|6.3421|-0.1651
more||RBR|0.0|-15.0383|3.9291|4.2145|1.0705|1.3334|12.919|16.5773|4.6136|-0.3199
interesting||JJ|0.0|-8.6204|6.973|11.2541|1.18|-1.0607|22.0022|22.0022|6.0885|0.056
than||IN|0.49|-4.1927|0.6551|8.0089|0.2025|5.9443|2.2378|22.0022|0.8786|1.0733
it||PRP|0.0|-4.8562|2.8197|2.8197|0.8547|4.8903|4.7958|4.7958|1.3705|0.6089
is||VBZ|0.0|-6.4949|4.4862|4.9203|1.5198|2.5801|10.6798|10.6798|3.8448|-0.3863
now||RB|0.0|-1.1185|9.627|12.5504|3.2149|6.4608|6.7181|12.1571|1.5547|-0.8143
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
