word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
we|.|PRP|0.0|-1.469|2.0765|7.2122|0.5183|6.4994|6.6094|16.0234|2.3481|-0.8936
know||VBP|0.0|0.5448|7.9559|7.9559|3.1126|6.7053|6.0661|6.696|1.4167|-0.917
how||WRB|0.0|4.0941|2.6763|8.5247|1.0089|5.0203|5.7982|6.9881|2.224|0.0284
to||TO|0.0|1.8954|6.1089|7.0389|1.841|4.1241|7.3488|8.4085|2.3537|0.6089
do||VB|0.0|-1.5004|5.5568|9.1609|1.8253|5.0569|10.7646|10.7646|4.0385|-0.6414
it||PRP|0.0|-0.3027|1.0925|5.5568|0.2593|1.3169|19.8879|21.4038|6.3976|0.2772
for||IN|0.45|-4.6969|3.498|6.9405|1.1823|5.2092|9.4735|19.9947|3.2733|1.0733
sub||JJ|0.0|-4.7144|3.1559|3.7427|0.7204|0.3772|14.2368|14.4315|5.2163|-0.6414
orbital||JJ|0.0|0.3735|6.0479|8.5592|1.5982|5.9925|10.0909|15.505|3.1622|0.6752
flying||VBG|0.0|-0.4927|6.3967|6.7986|1.3088|2.2283|18.558|19.9087|5.3346|-1.1203
now||RB|0.0|-1.9605|5.9283|6.6822|1.9537|5.4983|7.2015|19.0411|1.5525|-0.9799
do|,|VBP|0.33|-2.1606|3.5923|6.0714|1.0178|6.9785|7.8149|7.8311|2.0438|0.82
it||PRP|0.0|-2.6156|1.5629|3.5923|0.4329|-2.4843|19.6973|19.6973|8.4875|-0.2466
safe||JJ|0.0|1.1981|6.7806|7.8371|2.0952|-1.2882|21.6312|21.6312|6.8845|-0.917
enough||RB|0.0|2.0247|5.0415|7.2219|1.5548|4.1467|19.5855|21.6312|4.2023|0.2086
at||IN|0.0|0.0|0.0|5.0415|0.0|0.0|0.0|19.5855|0.0|0.0
least||JJS|0.0|-0.2897|10.5033|10.5033|3.8779|2.7207|16.4844|16.4844|5.1775|0.0
as||RB|0.0|0.7642|4.1389|10.5033|1.4572|2.1195|13.1433|16.4844|4.7883|0.82
safe||JJ|0.0|1.153|3.6406|4.9104|0.7312|-0.3278|22.1483|22.1483|7.6917|-0.718
as||IN|0.0|-2.5307|8.478|9.3921|2.6506|2.422|10.1003|22.1483|3.0863|0.6089
the||DT|0.0|-1.962|5.4902|8.478|1.5989|3.8786|11.1271|11.4959|3.5272|1.7699
early||JJ|0.0|-1.2434|5.7378|6.2344|1.4181|4.609|11.1174|11.3193|2.9738|0.0284
airlines||NNS|0.0|0.8472|7.0613|9.4407|1.7235|4.1754|19.424|19.424|4.3213|-0.7843
so||IN|0.34|-3.0279|2.4036|8.3262|0.8797|0.9364|15.6228|19.424|6.6164|1.3829
that||DT|0.0|0.2094|7.7588|7.7588|2.5838|2.2852|17.3188|17.3188|6.7573|-0.5016
can||MD|0.0|2.0228|1.3285|7.7588|0.3725|1.5385|17.5381|18.05|6.8761|0.2772
be||VB|0.0|-0.4405|3.1919|4.7366|0.9369|4.2715|7.2868|17.586|1.9284|0.1445
done||VBN|0.0|-1.2646|5.3201|5.7221|1.449|4.8552|10.2833|10.2971|2.5164|-1.0799
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
