word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
this|.|DT|0.0|0.0|0.0|14.0966|0.0|1.591|16.4658|18.9244|6.2605|-0.7523
thing||NN|0.0|0.0|0.0|0.0|0.0|4.8211|16.4331|17.1149|5.2423|-0.3863
was||VBD|0.0|13.2434|2.9063|15.0392|0.9996|5.6304|7.0729|16.4331|2.4815|-0.4466
designed||VBN|0.0|13.3782|5.2949|5.2949|1.7553|5.2616|12.2694|12.2694|2.8064|-0.8424
three||CD|0.0|15.4519|1.3823|5.4189|0.4263|3.5899|20.2464|20.4995|6.2135|0.0
years||NNS|0.0|7.161|16.0532|16.3891|3.5766|2.856|16.8693|20.8142|5.102|-1.0939
after||IN|0.0|0.4139|6.9021|19.6395|2.1169|0.1524|19.4681|21.0346|6.9468|-0.074
gagarin||NN|0.0|-2.7677|10.1232|10.4235|3.0927|3.1052|14.4152|20.0883|3.7559|-0.3199
first||RB|0.0|-11.3726|7.9623|16.5942|2.6498|-1.6626|18.2396|18.9595|7.0056|-0.718
flew||VBD|0.0|-12.0899|2.557|7.9623|0.7419|2.0831|18.6609|18.6609|6.9406|-0.3863
in||IN|0.0|-15.8939|4.7563|6.8882|1.521|3.5411|5.8523|18.6609|1.9383|0.82
space||NN|0.0|-15.459|4.6627|5.0402|1.2149|-3.1017|23.1353|23.1353|7.6657|-0.917
in||IN|0.0|-14.4181|4.1249|5.5096|1.5007|-1.0899|13.6408|23.1353|5.1336|1.3829
nineteen||JJ|0.0|-16.599|4.3821|5.9671|1.0836|-1.0173|18.4371|18.4371|5.8678|0.6752
sixty||NN|0.0|-14.4845|3.3953|5.3063|0.7184|-5.1726|20.9702|21.5019|7.5018|0.0284
one||NN|0.0|-15.7231|3.5428|5.1346|1.16|1.4121|15.687|20.9702|4.8433|0.2772
three|.|CD|0.37|9.8937|4.8727|29.4448|1.5154|6.1533|21.1081|21.1081|4.8739|0.0
years||NNS|0.0|7.4972|11.5934|11.5934|3.9379|3.9491|19.6818|21.1081|4.5685|-1.1971
and|,|CC|1.55|8.8659|1.4184|11.5934|0.4039|5.6506|3.8148|19.6818|0.9733|-1.1445
we||PRP|0.0|9.5057|2.1682|2.1682|0.6264|5.6151|11.3741|11.5842|3.1997|0.1445
can't||VBP|0.0|9.4559|1.4867|2.1682|0.3707|2.1175|19.3717|19.3717|5.8356|-0.6811
do||VB|0.0|10.6872|2.1453|2.7028|0.6384|5.8309|8.732|19.3717|2.8135|0.4303
that||DT|0.0|2.3789|13.117|13.9719|5.2641|0.3057|17.6905|19.2875|5.8985|-0.5521
now||RB|0.0|0.0|0.0|13.117|0.0|0.0|0.0|17.6905|0.0|0.0
crazy|.|NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
talk|.|NN|0.67|-0.5113|5.7614|5.7614|1.7341|-0.9119|20.1282|20.1282|8.0099|-0.3199
very||RB|0.0|3.3624|13.0172|13.0172|4.8707|5.6623|13.7238|20.2831|2.9274|0.2086
briefly||RB|0.0|3.3012|4.869|13.0172|1.2406|3.4611|19.3421|19.4498|5.2568|-0.4747
about||IN|0.0|-1.0171|5.6201|8.6371|1.139|1.4869|19.7525|20.3795|6.5324|-0.2842
innovation||NN|0.0|1.3282|9.3461|9.3461|2.3682|3.707|16.8814|20.3366|3.8238|0.3509
cycles||NNS|0.0|2.2762|5.4701|9.3461|0.8314|-1.6827|27.8699|27.8699|8.1032|-0.9701
things|,|NNS|0.0|-0.7706|4.1493|7.3101|1.1952|-1.4467|27.9556|30.3577|9.9348|-0.6811
that||WDT|0.0|-1.4773|3.6191|4.1782|1.2747|-0.1348|18.1087|29.4988|6.4152|0.1445
grow||VBP|0.0|0.7396|7.8375|7.8375|2.5195|5.9888|14.2482|18.2631|3.1455|-1.0939
have|,|VBP|0.0|-16.0089|3.9319|21.0636|1.3821|2.5527|5.5779|14.2482|1.8261|0.2772
a||DT|0.0|-17.2983|0.5005|3.9319|0.2068|1.6383|2.3507|5.5779|0.9119|7.575
lot||NN|0.0|-13.4268|8.2089|8.5208|2.6341|6.0716|6.4511|8.1423|1.8055|-0.1651
of||IN|0.0|-9.4183|0.8759|8.2794|0.3563|7.8574|0.9655|6.4511|0.3061|2.9309
activity||NN|0.0|-10.3259|4.2663|4.2663|0.6696|-0.0348|29.4401|29.4401|7.708|-0.5016
they|;|PRP|0.0|-6.2832|2.7089|7.1779|0.7904|-5.0601|27.5556|30.0531|11.2248|0.1445
die||VBP|0.0|-1.8205|8.334|9.0042|2.8211|5.2894|11.0838|30.6598|3.3176|-0.8143
out||RP|0.0|1.1672|1.1683|8.9831|0.2859|1.8994|17.6397|17.6397|6.3996|-0.4466
when||WRB|0.0|-1.5981|2.8777|4.3495|0.8373|4.5221|7.9485|17.6397|2.2832|0.6089
they're||NN|0.0|-2.0947|0.7627|2.8777|0.2119|4.9962|2.4046|7.9485|0.8507|1.0733
replaced||VBN|0.0|-0.1257|4.6871|4.6871|1.2979|0.6988|20.8981|20.8981|6.6939|-0.5521
by||IN|0.0|-0.4673|2.6736|4.6871|0.7763|4.3436|18.3295|20.8981|4.9591|0.1445
something||NN|0.0|0.1229|3.7323|3.7323|1.1279|0.7656|17.2353|18.7503|4.8838|0.1867
else||RB|0.0|-1.0141|1.5269|4.36|0.4497|2.4099|14.7219|17.2353|5.1089|-0.6414
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
