word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
what|.|WP|0.0|6.1444|5.1985|21.0489|1.7898|0.6902|19.4208|19.4208|7.3567|0.1144
can||MD|0.0|0.7652|9.3435|14.6396|3.3178|1.4009|23.7212|23.7212|8.891|-0.2737
you||PRP|0.0|-2.8768|4.2234|9.784|1.631|6.2382|9.0482|23.7212|2.2286|-0.5269
do||VB|0.0|-8.3687|7.2931|10.883|2.1101|0.8009|14.4432|15.8985|4.3084|-1.1648
about||IN|0.87|-6.8087|6.2379|7.2931|1.6085|0.0595|23.0119|23.0119|7.9199|-0.8912
the||DT|0.0|-6.6109|3.758|6.5256|0.9591|0.2779|17.4402|23.0119|6.0435|0.1144
climate||NN|0.0|-6.7634|4.78|4.78|1.168|-1.0951|21.7569|21.797|7.3359|-0.5001
crisis||NN|0.0|-11.4247|8.0178|11.4792|2.7893|-4.4702|17.4453|21.7569|5.3552|-0.9158
i|?|NN|1.43|0.0063|3.2244|16.8789|0.9168|1.8167|21.828|21.828|7.2647|-0.7415
want||VBP|0.0|5.3421|6.9688|10.2744|2.2627|6.7178|5.1362|21.828|1.3872|-0.1025
to||TO|0.0|6.2852|4.6383|7.1324|2.0489|5.6464|10.7087|11.4333|3.5805|1.7274
start||VB|0.0|0.4697|7.5933|12.2417|3.2657|1.2319|21.2072|21.2072|7.6771|-1.2604
with||IN|0.0|-3.0416|2.4499|8.1672|0.6862|-0.7915|24.0063|25.1685|8.9163|-1.0201
i'm||NN|0.0|0.0|0.0|4.2256|0.0|0.0|0.0|24.0063|0.0|-0.8074
going||VBG|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.623
to||TO|1.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1144
show||VB|0.5|-1.2071|5.324|5.324|2.2051|-2.336|22.2761|22.2761|8.1253|-0.2737
some||DT|0.0|-2.8533|8.4196|8.6801|2.5207|3.9461|19.8818|22.2761|5.3283|-0.1025
new||JJ|0.0|-1.5002|2.3159|8.4196|0.8254|3.6758|21.7515|21.7515|7.0407|-0.3465
images||NNS|0.0|0.7485|2.4191|3.6718|0.6018|3.1631|14.5681|21.7515|4.8362|-0.9917
and|,|CC|0.0|-1.7805|2.0171|4.4857|0.7301|1.1193|16.7652|17.1923|6.6149|-1.217
i'm||VB|0.0|3.0653|7.8864|8.5315|2.6847|7.6212|2.7659|17.4024|0.7074|0.3979
going||VBG|0.0|1.6178|5.2277|7.8864|1.3579|0.956|29.6401|29.6401|7.6655|0.1144
to||TO|0.0|8.6015|2.1309|10.7466|0.5625|3.9923|21.9176|29.6401|6.2933|1.7274
recapitulate||VB|0.0|7.9973|0.7339|2.1309|0.2123|2.1989|20.7974|21.9176|7.2238|-0.2889
just||RB|1.15|8.1544|3.0619|3.0619|0.8546|4.9557|9.6989|21.1999|3.2919|-1.5079
four||CD|0.0|7.4696|0.4367|3.0619|0.1513|5.9928|4.0231|9.6989|1.4381|-0.8912
or||CC|0.0|1.2358|18.9122|18.9122|6.9204|0.4739|23.1041|23.1041|7.6724|2.2211
five||CD|0.0|-4.1395|5.5091|19.8415|1.0169|-3.9619|30.297|30.7719|9.5704|-1.1408
now|.|RB|0.9|-6.8963|8.4974|11.3065|2.5696|-0.4163|23.039|30.297|8.5294|-1.0547
the|,|DT|0.0|-16.5852|5.6809|15.1062|2.0991|0.0717|14.1947|23.039|5.7342|-0.1025
slide||NN|0.0|-19.9784|0.5272|6.7198|0.3728|3.8512|20.479|20.479|6.897|-0.7756
show||NN|0.0|-1.7961|6.3812|20.9432|1.5475|3.8683|25.9572|25.9572|7.1136|-0.623
i|.|NN|0.58|-3.4836|4.7402|6.7872|1.7897|1.0896|15.0211|25.9572|5.0948|-0.4124
update||VBP|0.0|1.1171|4.1482|9.301|1.343|1.5652|19.2848|19.2848|7.3013|-0.1025
the||DT|0.0|0.0|0.0|4.1482|0.0|-1.2719|15.0983|19.2848|4.5635|1.0361
slide||NN|0.0|4.6791|3.5963|6.3747|1.3392|7.2019|17.9294|18.6571|4.7949|-0.9158
show||NN|0.0|3.5879|5.8384|5.8384|1.6644|2.5563|18.4591|18.4591|7.503|-1.1973
every||DT|0.68|1.1804|4.5893|7.8225|1.7104|1.4483|16.5111|19.0011|6.0421|1.2336
time||NN|0.0|0.7522|3.2467|4.5893|0.7138|3.0534|17.4021|18.6241|6.867|-0.7756
i||VBZ|0.0|-0.3503|3.3742|4.5007|0.8941|2.631|27.0384|27.1531|8.0126|1.7274
give||VBP|0.0|-5.4571|5.5559|9.6529|1.5493|5.7728|11.0104|27.2872|3.8529|-0.4124
it||PRP|0.0|-7.8572|5.1677|8.2147|1.3636|4.7554|19.7618|19.7618|6.3694|1.0361
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
