word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it|.|PRP|0.33|0.9944|5.558|7.3519|2.1689|5.5055|15.2503|21.3826|5.2357|0.7085
just||RB|0.0|3.0644|5.1246|6.263|1.5371|1.01|17.6924|17.8775|6.4818|-0.8082
sits||VBZ|0.0|2.5538|5.5154|6.8986|1.688|-6.5516|29.1127|30.7691|7.6003|-1.2838
in||IN|0.0|0.5386|0.9465|6.034|0.3031|1.4467|32.8783|33.1973|10.786|0.3062
a||DT|0.0|0.5359|1.4259|1.5602|0.3343|3.4662|16.6614|33.9082|5.5114|1.6474
pile||NN|0.0|1.0545|1.4858|2.6996|0.3278|5.4425|21.2996|21.2996|6.9926|-0.2811
near||IN|0.0|0.4833|3.022|4.0314|0.6646|7.6032|10.3691|21.2996|2.8227|-0.4986
the||DT|0.0|-0.0716|2.537|3.0752|0.5451|2.4621|6.8271|10.7522|2.4317|1.2719
sugar||NN|0.0|0.7659|2.6855|3.9017|0.7189|3.1252|11.7133|11.7133|3.7013|0.1452
mill||NN|0.0|-2.1525|1.9424|4.662|0.5208|5.6766|14.6912|14.8869|3.7293|-0.9815
until||IN|0.0|-1.2399|2.876|2.876|0.7011|3.0647|13.7782|17.1563|4.1042|0.3062
eventually||RB|0.0|-2.274|3.8063|4.4182|0.8101|2.7238|18.6932|18.6932|4.4715|0.4919
they||PRP|0.0|-4.363|2.0419|4.8064|0.5026|1.5159|10.7959|18.6932|4.2125|0.4919
burn||VBP|0.0|-4.1206|2.6302|2.6302|0.5309|0.9395|19.3303|19.3303|6.0892|-0.9011
it||PRP|0.0|-4.3546|2.3963|2.6302|0.8166|0.8721|17.4442|19.3303|5.6062|0.7085
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
