word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
so|.|RB|0.0|0.0|0.0|9.1375|0.0|0.0|0.0|22.8359|0.0|0.0
this||DT|0.0|10.5518|4.1845|12.1303|1.4865|-1.6537|19.9381|19.9381|6.8478|0.0
is||VBZ|0.0|0.0|0.0|12.1303|0.0|0.7016|13.5604|19.9381|5.0951|0.7085
a||DT|0.0|0.0|0.0|0.0|0.0|3.2502|13.8996|14.7017|5.6013|2.1169
picture||NN|0.0|0.0|0.0|0.0|0.0|1.9432|19.2971|19.2971|6.0436|-0.1767
of||IN|0.0|12.2518|0.0|12.2518|0.0|3.0492|7.7358|19.2971|2.5667|1.2719
rural||JJ|0.0|11.936|0.652|0.652|0.2402|6.9523|11.2411|11.3664|2.873|0.1452
haiti||NN|0.0|8.2492|7.6787|7.6787|2.9004|2.0723|15.1935|19.1111|4.3825|-0.4986
haiti|.|NN|0.33|4.2618|3.5293|10.9213|0.9195|4.2904|15.7104|15.7104|4.2962|0.9646
is||VBZ|0.0|3.3335|6.5175|6.5175|1.7189|1.4762|10.0318|15.7104|2.9012|-0.2304
now||RB|0.0|0.9193|1.1191|6.5175|0.3262|6.753|8.9911|11.4062|1.632|-0.5718
ninety||JJ|0.0|-0.1648|2.8757|3.4675|0.6655|3.4759|12.5913|12.7685|2.5275|0.0493
eight||CD|0.0|0.0847|2.5297|2.9062|0.6464|-3.8768|18.0547|21.3677|7.4522|-0.2304
percent||NN|0.0|-0.5429|5.4131|5.4131|1.5151|-4.546|19.4868|19.4868|6.1547|-0.606
deforested||VBD|0.0|-2.7748|6.0715|8.6357|1.5687|-4.5612|24.8713|24.8713|7.9864|-0.1767
you'll|.|NNS|0.91|-1.9773|3.2291|6.9794|1.0444|4.9913|10.3607|25.5466|2.8489|0.4919
see||VBP|0.0|0.9718|4.32|5.8208|0.76|-1.1184|24.4426|24.4426|7.9546|-1.2838
scenes||NNS|0.0|1.0182|2.9759|4.32|0.6397|-3.9668|23.1553|25.1451|8.9897|-1.3034
like||IN|0.0|-0.8963|2.5658|3.4385|0.7559|1.7751|22.5423|27.4179|6.9569|-0.3292
this||DT|0.0|-0.8658|1.7479|2.834|0.4668|-1.2229|17.8812|22.5423|6.0857|-0.4986
all||DT|0.0|-2.2269|3.3122|3.8089|0.6136|6.6242|16.2961|20.2314|4.0778|-0.8082
over||IN|0.0|-2.9129|3.3643|4.09|1.0273|1.1879|15.4881|16.3354|4.9291|0.831
the||DT|0.0|-4.9826|3.82|5.6523|1.087|2.5101|17.7418|19.7159|5.7954|-0.3292
island||NN|0.0|-5.0276|3.3212|3.9155|0.9603|5.1203|11.8219|20.2526|3.3548|0.3062
it|.|PRP|0.75|-12.7375|1.4739|9.7428|0.5106|2.8281|13.112|13.112|5.1123|0.3062
leads||VBZ|0.0|-9.9746|3.8997|4.8988|1.2405|4.3616|16.1164|16.1164|5.4329|-0.5718
to||TO|0.0|-9.2082|1.7179|4.234|0.3938|-0.6694|20.0018|21.3419|7.3834|0.9646
all||DT|0.0|-2.3473|8.5772|10.4967|3.109|6.7018|14.1328|22.0223|4.6424|-0.4182
sorts||NNS|0.0|2.515|5.0453|12.3699|1.611|0.6212|20.0861|21.8242|6.3743|-1.0519
of||IN|0.0|0.7264|5.3204|6.0406|1.9871|0.5615|14.2113|20.0861|3.6834|1.6474
environmental||JJ|0.0|-1.0217|4.7402|7.1698|0.9413|4.3777|20.0399|20.5228|5.1651|0.0867
problems||NNS|0.0|1.3772|3.3805|6.7726|1.1714|-2.7648|33.4168|34.0242|10.9984|-1.3653
and||CC|0.0|-1.2068|2.5333|5.6864|0.7553|1.9738|33.7765|33.7765|9.6745|-1.3221
problems||NNS|0.33|0.0167|2.0398|3.3789|0.4681|4.1319|22.1653|34.4586|6.2029|-0.3292
that||WDT|0.0|-0.37|1.9057|2.1829|0.4298|2.1491|18.1412|22.1653|6.8086|0.4919
affect||VBP|0.0|-0.9816|1.8183|2.2862|0.504|-1.7414|20.3116|20.548|7.0103|0.0725
people||NNS|0.0|-0.74|4.0819|4.0819|1.2448|-1.8108|26.616|26.616|8.2785|-0.1767
throughout||IN|0.0|-2.5626|2.1295|4.0948|0.4807|0.3425|27.1782|28.9223|9.4773|-0.5361
the||DT|0.0|-3.7264|1.5711|3.2441|0.4616|3.5485|19.6256|27.1782|6.4808|0.3062
nation||NN|0.0|-4.5325|2.1387|3.0841|0.5972|3.542|7.7338|19.6256|2.7482|3.5253
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
