word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
make|.|VB|0.34|3.5231|4.7643|12.7931|1.1471|1.2329|20.0654|21.3486|8.3088|-0.1929
our||PRP$|0.0|2.1251|5.7413|6.2901|1.9375|7.7579|8.295|20.0654|2.3286|0.1144
democracy||NN|0.0|-2.5444|4.2768|10.8193|1.0065|2.6955|20.2796|20.41|6.3256|0.0266
work||NN|0.0|-3.6326|3.7764|5.1311|1.0758|1.3832|22.7599|23.4773|7.845|-0.8074
the||DT|0.0|-4.6187|1.4484|3.7764|0.5929|-0.576|19.2722|23.2758|7.4098|1.7274
way||NN|0.0|-4.6445|1.6827|1.6827|0.5501|5.8932|3.7266|21.6884|1.4819|0.1144
it's||NN|0.0|-4.8306|1.2339|1.6827|0.353|-2.477|18.403|19.2141|8.0584|0.7847
supposed||VBD|0.0|-2.9896|2.8514|4.2335|0.802|-1.6564|26.4379|26.4379|7.8568|-0.4124
to||TO|0.0|-4.4073|2.2588|4.8169|0.9365|0.0048|14.0425|26.4379|5.5552|1.3433
work||VB|0.0|-7.3335|4.8441|6.9631|1.3737|4.4102|8.709|15.8433|2.3106|-0.5269
support|.|NN|0.8|5.0712|6.8288|17.7179|1.8896|0.6719|22.5411|22.5411|7.1176|-0.8513
the||DT|0.0|2.8464|4.7921|7.3491|1.4965|4.1902|17.5125|22.5411|5.9274|0.1144
idea||NN|0.0|0.9089|4.6981|6.9759|0.9404|6.6433|15.3773|18.8819|3.6724|-0.8225
of||IN|0.33|-3.8247|5.2725|8.1199|1.2259|-2.0815|21.9304|23.5084|8.4397|-0.1929
capping||VBG|0.0|-1.1436|3.8574|6.513|0.8052|-1.4456|22.1095|23.6724|7.7319|-0.961
carbon||NN|0.44|-3.6246|3.5657|6.0009|1.2035|2.0941|21.867|23.809|6.33|-0.0009
dioxide||NN|0.0|-7.4244|4.5919|7.9665|1.3353|-0.6649|23.3228|25.1447|7.3611|-1.1345
emissions||NNS|0.0|-9.1186|4.4879|6.4566|1.2437|0.248|15.6038|23.3228|4.7526|-0.4722
global|,|JJ|0.0|0.0|0.0|11.7254|0.0|0.0|0.0|15.6038|0.0|0.0
warming||VBG|0.0|-7.8251|2.5451|9.1425|0.7421|1.6501|17.2828|17.2828|4.0417|0.0
pollution||NN|0.0|-10.0685|10.7205|11.2403|2.8457|-1.576|24.1351|24.8424|6.5761|-0.3231
and|,|CC|0.0|-19.3365|2.4371|13.3156|0.9025|-2.5756|25.6961|25.6961|9.0004|-0.705
trading||NN|0.0|-20.4788|0.0|2.4831|0.0|-1.8826|21.0948|26.7742|6.8956|-0.3803
it||PRP|0.0|0.0|0.0|20.4788|0.0|-3.1062|12.7904|21.0948|4.8359|-0.0009
here's|.|NN|0.0|-2.7811|6.3128|6.3128|2.2548|-1.9655|25.5801|25.5801|7.956|0.483
why||WRB|0.0|-7.5218|4.1955|10.6567|1.2648|-0.3564|18.1749|25.5801|5.6736|-0.623
as|:|RB|1.16|-4.1827|2.301|6.6057|0.9725|2.7721|10.2205|20.0796|3.9087|1.0361
long||RB|0.0|0.648|7.5783|9.6244|2.4664|6.1354|10.2806|11.4212|2.6992|-0.2737
as||IN|0.0|0.8907|7.7615|8.1655|2.7058|4.3288|12.6703|12.6703|4.8329|1.3433
the||DT|0.0|-1.8814|3.5293|7.7615|1.3602|1.3585|10.1751|13.2632|4.2959|2.2211
united||JJ|0.0|-1.6774|4.5469|4.5469|1.1896|5.1283|14.5415|14.5415|4.2027|0.7107
states||NNS|0.0|-3.268|4.9936|6.6614|1.5193|-0.2286|18.6945|19.045|6.9861|0.5752
is||VBZ|0.0|-6.1391|4.6854|7.306|1.3782|-0.0595|10.7561|18.6945|3.8755|0.246
out||IN|0.0|-3.7069|3.7939|7.3753|1.4479|7.623|3.9652|15.5156|1.2695|-0.1929
of||IN|0.0|-2.3599|1.9751|3.7939|0.7823|3.6116|6.4774|8.8279|2.9687|2.8795
the||DT|0.0|-3.2334|0.9108|2.2497|0.3435|4.382|4.2326|6.4774|1.4201|2.2211
world||NN|0.0|-3.6895|3.0263|3.0263|0.7804|2.651|15.8186|15.8186|5.2227|-0.8371
system||NN|0.0|-5.8642|10.23|10.23|3.0185|0.162|22.4072|22.4072|5.7643|-0.5769
it's|,|VBZ|0.79|-5.3151|1.7975|10.23|0.611|-9.0815|7.106|22.4072|2.2021|0.1144
not||RB|0.0|-4.0654|0.9132|2.5402|0.2286|7.0877|5.8376|20.6591|1.5264|-0.6656
a||DT|0.0|-4.4976|0.4633|1.1061|0.1831|0.7359|15.2051|16.6384|6.3932|2.8795
closed||JJ|0.0|-5.4621|4.8297|4.8297|1.5621|-0.3733|20.3832|20.3832|7.4081|-0.9818
system||NN|0.0|-8.3555|4.4758|7.9791|1.462|-1.8825|20.0404|21.2906|5.893|-0.0532
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
