word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.59|-0.3485|3.1541|7.7538|1.0328|7.2782|18.9419|36.2692|6.0746|-0.0133
space||NN|0.0|0.1926|3.716|3.716|0.9379|0.1138|22.6222|23.9328|8.094|-1.0799
does||VBZ|0.0|-3.1704|7.9691|9.0198|3.0031|2.9719|22.7863|22.7863|7.4389|-0.3688
not||RB|0.0|-5.5303|2.4793|7.9691|0.6882|3.0761|20.2119|22.7863|7.681|-0.2108
exist||VB|0.0|-9.9256|6.7766|8.4741|1.3991|-2.8757|19.7578|23.8871|6.9879|0.044
for||IN|0.0|-10.4069|3.3125|6.7766|1.1581|-2.0913|24.7391|24.7391|10.1721|0.5792
most||JJS|0.0|-12.1121|1.4769|3.4952|0.324|-7.1519|31.7685|31.7685|10.3094|-1.2642
people||NNS|0.0|0.0|0.0|13.0147|0.0|0.0|0.0|31.7685|0.0|0.0
but|.|CC|0.0|-0.4624|4.0404|4.0404|0.9898|0.4861|27.803|27.803|8.2621|0.0
in||IN|0.0|0.2431|1.5335|4.6545|0.3889|4.1613|29.0249|29.0249|11.7649|-0.1179
my||PRP$|0.0|5.4656|10.8625|12.0621|4.0293|10.934|8.839|29.2008|3.3117|-0.697
world||NN|0.0|-5.8429|22.2698|23.8852|5.6208|-1.2543|31.4824|33.4756|8.9957|-1.1726
you||PRP|0.0|-3.015|0.438|22.2698|0.1495|-2.4897|33.8693|35.0916|14.9134|0.5792
know||VBP|0.0|-0.4187|3.1561|4.0107|1.1234|10.0384|1.8099|34.1197|0.5757|1.3693
when|,|WRB|0.0|1.6568|1.7251|4.7526|0.5599|11.6004|3.2094|4.1854|1.0963|0.2406
i||JJ|0.0|1.3398|0.5985|1.7251|0.2117|11.0984|0.5588|3.2094|0.1828|2.2722
went||VBD|0.0|4.041|5.5435|5.7658|1.7722|9.4927|15.999|15.999|4.7392|-0.1179
back||RB|0.0|3.052|3.9258|5.5435|1.2774|5.54|17.9317|17.9317|6.4449|-0.294
to||TO|0.0|1.9505|2.4677|5.8855|0.9015|1.8265|17.8692|19.3977|7.8432|1.7643
afghanistan||VB|0.0|-2.9029|5.0284|7.9798|1.1426|3.2323|26.7979|26.7979|7.7943|0.6823
after||IN|0.0|-5.7616|3.6224|7.2455|1.3486|-2.8796|28.8998|31.3438|10.0035|-0.4366
twenty||JJ|0.0|0.0|0.0|7.7411|0.0|0.0|0.0|28.8998|0.0|0.0
three||CD|0.0|-10.0975|4.8881|12.4826|1.7238|-5.967|32.8256|32.8256|12.7511|0.0
years||NNS|0.0|-8.2374|6.5778|7.5582|1.6599|-5.4235|32.4966|33.6403|9.5848|-1.2919
space|,|NN|1.14|3.3616|3.1387|15.6009|0.8682|-1.0569|33.5927|35.2775|10.6769|-0.7752
had||VBD|0.0|1.9296|7.4381|7.4381|2.6814|3.1627|16.6702|33.5927|5.6199|0.7947
expanded||VBN|0.0|-5.1826|6.5075|12.8084|1.8543|-0.4843|26.0165|26.5518|8.1818|-0.5543
every|.|DT|0.33|6.6686|11.663|21.2826|2.2553|6.6171|12.4797|29.2776|4.1489|-0.181
conceivable||JJ|0.0|0.198|10.0064|17.3957|2.7476|4.4644|23.8992|24.7119|6.876|-0.0672
form||NN|0.0|-3.8525|2.7173|10.8468|0.7633|3.0265|20.1382|23.8992|8.6586|-0.294
of||IN|0.0|-6.0758|2.8183|4.754|0.7859|0.7855|16.3614|20.1382|6.584|0.5792
infrastructure||NN|0.0|-7.2462|5.4165|5.7173|1.3671|-0.4595|26.4443|26.4443|8.0881|0.3969
had||VBD|0.0|-10.7129|4.3714|7.3473|1.3366|4.8793|10.0642|26.4443|3.0121|0.7947
broken||VBN|0.0|-11.7777|3.4399|5.0986|0.9639|1.9924|20.7815|20.7815|6.7987|0.1706
down||RP|0.0|-11.0848|3.2576|3.752|1.0334|-8.9199|33.5002|34.9359|10.3619|-1.1858
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
