word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
do|?|VB|0.0|-0.7236|5.0537|21.208|1.7126|-2.3789|21.6881|25.0148|9.1769|0.0043
you||PRP|0.0|0.6518|2.4956|5.0537|0.8412|5.4758|4.0018|22.4339|1.4041|0.3062
need||VB|0.0|-0.4301|5.0282|5.4135|1.7086|2.3838|20.3237|20.5618|6.7085|-0.8082
to||TO|0.0|-5.1359|2.2872|7.5614|0.7389|-7.7771|15.0315|23.0758|4.9853|0.9646
find||VB|0.0|-4.6608|4.5214|4.5214|0.9889|0.1553|24.5863|24.5863|7.9783|-1.4823
entrepreneurs||NNS|0.52|-2.9015|6.5887|7.4727|2.1288|1.1785|24.4232|26.148|7.055|-0.1767
or|,|CC|0.0|-8.8557|5.7074|11.5381|1.8767|-0.9529|14.1704|24.4232|4.9497|0.4919
venture||NN|0.0|-14.1835|3.39|10.0944|0.8812|-0.5667|20.3461|20.3461|5.7961|0.1452
capitalists||NNS|0.0|-13.7762|2.8784|3.4537|0.5483|-2.6965|23.7206|23.7206|7.791|0.1452
or|,|CC|0.0|-5.8821|3.71|11.5633|0.9359|0.2654|21.0304|23.7206|7.294|-0.9011
what||WP|0.0|-0.9602|7.5335|9.7582|2.2376|0.3018|26.9521|26.9521|7.292|-1.3034
do||VBP|0.0|0.1447|1.9513|7.5335|0.7454|-3.0763|11.793|26.9521|3.532|0.0043
you||PRP|0.0|-0.3714|0.5504|2.2096|0.2303|5.6106|1.0301|14.4079|0.4689|3.5253
need||VB|0.0|-4.6052|7.5539|8.2423|2.7943|0.7011|23.6474|23.6474|8.3476|-1.4184
to||TO|0.0|-5.2693|4.2294|7.5539|1.0494|-4.9738|25.8403|29.3244|9.6985|-1.2838
take||VB|0.0|0.0|0.0|7.4459|0.0|0.0|0.0|25.8403|0.0|0.0
what||WP|0.0|-5.1489|1.4936|5.9773|0.654|-5.6086|27.1595|27.1595|9.0504|0.0
you've||NN|0.0|-5.3888|1.8045|1.8045|0.7276|-2.912|19.8888|27.1595|7.5353|0.1452
got||VBD|0.0|-7.4447|1.9412|3.815|0.668|-3.3194|26.6864|26.6864|10.2054|-1.3034
and||CC|0.0|-6.0887|1.1445|2.5922|0.3996|-3.7437|18.755|26.6864|7.31|0.3062
get||VB|0.0|-5.4437|1.1242|1.8755|0.3309|1.0625|10.3496|21.9227|3.9024|0.7085
it||PRP|0.0|-6.2983|0.9388|1.8812|0.3183|-6.2652|19.4853|21.51|8.0853|0.9646
to||TO|0.0|-7.2435|1.086|2.1305|0.3698|-9.0133|10.5373|19.4853|4.0408|1.6474
scale||VB|0.0|-7.4805|5.486|5.486|1.4319|-4.5133|24.2997|24.2997|9.8891|-0.2811
yeah|?|NN|0.0|0.0|0.0|11.0535|0.0|0.0|0.0|24.2997|0.0|0.0
i|,|NN|0.0|-12.0837|4.99|14.549|1.5741|4.2315|6.9989|6.9989|2.0874|0.0
think||VBP|0.0|-5.8052|6.371|11.086|1.9365|-5.4753|18.9326|22.5877|6.1258|-0.7562
its||PRP$|0.0|-4.0318|2.1253|6.764|0.5702|-9.9898|27.7161|27.7161|7.6688|-1.2632
large||JJ|0.0|-1.3674|3.0661|5.2236|0.8228|-2.0243|27.7053|30.6573|7.5305|-1.1141
numbers||NNS|0.0|-0.1816|3.4258|3.8168|0.748|2.662|23.0431|30.3554|6.2783|-0.1199
of||IN|0.0|-1.6051|4.0122|4.751|1.131|-4.1695|19.4568|26.0837|5.8681|0.9646
people||NNS|0.0|-1.489|3.0213|4.0659|0.6404|-5.7391|25.2634|25.2634|8.8014|0.0043
moving||VBG|0.0|-3.2155|2.0086|4.4189|0.5159|0.3037|14.2942|26.7188|4.1473|0.0725
it||PRP|0.0|-4.4469|1.8086|2.988|0.4714|-5.0807|19.1766|22.6929|6.6421|0.0043
forward||RB|0.0|-4.2413|4.5589|4.5589|1.4523|-2.5841|22.7315|22.7315|7.4606|0.0043
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
