word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|JJ|0.0|0.0|0.0|6.1669|0.0|0.0|0.0|19.3741|0.0|0.0
mean||VBP|0.0|2.1529|4.1909|4.1909|1.4739|9.922|6.7895|12.1566|1.4724|0.0
the||DT|0.0|4.2011|2.1137|5.6515|0.6955|10.4157|5.0526|7.1687|1.6001|2.1169
world||NN|0.0|3.1662|4.8397|5.0327|1.8188|5.9925|10.9001|11.4139|3.5207|-0.3292
where||WRB|0.0|1.1748|3.4181|5.0367|1.1222|6.733|12.9963|13.2998|3.8542|0.1452
advanced||JJ|0.0|0.0592|9.2951|9.5793|2.6488|1.4808|23.0398|24.7104|7.1342|-0.7562
building||NN|0.0|2.2424|5.0666|10.0761|1.2179|5.1885|23.1158|23.1681|5.8588|0.0043
materials||NNS|0.0|0.2153|4.1259|5.9047|1.0096|2.3644|21.1541|23.4423|7.2311|-0.617
means||VBZ|0.0|-0.2377|3.2295|4.1259|0.5667|-3.8041|26.6774|27.3655|9.9103|-1.5152
cement||JJ|0.0|1.652|4.644|5.8188|0.9725|-0.1976|34.7592|34.7592|9.4359|-1.2736
roofing||VBG|0.0|2.1922|7.2564|7.2564|2.1266|2.2896|24.9793|34.7592|7.2413|-0.4986
tiles||NNS|0.0|-1.589|2.5733|7.6843|0.7016|3.9634|20.5986|27.616|5.736|-1.0839
that||WDT|0.0|-1.7517|2.3607|2.8152|0.5514|-0.2937|14.5312|20.5986|4.7949|0.4919
are||VBP|0.0|-2.0937|0.2516|2.3607|0.0866|6.333|6.6021|16.466|2.3725|3.5253
made||VBN|0.0|-1.325|4.7257|4.7257|1.1873|5.1648|10.9084|10.9084|2.9878|-0.6386
by||IN|0.0|-3.4419|2.5706|4.7257|0.6655|4.2547|19.6412|19.6412|6.3406|-0.5718
hand||NN|0.0|0.0445|8.1398|8.6068|2.192|3.1346|17.2637|19.6412|5.7188|-1.4582
and|,|CC|0.0|0.0|0.0|8.1398|0.0|0.0|0.0|17.2637|0.0|0.0
where||WRB|0.0|-0.0514|2.2102|2.2102|0.4618|6.8985|18.0334|18.0334|5.3861|0.0
when|,|WRB|0.0|0.0155|0.6876|2.2102|0.1839|3.9274|18.4567|20.8852|5.783|-0.4986
you||PRP|0.0|0.2022|1.8809|1.8809|0.5125|5.8757|13.1487|18.4567|4.1606|0.7085
work||VBP|0.0|0.1026|2.2371|2.2371|0.4551|0.6803|23.91|23.91|7.3148|-0.6998
ten||JJ|0.0|2.7768|4.8309|6.2962|1.1978|2.7349|18.879|23.91|5.3834|-0.6998
hours||NNS|0.0|2.1412|1.5|4.8309|0.4171|4.3682|19.566|19.78|6.2305|-0.9011
a||DT|0.0|0.6164|6.02|6.02|1.678|2.3707|13.3216|19.566|3.9542|2.1169
day||NN|0.0|-1.5445|5.9128|8.9177|1.3025|-0.1575|23.9156|23.9156|8.39|-1.4455
you're|,|NN|0.0|10.592|2.0299|17.1154|0.6735|-1.6478|25.6001|30.0772|9.1089|-0.1199
still||RB|0.0|5.4283|7.0075|9.1626|2.2142|-0.8449|27.4834|30.8798|8.5653|-0.8082
only||RB|0.0|-0.4667|3.7288|10.7904|1.0912|5.0598|12.5704|27.4834|3.4103|0.0043
earning||VBG|0.0|-1.5982|2.1252|5.339|0.4475|4.607|7.8143|12.5704|1.5162|0.7085
sixty||JJ|0.0|-0.9335|4.2359|4.5382|1.0328|-7.8539|24.4495|26.4497|7.1276|-0.4594
dollars||NNS|0.0|-3.1435|3.8713|6.6744|1.0221|0.052|30.8585|31.4176|8.4724|-0.9427
in||IN|0.0|-3.1483|1.69|3.8713|0.5422|-3.4554|27.6156|32.8403|10.9558|0.3062
a||DT|0.0|-3.3447|0.4103|1.69|0.1657|4.1733|2.9136|27.6156|0.9272|4.652
month||NN|0.0|-3.8613|6.4671|6.4671|1.7845|0.2857|22.8417|22.8417|6.6936|-1.1693
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
