word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.0|0.0|0.0|7.1754|0.0|0.0|0.0|18.3|0.0|0.0
now||RB|0.0|0.5564|3.6627|3.6627|0.9627|10.1239|4.3711|11.8441|1.3789|0.0
we||PRP|0.0|1.9818|2.1147|4.9975|0.6995|5.8877|4.079|8.1053|1.1653|1.2719
have||VBP|0.0|1.3597|2.4838|2.7511|0.7018|4.8156|14.7915|14.7915|4.6827|-0.2304
a||DT|0.0|0.4213|0.9335|2.6467|0.3633|5.6244|8.02|14.7915|2.9103|1.6474
way||NN|0.0|1.2846|2.2554|2.2554|0.6194|7.0777|12.5461|12.5461|4.0665|-0.3292
that's||NN|0.0|-2.2011|7.1953|7.8127|2.1577|-3.3885|16.0538|23.3213|4.6296|-0.6386
using||VBG|0.0|-0.7122|2.9905|7.1953|0.8005|1.7812|15.6508|19.236|4.3821|0.3062
an||DT|0.0|-2.925|0.3003|3.3376|0.106|2.8633|10.0377|15.6508|3.5174|2.1169
agricultural||JJ|0.0|-0.261|5.6536|5.7005|1.6994|1.0895|25.1076|25.1076|5.8502|0.0585
waste||NN|0.0|1.5042|7.3153|7.3153|1.7251|-0.6186|22.955|25.1076|7.1638|-1.1425
material||NN|0.0|-2.9114|7.9164|10.346|2.032|0.6456|25.2739|25.2739|6.6098|-0.4727
to||TO|0.89|0.5192|6.1752|8.329|1.6244|4.059|12.2322|26.8322|4.2589|0.4919
create||VB|0.0|-0.7094|5.7073|6.1752|1.1911|1.1371|19.592|20.1813|6.1222|-1.404
a||DT|0.0|-2.8616|1.6479|5.7073|0.5253|-2.1838|14.6391|21.1386|5.5702|2.1169
cooking||NN|0.0|-3.643|2.3383|2.9724|0.6939|-5.4374|23.3757|23.3757|7.1721|-0.4182
fuel||NN|0.0|-4.8152|1.8784|3.66|0.5991|-5.368|26.5069|26.5069|7.9527|-1.0519
one|.|CD|0.56|-7.1259|2.9284|4.9597|0.852|8.7227|6.751|33.0979|2.3474|0.7085
of||IN|0.0|-7.1191|2.46|2.9284|0.8889|4.4996|5.7441|10.4239|2.2096|2.1169
the||DT|0.0|-8.7317|2.8947|4.2536|0.9357|4.8954|6.6789|6.6789|2.4335|1.6474
really||RB|0.0|-5.1196|9.6577|9.6577|2.9882|7.0264|9.3672|9.3672|2.4697|-0.0597
exciting||JJ|0.0|-4.5405|2.7175|9.6577|0.6299|-0.7819|19.4703|21.6675|6.0187|-0.2304
things||NNS|0.0|-4.3872|2.4759|2.7175|0.5796|-4.2738|20.7891|25.0372|6.5893|-0.9011
though|,|IN|0.0|-6.8273|5.9937|6.8569|2.1429|0.1568|22.3011|22.3011|7.0474|0.1452
is|,|VBZ|0.0|11.168|2.7087|22.5267|0.9886|0.5228|19.3538|23.2014|5.5154|-0.7562
something||NN|0.33|3.6697|4.7526|11.2947|1.1768|4.0553|29.6944|29.6944|8.661|1.1628
that||WDT|0.0|1.5811|1.857|5.2468|0.4909|3.963|17.2955|29.6944|5.9926|0.4919
came||VBD|0.0|2.3343|1.7297|2.7763|0.5002|4.1854|17.0545|17.8291|6.1189|-0.5718
out||IN|0.0|1.4896|2.2235|2.8014|0.5877|8.5779|10.7652|17.805|3.2287|0.1452
of||IN|0.0|-1.4761|4.8402|6.6223|1.6401|0.0303|13.3061|16.5867|4.5272|1.2719
the||DT|0.0|-1.8616|4.5281|5.1376|1.7748|-1.2955|8.0837|13.3275|2.8733|2.7205
trip||NN|0.0|1.1101|5.1693|6.9609|1.6327|-3.89|22.1557|22.1557|6.8669|-0.6998
that||IN|0.0|0.2448|5.4107|5.6403|1.8064|-1.1273|18.8159|22.1557|5.5722|0.9646
i||NN|0.0|-0.5995|1.0408|5.4107|0.3079|8.1993|4.9965|20.8977|1.5413|2.7205
took||VBD|0.0|0.3797|3.0093|3.0093|1.0145|-4.3752|18.2989|23.3533|5.5947|-0.2304
to||TO|0.0|0.1375|7.0293|7.0293|2.4628|-4.43|21.0675|21.0675|6.8918|0.3062
ghana||VB|0.0|-2.5373|3.2566|7.3525|0.6732|4.8036|19.1045|25.5838|5.4168|0.2229
just||RB|0.0|-3.5346|3.4118|4.3201|0.8972|-2.8374|19.1489|21.9014|5.9056|-0.8082
last||JJ|0.0|-4.7806|2.3013|3.4118|0.5272|0.3263|23.809|23.809|7.7478|-0.9815
month||NN|0.0|-5.4937|2.952|4.2783|0.8292|2.9976|10.6697|23.809|3.1231|-0.3292
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
