word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.33|-0.0842|1.796|2.8553|0.7555|4.3781|12.8493|13.0122|5.1074|0.3979
it||PRP|0.0|0.0792|1.9239|2.0383|0.4651|6.8794|7.536|12.8493|2.1702|1.7274
had||VBD|0.0|3.1695|5.3631|6.2428|1.7575|7.5729|10.0126|10.0126|2.4122|0.1144
already||RB|0.0|1.9783|3.1669|5.3631|0.8978|5.3594|9.9502|10.1937|3.3708|1.5891
been||VBN|0.0|0.7635|6.7409|6.7409|2.041|1.8259|17.507|18.1998|6.2026|-0.1929
printed||VBN|0.0|-2.9607|0.861|6.7803|0.2733|6.0738|10.0231|17.507|2.437|-0.2344
in||IN|0.0|-1.2446|4.0958|4.0958|1.182|0.8904|16.2436|16.7509|6.4392|0.246
cities||NNS|0.0|0.4821|3.4606|5.2498|1.2853|6.1242|16.7462|17.0013|4.1854|-0.5001
all||DT|0.0|-0.7977|4.8866|5.0741|1.7828|1.0892|19.6242|19.6242|7.2341|-0.6656
across||IN|0.0|-3.2543|0.661|5.1586|0.2618|0.0277|13.0557|19.6242|5.6026|-0.149
the||DT|0.0|-5.0499|2.1723|3.0873|0.5165|3.8478|15.0805|15.1026|4.3606|2.8795
united||JJ|0.0|-6.8507|2.3678|4.3295|0.7323|-1.2409|18.0978|18.289|6.5219|0.641
states||NNS|0.0|0.0|0.0|8.1567|0.0|0.0|0.0|18.0978|0.0|-0.3111
of||IN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
america||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
it||PRP|0.0|-7.1622|1.0787|7.7083|0.3384|-3.7656|10.8339|10.8339|3.3992|0.0
was||VBD|0.0|-5.8716|1.6951|2.9226|0.4741|-1.0465|26.3679|26.3679|9.6417|0.0
printed||VBN|0.0|-3.7554|0.7175|3.0483|0.2503|5.8806|2.3576|26.3679|0.8763|0.3979
in||IN|0.0|-6.249|5.2861|5.4857|1.6194|3.504|10.4906|10.4906|3.5248|1.3433
monterey||NN|0.0|0.0|0.0|8.9182|0.0|1.9801|0.9872|10.4906|0.4906|0.3448
i|,|NN|0.0|0.0|0.0|0.0|0.0|-4.2343|21.9244|21.9244|7.0069|3.8012
checked||VBD|0.0|0.6203|3.2781|3.2781|0.6724|6.7358|13.4206|26.9338|3.7312|-0.6656
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
