word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.0|6.0143|6.2244|14.6196|2.1778|-1.9177|21.2915|21.6736|7.4285|-0.074
the||DT|0.0|9.7614|2.0249|8.4676|0.7673|1.7644|21.8625|22.6464|7.9488|0.6089
interesting||JJ|0.0|14.1655|4.657|7.4268|1.2419|1.6547|16.2625|22.0289|5.5057|0.5615
thing||NN|0.0|13.2808|3.5031|4.657|1.2272|1.6463|15.4503|16.641|5.6989|-0.4466
about||IN|0.0|8.1769|5.9788|9.4384|1.3351|4.2885|11.7967|16.5646|3.4072|0.2772
it||PRP|0.0|7.728|0.8156|5.9788|0.3316|4.6147|1.2389|11.7967|0.4487|2.9309
is||VBZ|0.0|4.2604|6.4879|7.3942|2.6193|-0.6411|13.1038|13.1038|5.527|1.0733
the||DT|0.0|-3.8629|8.184|15.2179|3.0829|-1.5845|11.5583|13.6969|4.4024|1.3829
commercial||JJ|0.0|-4.6435|4.117|8.184|1.0805|0.1224|18.2763|18.2763|5.7152|0.1867
guys||NNS|0.0|-7.1242|5.6696|8.3274|1.4942|1.3535|14.8599|18.2763|4.5914|-0.8143
are||VBP|0.0|-14.7875|4.9407|11.6691|1.8514|2.8758|3.9665|14.8599|1.6565|2.2675
going||VBG|0.0|-16.8903|3.3202|6.0038|1.1521|2.749|6.1762|6.1762|2.1908|0.4303
to||TO|0.0|-17.9647|0.0048|3.3202|0.0034|2.3233|2.3996|6.1762|0.8779|2.9309
go||VB|0.0|-18.0092|0.7026|0.7026|0.2664|3.0043|8.5487|8.5487|2.2559|-0.074
first||RB|0.0|-16.3674|3.6953|3.91|1.0639|-3.8712|18.2457|18.4894|6.0305|-0.96
ok|.|NN|0.88|3.8082|8.6527|25.2182|2.8675|2.709|16.7219|21.7282|4.9234|-0.7843
i|,|JJ|0.0|0.8195|7.329|9.1657|2.3943|7.7762|3.6365|16.7219|1.0829|0.6089
look||VBP|0.0|5.0304|4.5637|8.4285|1.0077|0.324|22.3786|22.3786|7.8245|-0.3199
forward||RB|0.0|3.8481|3.1656|4.5637|0.8614|1.6247|21.2067|22.4107|7.8003|-0.3199
to||TO|0.0|2.7981|1.8323|3.1656|0.6454|1.9388|19.1815|21.2067|6.6958|-0.4466
a||DT|0.0|0.4807|6.7086|6.7086|2.1386|4.7423|11.8812|19.7635|3.2727|-0.2466
new||JJ|0.0|2.174|8.7454|8.7454|3.0665|6.7582|5.0428|12.078|1.3696|-1.1074
capitalist's||NN|2.18|2.6987|7.9672|8.7454|2.5648|1.3929|19.8252|19.8252|6.6817|0.176
space||NN|0.0|0.4232|3.7979|7.9672|0.8825|-0.1736|23.1145|23.1145|7.2312|-1.0497
race||NN|0.0|-4.2556|2.0357|7.6484|0.5808|-1.6777|18.8712|23.1145|6.3154|-0.8688
let's|,|NN|0.0|-3.8728|2.0046|2.2885|0.4899|-2.5162|20.9398|20.9398|7.905|-0.5016
call||NN|0.0|-5.6692|3.7866|4.7709|1.4948|0.4297|24.1826|24.1826|6.691|-0.8936
it||PRP|0.0|0.0|0.0|7.7159|0.0|0.0|0.0|24.1826|0.0|0.0
you|.|PRP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
remember||VBP|0.0|11.2932|6.0631|14.2671|2.2651|5.5676|3.52|7.5909|0.8941|0.0
the||DT|0.0|12.1018|1.8972|6.0631|0.6983|3.6204|13.1164|13.1164|3.7748|0.82
space||NN|0.0|12.7676|2.5724|2.9639|0.7177|-2.0055|22.2224|22.2224|7.2326|-1.0799
race||NN|0.0|11.5496|1.9765|3.5397|0.5368|1.9206|17.4263|22.2224|5.676|-0.718
in||IN|0.0|11.2899|2.4854|2.515|0.8479|0.5205|11.37|17.4263|4.3543|1.3829
the||DT|0.0|8.3276|3.8349|6.266|1.4788|2.9794|6.8258|12.9262|2.4908|1.0733
sixties||NNS|0.0|-1.3464|13.2892|17.3401|4.1011|-1.5711|22.8371|22.8371|6.0215|-0.6811
was||VBD|0.44|-2.8254|1.6516|13.2892|0.3364|4.1442|14.5858|24.1407|4.5306|-0.5986
for||IN|0.0|-2.6767|1.2363|1.8241|0.3465|0.0874|16.2243|17.5371|6.6995|-0.074
national||JJ|0.0|-1.6247|5.6963|5.6963|1.0195|3.0935|15.3176|16.8302|5.1073|0.5461
prestige||NN|0.0|-5.7083|16.5256|17.7689|4.0923|-0.1389|21.6714|21.9032|6.6094|-0.8143
because|,|IN|0.0|8.7786|5.577|29.7784|1.2566|-1.6359|20.561|21.6714|6.9788|-0.1651
we||PRP|0.0|9.8314|1.2948|5.577|0.3513|4.5472|19.0071|21.3631|5.5975|0.0284
lost||VBD|0.0|11.1059|7.4759|7.4759|2.1054|-1.7426|28.5511|28.5511|10.0191|-1.2778
the||DT|0.0|7.3851|4.7971|11.4274|1.4666|-3.9411|24.2091|28.8877|9.4006|1.3829
first||JJ|0.0|0.3957|5.2195|10.1009|1.4486|-4.5518|24.4504|27.6598|9.315|-0.718
two||CD|0.0|0.794|2.5799|5.2195|0.708|0.0887|21.7192|24.4504|6.7931|0.2772
milestones||NNS|0.0|-3.6111|6.3342|9.2976|2.0508|-0.2841|22.232|22.295|6.6884|-0.718
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
