word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.0|2.1071|4.4706|4.4706|1.2866|4.3036|11.1309|11.1309|3.4436|0.5752
it's||JJ|0.0|-2.778|6.351|9.9253|1.6845|1.3054|20.0409|20.0409|7.2343|-0.0009
part||NN|0.0|-4.2764|0.6889|6.351|0.2|0.6691|21.3897|22.6252|7.1377|-0.7415
of||IN|0.0|-0.4082|6.5485|6.7704|2.4227|4.5282|12.051|21.7918|4.2844|2.8795
the||DT|0.0|1.9621|3.0401|7.9972|0.8902|-2.1237|19.2437|20.2905|7.23|1.7274
puzzle||NN|0.0|4.9473|4.2868|5.809|0.8993|1.6503|23.061|23.061|8.8932|-0.1929
other|.|JJ|0.83|-0.021|3.7529|8.3638|1.4883|4.6144|6.9301|23.061|2.8657|1.9578
transportation||NN|0.0|-2.3025|2.2886|5.5973|0.7361|2.7941|11.7789|12.6362|4.4185|-0.4124
efficiency||NN|0.0|-1.9014|6.4745|6.4745|1.8372|-0.1589|25.2678|25.2678|8.2398|1.9578
is||VBZ|0.95|0.0|0.0|6.4745|0.0|6.9141|17.0529|25.2678|4.8601|-0.6656
as||RB|0.0|14.4406|4.1559|16.675|0.9742|2.5195|21.3312|21.3312|6.5025|-1.0201
important||JJ|0.0|15.1482|4.1548|4.5139|1.1322|1.8966|17.9317|21.3312|6.2331|0.2942
as||IN|0.0|1.5662|5.2778|18.0694|1.6928|0.7892|21.741|21.8457|7.4389|0.7847
cars||NNS|0.0|6.8086|11.1732|13.8752|3.2098|-0.5044|24.204|24.204|8.7544|-0.8074
and||CC|0.0|3.2235|5.9328|12.6972|1.5124|4.8354|14.4238|24.204|4.5402|1.0361
trucks||NNS|0.0|3.8345|2.1258|5.9328|0.7461|0.4858|13.5357|15.4305|5.3533|-1.1146
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
