word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
so|.|IN|0.46|6.4172|1.7429|14.9373|0.4801|4.6839|18.0646|30.7238|7.2904|-0.1199
we||PRP|0.0|6.7129|3.1751|3.1751|1.056|6.6586|9.063|18.0646|2.854|-0.3292
wanted||VBD|0.0|5.1071|4.819|6.313|1.2134|3.8874|20.8402|20.8402|5.856|-0.1767
to||TO|0.0|3.1506|4.179|5.4|1.1689|-2.0197|7.3278|20.8402|2.1613|0.7085
try||VB|0.0|2.6089|3.0196|4.179|0.8948|3.7873|25.2262|25.2262|8.2376|-0.5718
to||TO|0.0|2.9656|0.8296|3.0196|0.2173|1.1196|17.5001|25.2262|5.8377|0.4919
find||VB|0.0|2.4684|3.3117|3.4274|0.7833|4.2903|22.5051|22.5051|7.3653|-0.9427
a||DT|0.0|1.4827|1.0138|3.3117|0.3828|5.4132|1.5986|22.5051|0.5943|3.5253
way||NN|0.0|0.8904|1.5971|1.9057|0.4566|6.2405|10.3166|10.3166|3.2877|-0.4182
to||TO|0.0|-0.5021|3.8718|4.153|1.1885|3.1575|8.6869|11.1096|3.0444|0.4919
make||VB|0.0|-1.6064|1.5176|3.8718|0.3702|2.5496|17.1721|17.1721|5.9013|-0.6998
a||DT|0.0|-2.6181|1.4353|2.6248|0.4681|1.4792|10.7766|17.1721|3.4841|2.1169
stronger||JJR|0.0|1.129|6.3312|6.8174|1.8084|2.7917|26.9909|26.9909|7.491|-0.8082
briquette||NN|0.0|-0.6414|5.7545|7.1778|1.5651|-0.2784|24.879|27.7235|7.2986|-0.8327
so||IN|0.0|-1.4745|2.7501|5.7545|0.8352|1.1145|18.8664|24.879|7.252|0.1452
that||IN|0.0|-2.1322|1.3172|2.9336|0.3864|0.6149|13.3272|18.8664|4.364|-0.1199
we||PRP|0.0|-1.2085|1.5678|1.9499|0.4729|1.6192|10.5221|13.9938|3.1756|0.7085
could||MD|0.0|-0.9427|4.559|4.559|1.1548|-0.1547|25.8027|25.8027|7.9447|0.5959
compete||VB|0.33|2.7872|7.7484|9.3234|1.8024|4.1877|20.5039|27.2676|5.9733|-0.4182
with||IN|0.0|0.3471|5.3893|9.1747|1.4593|-1.6472|18.6932|23.7297|6.4006|-0.4986
wood||NN|0.0|1.7034|6.0136|7.8949|2.0087|4.0422|15.3607|20.7773|3.6676|-0.4182
charcoal||NN|0.0|-0.3616|4.9992|6.5858|1.4283|3.1462|22.146|22.146|6.2227|-0.606
in||IN|0.0|-1.4138|0.7302|4.9992|0.2143|6.2357|5.1782|22.146|1.4062|0.4919
the||DT|0.0|-1.4577|0.5051|0.7302|0.1782|5.4767|5.5019|5.5229|1.4885|2.1169
markets||NNS|0.0|-2.7355|2.6032|2.6032|0.7769|-2.6368|28.7921|28.7921|9.1376|-0.6699
in||IN|0.0|-2.7828|3.1595|3.1595|0.7894|0.9605|11.3739|28.7921|2.3658|0.7085
haiti||NN|0.0|-3.9838|4.9318|6.2215|1.4881|0.0657|11.3261|11.9179|3.3734|-0.0597
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
