word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.84|14.9271|2.2303|17.0296|0.5558|-2.8607|25.9044|31.2514|9.5369|-0.2108
particularly|,|RB|0.0|8.5119|21.328|21.328|7.4982|3.5131|27.9041|27.9041|8.1341|0.1842
what|,|WP|0.0|-2.286|4.8265|21.328|1.2033|2.7678|22.6621|27.9041|9.0753|-0.3688
we||PRP|0.0|0.9289|2.1839|7.4027|0.6505|2.248|23.8035|24.3646|9.688|1.7643
need||VBP|0.0|-1.3587|6.0106|7.2512|2.2234|8.0841|11.8773|24.3827|4.6123|-0.6533
more||JJR|0.0|2.9791|9.8422|12.4015|3.3724|11.4365|7.5725|13.0198|2.3108|-0.4981
than||IN|0.0|4.9131|6.5212|10.8178|1.954|9.6398|11.0604|11.3734|3.1242|0.2406
anything||NN|0.0|0.2735|7.9729|12.0182|1.333|5.3264|27.7454|29.927|8.0288|0.4545
else||RB|0.0|3.6981|7.4314|10.8419|3.14|5.6679|18.5114|29.8087|6.6895|-0.4981
from||IN|0.0|2.2277|6.4136|7.4314|2.4899|2.6873|27.5448|27.5448|9.9513|-0.6058
this||DT|0.0|3.4649|3.1482|6.4136|1.3258|1.1983|18.6255|27.5448|7.1694|-0.0133
group||NN|0.0|0.0|0.0|5.2523|0.0|-7.6691|27.4481|32.2829|8.6708|-0.8735
is||VBZ|0.39|-2.9122|2.358|4.0396|0.8871|2.8537|6.1438|28.7658|2.4743|1.3693
your||PRP$|0.0|-2.9911|0.9269|2.358|0.2858|7.5808|9.9934|10.9139|3.4049|0.2406
imagination||NN|0.0|-9.1096|11.2393|12.2832|3.1183|1.515|22.6728|22.9089|7.7353|0.3638
to||TO|1.46|0.0399|5.2565|17.0061|1.6053|6.9398|17.4229|24.5743|5.4275|0.3969
be||VB|0.0|-1.4708|4.214|6.1956|1.4695|7.7928|9.9869|17.4229|3.686|-0.2108
brought||VBN|0.0|1.3917|11.2727|11.2727|3.6511|0.787|31.1274|31.1274|9.8098|-1.1726
to||TO|0.0|2.9433|6.5519|11.2727|2.1173|3.2533|25.9091|31.1274|8.3196|0.7947
bear||VB|0.0|-1.3388|4.0155|8.5107|0.698|4.6607|26.0376|26.6048|7.8492|-1.1726
on||IN|0.0|-2.3122|4.0291|5.4784|0.9813|1.9634|30.4376|30.4376|10.9601|-0.6533
problems||NNS|0.0|-3.993|9.2973|9.2973|2.81|-3.8623|37.935|38.5304|9.42|-1.1137
the||DT|0.0|-3.1368|4.8679|9.2973|1.6065|2.179|39.5472|40.1691|11.3198|-0.5543
way||NN|0.0|-0.5203|4.4059|7.2319|1.4187|10.0136|6.1464|39.5472|2.0171|-0.4366
a||DT|0.0|0.1491|3.8904|4.7981|1.1076|-4.9357|37.0654|37.2783|13.4878|-1.0009
meme||NN|0.0|-3.3768|2.6064|6.0551|0.5876|3.1488|35.7028|37.0654|11.1151|-1.0617
is||VBZ|0.0|-3.7451|1.668|2.6064|0.5942|-2.4788|17.6947|35.7028|6.8678|1.3693
supposed||VBN|0.0|-5.1581|5.446|5.8742|1.5958|-5.9884|33.8414|33.8414|9.288|-0.4981
to||TO|0.0|0.0|0.0|8.5725|0.0|-6.816|22.1464|33.9694|5.5307|-0.294
work||VB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|23.9362|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
