word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
what|.|WP|0.0|12.8932|3.8014|16.3796|1.1264|-0.7837|37.0507|37.0507|11.4165|-0.7752
we||PRP|0.0|5.374|9.3004|12.0122|3.2734|5.9732|29.0011|37.7539|10.9866|0.1052
want||VBP|0.0|3.216|8.4235|11.9821|2.6985|5.8304|28.1384|29.0657|8.659|-1.2105
is||VBZ|0.0|1.8844|5.1302|8.4235|1.2579|-1.5826|28.0808|28.7332|9.6911|-1.0222
a||DT|0.36|-1.9174|1.5459|7.1837|0.5436|6.5838|15.8676|28.0808|6.0115|1.3693
partnership||NN|0.0|0.845|6.8543|7.7995|1.4192|4.3006|25.1982|25.1982|8.4316|-0.5543
with||IN|0.0|-0.2479|5.6511|8.1278|1.9665|7.0693|10.7019|25.1982|4.565|0.7947
the||DT|0.0|-0.9242|3.5819|6.2319|1.2531|8.2415|12.4409|12.4409|5.018|2.2722
italian||JJ|0.0|-1.0325|4.938|4.938|0.86|6.7464|22.7683|22.7683|5.6708|0.4844
design||NN|0.0|-4.4603|5.4497|7.7485|1.2415|5.0243|22.3491|24.1393|6.3968|-0.5543
firms||NNS|0.0|-7.277|6.8138|10.0001|1.7798|-2.866|22.9251|29.1155|5.5563|-1.244
yeah|.|NN|1.73|-7.6466|2.4582|6.8138|0.5635|10.2241|5.6163|30.4805|1.68|-0.0133
we|,|PRP|0.0|2.3532|23.1925|23.1925|5.5264|2.3533|31.2018|31.2018|9.8846|-1.4784
have||VBP|0.0|9.7056|5.4855|23.1925|1.6337|1.2725|22.8963|31.2018|8.1276|-0.2108
the||DT|0.0|6.8127|6.3849|8.2609|2.5806|4.2883|23.2414|23.3418|9.0182|0.7947
best||JJS|0.0|5.6754|2.9599|6.3849|0.7099|-3.8048|30.2345|30.2345|9.8316|-1.0799
embroiderers||NNS|0.0|2.1406|6.9702|7.8703|1.7948|6.573|31.1456|31.2862|7.633|0.2776
in||IN|0.0|1.9799|0.6879|6.9702|0.2067|11.3844|8.5993|31.4161|2.0763|1.3693
the||DT|0.0|2.0865|2.5984|2.5984|0.7453|8.3402|8.5798|9.8736|2.1613|1.7643
world||NN|0.0|3.8612|2.5772|4.0852|0.7257|4.489|21.3138|23.5155|7.008|-0.294
why|!|WRB|1.25|5.8183|13.631|13.631|3.736|11.3416|11.6507|25.45|2.0951|-0.3688
can't||NN|0.0|14.6895|2.9487|16.6861|0.9484|0.6591|28.0299|28.6253|8.9614|-1.0617
we||PRP|0.0|12.3009|4.7453|4.8155|1.12|6.5233|28.8088|30.6971|7.7147|-0.6058
do||VBP|0.0|9.869|5.4648|9.1097|1.1903|7.5878|12.6062|28.8088|3.4674|-0.6533
what||WP|0.0|13.2236|8.6936|9.1914|2.4522|5.2577|21.7017|21.7017|7.4244|-0.4981
was||VBD|0.0|2.0075|7.4707|16.8588|1.7423|7.2195|18.7302|21.7017|4.8109|-0.1179
done||VBN|0.0|-1.161|5.3625|9.998|1.6519|5.8573|20.5409|20.6504|5.4874|-0.4366
with||IN|0.0|1.2105|1.9326|5.3625|0.5428|4.7224|22.2012|22.775|7.0944|0.1052
northern||JJ|0.0|2.9459|5.7769|6.3053|1.6448|9.2533|18.247|24.1389|3.5174|0.044
italy||NN|0.0|6.5089|6.0725|8.3227|1.4175|1.0622|27.5821|30.3124|9.326|1.1513
with|?|IN|0.0|-6.2455|5.0896|18.4353|1.5894|6.0279|8.631|27.5821|3.3819|0.5792
the||DT|0.0|-1.769|4.5227|9.2069|1.5251|4.8052|14.5487|14.5487|5.0411|1.7643
put||VBN|0.0|1.0685|3.606|7.1572|1.0006|-1.8455|23.1754|23.5336|8.2152|-0.1179
out||RP|0.0|1.5017|6.167|6.167|1.3145|-0.7809|24.7525|24.7525|9.0997|-0.9021
system||NN|0.0|0.0|0.0|6.167|0.0|0.0|0.0|24.7525|0.0|0.0
so|?|RB|0.0|14.3852|3.9456|16.1548|0.8516|-1.9024|27.0137|27.0137|8.2545|0.0
i||JJ|0.0|14.5407|3.0735|3.9562|1.0722|11.096|21.6904|27.4502|4.437|-0.0133
think||VBP|0.0|13.1489|4.5801|4.8543|1.4498|2.4238|23.3927|24.6251|7.0267|-0.6533
economically||RB|0.0|6.1259|8.7353|13.9868|2.4984|1.2446|37.0875|37.0875|10.2435|0.0245
the|,|DT|0.0|0.0|0.0|10.6397|0.0|2.0744|24.2348|37.0875|7.0481|-0.1179
critical||JJ|0.0|15.2404|2.4276|16.185|0.8488|0.1624|26.6124|26.6124|8.5605|-0.4981
issue||NN|0.0|7.0271|16.2036|16.4702|3.9984|2.4986|24.1024|26.6124|7.4752|-0.9544
really||RB|0.0|-0.1633|1.3224|16.6988|0.286|5.1845|22.4383|24.1024|6.5854|-0.1179
is||VBZ|0.0|-1.0967|3.1684|3.1688|0.8169|-2.5816|28.9839|29.0263|9.4149|-0.697
to||TO|0.0|1.71|3.2367|6.0675|0.9539|-1.6454|33.0091|33.0091|12.285|1.0532
now||RB|0.0|-1.5171|3.1747|6.2016|0.9752|9.4359|8.162|33.0091|1.818|-0.6058
think||VB|0.0|-3.8719|8.0136|8.719|2.1321|-2.0095|24.9564|27.2039|8.2813|-0.9021
through||IN|0.0|-3.3966|7.3687|8.2024|1.8639|-1.2755|23.9754|25.6827|7.4509|-0.7375
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
