word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
second|.|NN|0.0|0.0|0.0|13.2502|0.0|0.0|0.0|21.1487|0.0|0.0
is||VBZ|0.0|-4.5243|5.3402|7.2043|1.8579|-3.2915|28.4479|28.4479|10.8217|0.0
when|,|WRB|0.0|0.3455|1.4921|8.5665|0.4173|4.7583|35.8955|35.8955|12.0256|-0.2108
a||DT|0.0|1.5549|1.4819|2.1425|0.3754|-1.2234|24.0692|35.8955|9.4035|-0.294
country||NN|0.0|6.289|8.787|9.3385|2.3802|1.5964|27.7573|27.7573|8.9227|-0.3324
has||VBZ|0.0|2.7875|7.6859|11.0088|2.5162|4.5787|16.6054|27.7573|6.1415|-0.0133
been||VBN|0.0|1.2625|5.0431|7.7766|1.3773|4.7514|24.3384|24.3384|8.5404|-0.1179
subjected||VBN|0.0|-4.5053|13.6722|15.0385|4.7545|-2.4096|27.732|29.0363|7.8742|-0.697
to||TO|0.0|0.0|0.0|13.6722|0.0|0.0|0.0|27.732|0.0|2.9494
one||CD|1.87|3.0072|3.7155|4.4416|1.2859|11.0847|4.5672|13.32|1.4328|-0.3688
of||IN|0.0|3.4952|3.5735|4.1592|0.9835|6.1243|17.9964|18.8502|7.093|-0.294
the||DT|0.0|1.4162|5.5481|6.0325|2.0117|4.4509|22.8446|22.8446|8.3566|0.5792
most||RBS|0.0|-0.5058|1.2146|5.5481|0.2656|1.5914|24.6468|25.0692|9.1343|-1.2221
immense||JJ|0.0|2.6736|10.3844|10.3844|3.6396|5.3755|30.8441|30.8441|9.2235|-0.8268
brutal|,|JJ|0.0|11.1214|9.3935|18.7308|3.2207|3.3459|24.5931|30.8441|7.0154|-0.5806
forms||NNS|0.0|8.8805|4.469|9.8817|1.02|2.0681|22.436|24.5931|7.8709|-1.0799
of||IN|0.0|7.7081|2.9379|4.9634|0.9199|-3.1283|21.3791|24.126|7.1253|-0.0133
exercise||NN|0.0|7.2032|5.3908|5.3908|1.448|0.6393|24.2772|24.2772|8.1514|0.1052
of||IN|0.0|4.9263|4.4601|6.7639|1.7841|0.5661|19.161|24.2772|6.6917|1.0532
power||NN|0.0|0.8275|5.9468|10.5082|2.038|2.3401|25.7991|25.7991|10.2125|0.3969
we||PRP|0.0|0.0805|19.8418|19.8418|7.2357|9.2543|6.9201|27.544|2.3478|-0.4366
had||VBD|0.0|5.4831|4.3007|19.8418|1.2332|4.6237|19.5726|19.5726|7.213|-0.5543
the||DT|0.0|2.6855|7.1135|7.5031|2.7654|7.6203|16.2847|19.5726|5.4638|1.3693
red||JJ|0.0|-1.2075|4.2113|10.2649|1.4546|6.2463|13.8096|16.2847|5.0101|-0.294
army||NN|0.0|-9.68|11.845|14.0282|3.3212|7.4956|10.2734|13.9345|2.895|-0.3688
for||IN|1.03|0.1016|1.9981|14.8481|0.5559|7.023|26.35|26.3614|7.2933|0.3969
ten||JJ|0.0|4.6868|10.1047|10.4728|4.0184|2.6689|22.8594|27.1317|8.371|-0.9021
continuous||JJ|0.0|-7.2065|24.0478|25.4223|7.2698|5.0917|21.1023|22.8594|7.3643|-0.4981
years||NNS|0.0|-16.1194|7.5489|28.7123|2.9095|-4.4837|28.8037|32.007|8.9012|-1.2332
one|,|CD|0.0|0.0|0.0|20.22|0.0|0.0|0.0|28.8037|0.0|0.0
hundred||CD|0.0|2.7695|4.5594|4.9631|0.7906|2.3635|37.4829|37.4829|11.5509|0.0
and||CC|0.0|0.0|0.0|4.9631|0.0|0.0|0.0|37.4829|0.0|0.0
ten||CD|0.0|2.04|3.6642|3.6642|0.9368|6.2573|20.8261|20.8261|7.9024|0.0
thousand||VBP|0.0|-2.5733|10.8939|12.0924|2.584|5.1097|23.7449|26.1702|6.4968|-0.5269
strong||JJ|0.0|-5.0725|4.8603|10.8939|1.3662|-4.5957|28.2221|30.045|8.3683|-1.2105
literally|,|RB|1.59|4.1934|9.0687|16.6089|2.5322|7.014|18.2178|31.2211|5.3509|0.5792
terrorizing||VBG|0.0|-9.1127|17.4853|22.7009|5.4263|0.6064|28.8649|29.4613|7.7995|-0.1179
the|.|DT|0.48|-1.9819|3.2735|17.4853|1.0151|7.4689|17.6267|29.8474|5.2709|0.3969
sky||NN|0.0|-0.7366|3.9536|5.8367|1.1435|-2.1678|25.2833|25.8872|7.2012|-1.1137
<END>|:|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
