word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|-2.8942|6.4357|12.6223|2.1656|4.3989|3.4743|17.2613|1.142|0.0284
there||EX|0.0|1.2242|1.2135|7.7737|0.4193|6.3405|2.4413|5.1328|0.6742|0.4303
was||VBD|0.0|-1.3642|4.3554|5.7398|1.5443|4.1902|10.8234|10.8234|3.8577|0.2772
a||DT|0.0|-2.0535|3.352|4.3554|1.125|4.9033|7.24|10.9089|2.0697|0.1445
wonderful||JJ|0.0|5.3532|13.5466|14.2856|4.2132|3.3861|17.0395|17.0395|4.9772|-0.2963
little||JJ|0.0|1.8112|6.6543|14.1019|2.1954|4.5979|17.6601|17.6601|4.3401|0.2772
short||JJ|0.66|-6.7626|14.6931|17.3705|3.6918|-0.8764|23.2185|23.631|6.776|-1.1326
four||CD|0.0|-6.1786|4.6344|14.6931|1.4228|0.6333|22.1325|23.2185|9.051|-0.8143
year||NN|0.0|-10.2089|6.0111|9.4108|1.2582|4.5116|15.7383|22.3627|3.7498|-0.5521
time||NN|0.0|-10.9363|1.5149|6.0111|0.3964|3.0666|18.3551|20.1482|5.4326|-0.7843
period||NN|0.0|-14.7067|7.2821|7.7958|2.761|1.6718|13.1324|18.4064|4.2751|-0.4171
when||WRB|0.4|1.5753|3.8144|21.6276|1.2545|5.8393|6.6722|14.912|1.857|-0.96
marvelous||JJ|0.0|3.5638|16.3117|16.3117|5.3291|4.6638|16.3621|16.3621|4.4564|-0.407
things||NNS|0.0|-0.6347|5.0485|16.3117|1.5009|0.1514|22.3078|24.9101|6.5248|-0.7523
happened||VBD|0.0|-4.1274|5.6373|6.9895|1.6503|0.7845|17.2549|22.49|5.6113|-0.3539
it|.|PRP|0.0|0.0|0.0|5.7268|0.0|-11.3473|7.0614|20.3399|2.6471|1.7699
started||VBD|0.0|12.9111|3.9381|14.3261|1.3698|0.2368|26.4609|26.4609|8.6425|-0.1209
in||IN|0.0|12.7374|1.0911|3.9381|0.383|1.6956|3.1859|26.4609|1.1467|2.9309
nineteen||JJ|0.0|13.9343|3.4008|3.4384|1.0427|3.0488|16.0088|16.0088|4.609|0.3257
oh||JJ|0.0|12.6728|2.9237|4.4384|1.071|6.7393|1.8574|16.5174|0.5937|0.2772
eight||CD|0.0|5.8058|12.2254|14.7308|4.7877|1.2931|18.6265|18.6265|7.0574|-0.8143
when|,|WRB|0.0|0.0|0.0|12.2254|0.0|0.0|0.0|18.6265|0.0|0.0
the||DT|0.0|-2.968|1.9708|3.989|0.6518|5.7523|3.9641|7.3552|0.9521|0.0
wright||NN|0.0|0.0491|5.1697|6.3673|1.6869|3.9631|18.5586|18.5586|5.9211|-0.5986
brothers||NNS|0.0|-2.9488|4.0382|7.2537|1.2441|3.1319|16.129|18.5586|5.0122|-0.2466
flew||VBD|0.0|-0.5561|3.3444|5.8395|0.7908|1.8557|20.9533|21.6389|8.1456|-0.6414
in||IN|0.0|-3.5469|4.6433|6.8539|1.2482|4.6647|9.4425|20.9533|2.2495|0.2772
paris||NN|0.0|-2.0417|6.7445|7.5078|2.1065|1.4759|15.6987|15.6987|5.5043|-0.4171
and|,|CC|0.0|-2.8447|3.1352|6.7445|0.9722|2.9522|10.1384|15.6987|3.5894|0.6089
everybody||NN|0.0|-2.0257|3.5246|4.1536|0.958|4.6854|9.9899|12.2306|2.4307|1.5269
said||VBD|0.0|-3.4637|9.3348|9.3348|2.6061|0.2914|13.1369|14.3649|4.8393|-0.5986
ooh|,|IN|0.0|9.4182|15.8336|21.6415|4.1534|-1.0151|25.1198|25.1198|8.6712|-0.9987
hey|,|NN|0.0|14.1302|1.8721|17.8322|0.5354|-5.1591|27.5869|27.5869|9.2971|-0.3863
i|,|NN|0.0|0.0|0.0|15.2344|0.0|3.721|9.8184|27.5869|3.4738|0.2772
can||MD|0.0|10.2344|9.155|15.4943|3.5386|-1.2226|19.4891|19.4891|6.5964|0.0284
do||VB|0.0|7.7566|3.3561|9.6408|1.3205|5.7297|7.8333|20.5888|2.6982|0.2772
that||DT|0.0|4.7665|13.3639|13.3639|3.397|-5.024|28.8811|29.5963|9.6932|-1.4259
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
