word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|NN|0.35|-5.6275|0.7618|6.1271|0.2668|-1.512|25.5955|25.5955|10.3071|1.0361
fell||VBD|0.0|-2.5417|5.4673|5.8885|1.8325|-0.198|17.4705|25.5955|6.3649|-0.0009
asleep||RB|0.0|-0.7823|0.721|5.4673|0.1983|6.603|6.1647|18.4007|1.7886|0.246
on||IN|0.0|-1.4531|2.7272|2.7272|1.043|4.936|8.6777|9.1684|3.4026|1.0361
the||DT|0.0|-1.8758|1.6509|2.7272|0.2794|3.1246|17.8007|17.8007|5.4954|2.2211
plane||NN|0.0|-0.1747|9.5859|9.5859|2.7688|3.5822|20.3201|20.3201|5.9668|-1.1007
until|,|IN|0.74|-5.9683|5.0261|14.8504|1.0837|2.7165|15.9373|20.3201|5.1767|-0.7236
during||IN|0.0|-6.6243|1.2522|5.0261|0.4101|5.9|1.7525|15.9373|0.6666|0.0549
the||DT|0.0|-3.3052|6.0038|7.0547|2.1201|7.5102|2.4362|3.6562|0.5461|1.3433
middle||NN|0.0|-1.1287|1.4697|6.0038|0.6327|6.442|4.688|4.688|2.1423|0.1779
of||IN|0.0|-1.6756|0.5682|1.6218|0.1918|7.2413|2.0453|4.688|0.7032|2.8795
the||DT|0.0|-4.3142|3.8832|5.0226|0.9276|5.9182|10.6462|10.6462|3.0738|1.7274
night||NN|0.0|-7.1965|2.0411|5.0861|0.6873|4.1036|5.4627|10.6462|1.5822|-0.8074
we|,|PRP|0.0|-4.8083|5.6948|5.6948|1.9249|4.7231|13.8302|13.8302|4.0985|0.3979
landed||VBD|0.0|0.0|0.0|8.4877|0.0|2.6619|4.0449|13.8302|1.4879|-1.2758
on||IN|0.0|-2.283|1.5949|3.0156|0.6051|1.7579|5.5194|5.573|2.0373|-0.1025
the||DT|0.0|-4.233|4.3334|5.3908|1.0794|3.969|13.2883|13.2883|4.0988|0.3979
azores||NNS|0.0|-6.2109|2.4327|5.2225|0.7402|4.0684|16.3968|16.4802|5.0537|-0.5769
islands||VBZ|0.0|-7.2926|0.9093|2.497|0.2147|-3.7429|20.0732|23.8388|7.4718|-0.3803
for||IN|0.0|-6.2539|3.4406|3.4406|0.6149|1.6469|16.8294|22.1781|5.4244|0.1144
refueling||VBG|0.0|-15.9472|0.0|11.2076|0.0|2.5063|19.4943|19.4943|7.7496|-0.2478
i|.|NN|0.81|-13.1475|6.2185|6.2185|2.0364|3.2538|18.5879|20.5277|6.3751|1.0361
woke||VBD|0.0|-13.2832|3.0982|6.2185|0.7474|-4.5979|26.9806|26.9806|10.2666|-0.4124
up||RP|0.0|-7.8665|1.5312|7.24|0.4932|6.2415|1.9869|26.9806|0.6278|-0.9818
they|,|PRP|0.44|-2.0395|6.0203|8.1455|1.6408|2.7708|21.3219|21.3219|6.8916|1.0361
opened||VBD|0.0|-3.1045|1.4232|6.0203|0.5259|4.4928|8.7148|21.3219|3.2664|0.5752
the||DT|0.0|-4.195|4.1682|5.0718|1.1715|5.8795|12.2028|12.2028|3.927|1.7274
door||NN|0.0|-5.6319|2.106|4.1682|0.8378|5.8507|2.8102|12.2028|1.1056|-0.6656
i|,|NN|0.0|-5.7211|4.5652|4.5652|1.7341|4.2411|9.1894|9.1894|2.859|3.8012
went||VBD|0.0|-3.5951|0.3097|4.5721|0.0976|2.7192|19.7124|19.7124|7.4437|-0.5769
out||RP|0.0|-4.3115|2.3314|2.5639|0.8181|-1.5847|16.8049|20.7176|6.9922|0.3979
to||TO|0.0|-5.3493|2.838|3.6226|0.8548|1.4025|18.5987|19.7233|6.6144|1.7274
get||VB|0.0|-6.1463|6.2724|6.766|1.9155|-0.532|15.3023|18.5987|5.814|0.246
some||DT|0.0|-14.6462|4.054|10.9745|1.1873|0.4518|22.9693|22.9693|7.8766|0.3979
fresh||JJ|0.0|-15.2238|1.1089|4.054|0.4246|3.6135|8.494|22.9693|3.294|-0.705
air||NN|0.0|-4.6084|2.8896|12.0775|1.0208|6.7628|2.947|10.3797|1.2953|1.0361
and|,|CC|0.0|-6.5613|0.5633|3.2974|0.217|7.0185|1.1635|2.947|0.3886|1.0361
i||NN|0.0|0.125|11.506|12.0568|3.9872|2.1111|19.1143|19.1143|6.602|2.8795
looked||VBD|0.0|-2.8018|5.1192|11.506|1.6592|5.3709|5.3084|19.1143|1.3939|-0.9818
and||CC|0.0|-3.2697|1.3595|5.1192|0.3992|6.7051|2.5832|6.063|0.7646|0.7847
there||EX|0.0|-4.1919|3.1208|3.4289|0.9867|2.1534|12.4497|13.1527|4.1637|1.0361
was||VBD|0.0|-3.6357|2.2669|3.5254|0.6845|5.3834|4.8155|12.5013|1.5684|0.3979
a||DT|0.0|2.146|11.4049|12.3119|3.8214|6.6142|3.0442|6.6512|0.7786|1.7274
man||NN|0.0|3.0172|14.0026|14.2163|4.8805|7.4609|6.1876|6.1876|1.7083|-1.0707
running||VBG|0.0|-1.391|5.4969|14.0755|1.2589|0.3037|18.4534|19.9032|7.0768|-0.2344
across||IN|0.0|-2.2245|1.5097|5.4969|0.5827|-0.0615|14.7299|18.4534|6.4425|-0.3465
the||DT|0.0|-5.8143|6.9627|8.9625|1.9143|0.8071|21.676|21.676|5.8577|2.2211
runway||NN|0.0|-0.9696|1.5936|10.5944|0.6765|8.4221|1.3567|22.7298|0.4719|-0.443
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
