word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
this|.|DT|0.0|0.0|0.0|5.4848|0.0|0.0|0.0|22.9215|0.0|0.0
is||VBZ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
india||JJ|0.0|-10.8298|8.2487|14.618|1.9705|7.0568|19.7526|19.7526|3.4055|0.0
and|,|CC|0.37|12.363|0.8196|27.2783|0.2903|8.3916|7.805|19.863|2.2945|-0.2304
this||DT|0.0|11.6501|1.1528|1.4094|0.653|-0.4074|14.2363|18.498|5.1957|0.1452
is||VBZ|0.0|0.0|0.0|12.4037|0.0|0.0807|28.197|28.197|7.794|-0.4986
the||DT|0.0|0.0|0.0|0.0|0.0|3.4071|28.51|29.7508|8.1436|2.1169
most||RBS|0.0|12.5735|0.1897|12.6683|0.1342|3.869|20.4431|29.2254|7.1123|-0.8563
commonly||RB|0.0|11.0525|2.7546|2.8633|1.0055|6.7386|19.778|22.1627|4.7293|-0.1582
used||VBD|0.0|10.6536|5.6889|5.6889|1.8198|-0.8022|25.3569|29.5788|8.2824|-1.1693
cooking||VBG|0.0|3.4381|9.245|15.1065|2.2434|-0.0623|24.8382|25.4377|7.4794|-0.1199
fuel||NN|0.0|-1.8341|4.8162|10.4076|1.6996|1.0313|21.4176|24.8382|6.9805|-1.0179
in||IN|0.33|-1.5901|0.4678|4.8162|0.1579|5.3072|4.0758|21.4176|1.4953|2.7205
india||NN|0.0|-4.2326|7.2651|7.2651|1.8381|-1.215|18.6521|19.4284|5.8053|-0.6998
it's|;|NN|0.0|0.5651|7.0207|11.2033|1.9968|-6.6733|25.547|25.547|7.5155|-0.6386
cow||NN|0.0|-0.5182|5.9413|7.1244|2.1682|2.1358|29.8234|29.8234|10.1479|-0.6386
dung||NN|0.0|-5.3528|4.003|9.8157|1.5813|0.3711|13.6546|29.8234|4.0127|-0.7562
and|.|CC|0.78|-11.1127|4.3163|11.332|0.7752|-5.179|35.0144|35.0144|11.6499|-1.7327
more||JJR|0.0|-6.6132|14.97|15.2492|2.8369|6.2389|29.8766|36.1419|6.722|-1.1947
than||IN|0.0|2.9707|3.6484|18.034|1.154|5.3152|18.3344|29.8766|5.2863|-0.4986
in||IN|0.0|1.4747|2.4015|4.076|0.5421|6.4622|4.9416|18.3344|1.1067|-0.1199
haiti||NN|0.0|0.0957|6.7849|6.7849|2.2033|3.8046|11.3033|11.3033|3.6887|-0.5718
this|,|DT|0.0|-0.1637|8.8518|8.9802|3.0842|0.7698|14.9821|15.4015|5.1769|-0.6998
produces||VBZ|0.0|0.7177|6.7908|9.6838|2.119|-1.7112|23.9757|24.2225|6.9198|-0.8563
really||RB|0.0|2.2167|7.5634|7.5634|2.3361|4.0263|16.2089|24.1892|3.7931|-0.3292
smoky||JJ|0.0|-0.1926|4.6618|7.5673|1.4263|-1.398|21.2473|22.072|6.4804|-0.8082
fires||NNS|0.0|-3.2512|3.6468|6.4869|1.1485|1.5568|29.1256|29.1256|9.5932|-1.3034
and|,|CC|0.0|0.0536|1.0007|5.1152|0.317|7.5543|4.1169|29.1256|1.5383|0.4919
this||DT|0.0|6.1482|7.9112|8.4695|2.4014|1.4184|17.8869|17.8869|6.7848|-0.2304
is||VBZ|0.0|6.4781|4.834|8.3417|1.3784|0.6004|12.886|17.8869|4.2942|0.4919
where||WRB|0.0|0.5908|3.6291|8.7642|0.8406|4.6843|13.1129|15.694|2.7975|-0.6998
you||PRP|0.0|-0.6658|0.7328|4.191|0.2419|4.2086|3.9912|13.1129|0.9213|0.3062
see||VBP|0.0|0.1689|4.8241|4.8241|1.1055|-2.5528|19.8886|19.8886|7.2979|-0.8563
the||DT|0.0|-2.3057|2.9004|6.078|0.9879|1.3518|16.9947|21.2376|6.0962|0.3062
health||NN|0.0|-0.8856|3.2801|4.4811|0.6363|0.8325|22.4561|22.4561|7.1805|-0.9815
impacts||NNS|0.0|-3.8762|5.202|6.0044|0.9891|-4.3089|28.0608|31.8408|8.0738|-1.0
of||IN|0.34|8.0969|5.8481|15.3949|1.6713|0.4325|23.6066|31.7948|8.12|-1.0179
cooking||VBG|0.0|1.1685|6.435|12.1596|1.7694|1.2273|22.1825|25.2529|6.1106|-0.3292
with||IN|0.0|-1.7596|1.9649|6.732|0.5612|5.6625|10.016|22.1825|2.4015|0.0043
cow||NN|0.7|-0.914|3.1027|3.5226|0.841|-1.784|29.3252|29.3252|10.4501|-0.9011
dung||NN|0.0|-3.5006|3.4545|5.4978|0.8073|-1.0508|28.9611|29.9921|7.8335|-1.6576
and||CC|0.0|-3.2802|5.2988|6.5737|1.1733|1.1175|27.324|28.9611|8.0925|-0.4986
biomass||NN|0.0|-3.9989|6.2979|6.2979|1.4883|3.8999|25.2878|30.206|7.4388|-0.3599
as||IN|0.0|-4.9952|1.9163|6.2979|0.4299|-0.8855|20.0869|25.333|6.4304|-0.3292
a||DT|0.0|-4.4821|3.0282|3.0282|0.9279|-2.8861|13.0335|20.0869|4.3394|1.6474
fuel||NN|0.0|-5.0505|4.7842|4.7842|1.3966|-4.1962|19.2789|19.2789|6.6534|-1.2187
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
