word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|NNS|0.38|-4.9016|8.0261|18.2126|2.8052|6.5875|11.5054|23.9584|3.1828|-0.4722
have||VBP|0.0|-2.3224|4.3315|8.7061|1.4244|2.2944|15.4677|16.4224|5.5709|-0.4124
been||VBN|0.0|-3.6534|2.3624|4.3315|0.9081|4.2611|12.6345|15.4677|3.764|-0.3465
blown||VBN|0.0|-4.6856|7.0329|7.0329|1.912|4.7219|10.2332|12.8577|2.8312|-1.1648
away||RB|0.0|-4.1091|4.1798|7.0947|1.2477|5.7616|5.2295|10.2332|1.2366|-0.2737
by||IN|0.0|-6.4438|1.8371|5.9313|0.4216|3.1923|12.4968|13.1306|4.2638|-0.705
this||DT|0.0|-6.2043|3.8995|3.8995|1.0461|-4.1627|20.1595|21.084|6.0594|-0.9391
conference||NN|0.33|-5.9102|2.5381|4.3496|0.9268|-5.0083|33.5485|33.5485|9.0658|-0.5769
and|,|CC|0.33|-7.768|1.1674|3.7997|0.4159|4.3697|4.9239|33.5485|1.7588|0.3979
i||NN|0.0|-7.6984|0.4773|1.1674|0.1834|6.3232|1.9552|5.0564|0.7561|2.8795
want||VBP|0.0|-5.6858|2.5277|3.2072|0.9409|4.002|4.1695|5.7312|1.4867|-0.1025
to||TO|0.0|-5.7607|1.4736|2.5277|0.5636|1.8434|9.6198|10.1161|3.8182|2.2211
thank||VB|0.0|-4.5209|3.979|4.3737|1.0878|-3.2695|24.7879|24.7879|9.5369|-0.865
all||DT|0.33|-3.2017|3.7785|4.3964|1.2957|6.0891|2.5645|25.9517|0.7964|-0.5769
of||IN|0.0|-5.2326|3.5385|4.8092|1.297|-0.3202|11.2774|12.4319|4.0702|0.3979
you||PRP|0.0|-6.0665|2.3263|4.6923|0.6306|1.7277|22.2409|22.776|5.9541|-0.9158
for||IN|0.0|-6.7568|2.1871|2.3912|0.5867|-2.4854|28.0215|28.0445|10.5244|-1.086
the||DT|0.0|-4.7446|5.5031|5.6744|1.546|-3.6233|28.3013|30.6926|8.554|-1.2604
many||JJ|0.0|-2.8032|4.6312|7.4749|1.254|6.6107|3.5543|28.3013|0.8098|-0.705
nice||JJ|0.0|-5.6672|1.3976|6.101|0.6163|1.8322|8.9017|11.8988|3.2814|0.3979
comments||NNS|0.0|-8.6596|4.5536|6.0197|1.1632|5.1784|5.0415|11.3028|1.4144|-0.4124
about||IN|1.8|-9.7567|3.1504|5.1372|0.8322|0.8141|20.1047|21.0783|6.0581|-0.4722
what||WP|0.0|-7.174|1.7853|5.2222|0.4683|-1.3522|21.4025|21.4323|8.2325|-0.3465
i||NN|0.0|-5.694|0.4345|2.5759|0.3072|5.1418|1.594|21.4025|0.7978|5.1838
had||VBD|0.0|-6.0823|1.7775|1.7942|0.6826|5.3034|4.8008|4.8008|1.8377|0.5752
to||TO|0.0|-8.5508|1.1876|3.6408|0.4357|-1.0647|2.0755|9.703|1.0653|2.2211
say||VB|0.0|-8.7589|1.39|1.6752|0.3298|-0.9926|18.6143|18.6143|7.6624|-0.5269
the||DT|0.0|-9.9691|2.8985|3.2357|0.9721|2.286|6.6298|18.6143|2.2515|-0.3465
other||JJ|0.44|-9.4094|0.6915|2.8985|0.2545|4.1375|3.6177|7.9049|1.257|1.7274
night||NN|0.0|-11.7276|3.2818|4.1481|1.4203|0.0197|13.7978|14.9441|4.0595|-0.705
and|.|CC|0.0|-5.5578|1.6779|8.1477|0.5802|-0.1865|23.0466|23.0466|8.8448|-1.1973
i||NNS|0.0|-6.2102|0.7403|1.6779|0.2444|6.2514|3.4274|23.0466|1.0143|-0.1025
say||VBP|0.0|-3.4|5.8676|5.8676|1.9355|-1.6431|18.6721|18.6721|7.4023|-0.865
that||IN|0.0|-3.0653|3.0747|5.8676|1.156|4.3803|19.4587|19.4587|6.0734|-0.1929
sincerely||RB|0.0|-5.4956|3.4739|6.1358|1.0231|2.3909|17.2545|19.4587|5.6062|0.1456
partly|,|RB|1.23|1.1456|3.4601|9.8487|1.0031|7.9501|6.714|19.1783|1.9758|0.246
because||IN|0.0|-2.9275|6.3072|9.2829|2.0526|3.2117|22.7592|23.1133|6.8134|-0.7589
i||NNS|0.95|1.1464|0.176|7.8607|0.0895|3.695|6.1738|22.7592|2.3256|1.7274
need||VBP|0.0|-0.4238|3.7845|3.8881|1.2116|3.5034|15.8696|15.8696|5.2985|-0.9818
that||IN|0.0|-1.1454|2.0111|3.7845|0.6599|-0.6395|24.2351|26.8168|6.9316|-0.8912
put|!|NN|6.37|5.5103|2.4458|8.2806|0.9054|0.3856|17.7427|27.6792|7.6113|0.3979
yourselves||NNS|0.0|1.8848|8.9678|10.5268|2.6645|2.2903|19.7503|19.7503|6.4934|-0.7415
in||IN|0.0|-0.8556|1.2364|8.9678|0.521|8.4164|1.8112|19.7503|0.5845|0.3979
my||PRP$|0.0|-3.7416|3.6971|4.9107|1.3022|8.3247|8.0235|8.0235|1.6717|-0.5769
position||NN|0.0|-7.2835|7.3876|9.602|2.4584|0.138|20.4277|22.2914|5.5017|-0.2988
<END>|!|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
