word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|-4.2824|1.6781|6.1082|0.4476|4.7495|2.4817|11.1995|0.7548|0.0284
i||JJ|0.0|-4.2235|0.2082|1.6781|0.0649|6.5032|2.4305|4.3349|0.7958|1.7699
wrote||VBD|0.0|0.7929|9.6557|9.6557|3.2207|1.7804|20.7858|20.7858|6.9978|-0.7523
them||PRP|0.0|2.9286|4.3186|9.6557|1.4327|2.5877|17.4881|20.8546|5.7152|0.2772
down||RP|0.0|-0.7972|2.2714|6.8873|0.4944|5.4303|6.8914|18.9047|1.9269|-0.3863
and||CC|0.0|-1.5406|3.6205|3.6205|1.303|4.7271|2.9161|6.8914|0.8732|0.82
i||VB|0.0|-4.1735|1.2137|4.8914|0.4649|5.0366|4.1341|4.1341|1.3959|2.9309
found||VBN|0.0|-0.9142|5.3503|6.119|1.5942|2.693|16.3672|16.3672|5.4104|-0.8936
out||RP|0.0|-1.6572|2.1727|5.3503|0.7353|2.8779|13.742|16.7021|4.7569|-0.4466
later||RB|0.0|-1.0336|12.777|12.777|4.3964|4.8758|15.2632|15.7038|3.0307|-0.5274
that||IN|0.33|-1.3724|1.3199|12.777|0.3448|-1.8622|23.023|23.023|8.0437|-0.4466
every||DT|0.0|5.3592|9.6581|9.9104|2.5665|5.2814|22.9439|23.3583|4.99|0.0284
one||CD|0.0|4.9342|2.9756|9.6581|0.8891|7.2326|3.6316|22.9439|1.0428|-0.6414
of||IN|0.0|-1.5265|10.0253|11.8631|3.6065|2.9005|12.197|12.197|4.3726|0.0284
them||PRP|0.0|-6.016|4.1852|12.9873|1.0337|1.5164|7.1334|12.197|2.1886|-0.2466
was||VBD|0.57|-1.6574|2.2431|8.1135|0.6037|4.3432|12.3931|12.3931|4.7614|0.4303
a||DT|0.0|-2.8651|3.7623|4.2833|1.4336|6.0134|6.0801|12.3931|1.7979|1.3829
little||JJ|0.0|1.0494|11.6336|11.687|4.1777|5.0381|16.1504|16.1504|3.1278|-0.207
kid||NN|0.0|0.8726|15.8673|15.8673|6.1873|-1.1899|19.1944|20.4276|5.8873|-1.1558
in||IN|0.79|-2.9715|5.7186|15.8673|1.5586|4.4258|11.9835|19.1944|3.6425|0.4303
that||DT|0.0|-2.0183|1.8811|6.1559|0.4441|-10.0827|30.2273|30.2273|10.6394|-1.2909
wonderful||JJ|0.0|-0.0463|5.8356|5.8356|1.8946|1.8995|33.2171|33.2171|7.5567|-0.2204
renaissance||NN|0.0|-1.4995|5.0448|6.62|0.8829|1.7078|18.0429|33.2171|5.9182|-0.4271
of||IN|0.0|-2.8446|3.9614|5.8291|1.1826|1.5989|17.788|18.3973|4.9754|0.0284
aviation||NN|0.0|-4.0458|2.9823|4.5402|0.7639|2.5282|14.1702|17.8002|4.4779|-0.1933
well|.|RB|1.08|13.5767|2.4914|20.539|0.8527|6.8811|4.2055|15.8645|1.4883|-0.3863
what|,|WP|0.0|13.6274|2.6045|2.639|0.8181|5.1771|9.468|9.468|2.8129|0.1445
happened||VBD|0.0|13.9342|5.1082|5.1082|1.9745|2.5413|19.4139|20.2419|6.1893|-0.074
when||WRB|0.0|10.3688|1.9256|6.0889|0.5806|5.9502|4.8936|19.4173|1.1897|0.2772
i||NN|0.0|13.5003|3.6856|5.8873|1.2374|7.7642|2.6298|5.7044|0.7149|0.0284
was||VBD|0.0|12.2373|5.9662|6.1698|2.0763|4.7344|14.8625|14.8625|5.1219|-0.3199
a||DT|0.0|9.887|1.925|6.4619|0.7171|5.3985|8.6589|14.8625|2.6596|1.7699
little||JJ|0.0|7.6613|4.6734|5.7075|1.3786|4.3263|16.6533|16.6533|4.3614|0.7099
kid||NN|0.0|-1.4062|12.8134|17.6586|4.4536|-1.7192|19.7789|19.8263|6.9453|-0.8688
was||VBD|0.0|-3.391|11.3553|13.7524|2.719|-1.6568|25.1085|25.6148|6.2595|-1.1326
some||DT|0.0|-4.478|13.9815|15.3914|3.8477|2.2519|14.1404|25.4544|4.5214|-0.5521
pretty||RB|0.0|-15.6577|5.042|19.497|1.3313|1.7135|17.4643|17.4643|5.1396|0.2086
heavy||JJ|0.0|-13.8477|5.1583|5.7273|1.1879|3.6678|8.6778|17.4643|2.7272|0.2772
stuff||NN|0.0|-12.261|3.9897|7.9313|0.8947|-4.7809|21.4794|22.5006|7.1266|-1.0335
too||RB|0.0|-15.5315|4.7168|8.0995|1.5037|-2.1676|24.3563|24.3563|8.1584|-0.8688
the|.|DT|0.0|0.0|0.0|17.9207|0.0|0.0|0.0|24.3563|0.0|0.0
jet||NN|0.0|-1.9512|5.9704|5.9704|1.8593|5.3906|8.5788|8.7425|2.9168|0.0
age||NN|0.0|-3.4246|3.6141|5.9704|1.1743|2.7074|13.6779|14.5331|4.6304|-0.3199
started||VBD|0.0|-4.8633|6.8452|7.0156|1.9691|1.3432|21.9574|21.9574|5.8969|-0.4747
the|:|DT|0.0|-6.448|3.6139|6.9184|1.4788|3.1754|7.4155|21.9574|2.9512|1.7699
missile||NN|0.0|-1.283|7.7393|11.319|2.3505|3.851|15.5486|15.5486|4.7132|0.3767
age||NN|0.0|-5.6143|3.1002|9.6152|0.8948|1.5167|11.3769|15.5486|4.3779|-0.6414
started||VBD|0.0|-5.7066|5.0557|5.0557|1.4788|-0.6122|24.0541|24.0541|7.3318|-0.5758
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
