word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.81|-2.521|5.4448|11.3081|1.3288|-1.0059|26.4562|26.4562|8.6185|-1.2831
i||NN|0.0|0.0892|1.4399|7.0217|0.4557|0.2277|29.5|29.5|11.9954|0.7847
was||VBD|0.0|2.2545|3.1249|4.1794|0.893|0.2057|21.5949|29.5|7.9019|-0.4124
thinking||VBG|0.0|1.6309|8.1137|8.1137|2.9455|3.6098|20.0736|21.5949|6.6333|-0.3111
that||IN|0.0|-5.5443|3.5023|11.7227|0.8326|2.6282|20.9795|20.9795|7.4399|-1.297
since||IN|0.0|-0.5427|1.1193|6.759|0.3328|-3.268|21.0854|21.8699|6.9611|-1.2263
i||NN|0.0|-0.136|1.8881|1.8881|0.3681|3.357|26.0904|26.0904|8.7606|-0.2737
plan||NN|0.0|-1.5689|5.9261|5.9261|1.7746|2.839|19.8158|26.195|7.3489|-0.8074
to||TO|0.0|-4.5022|1.0058|6.0125|0.2914|2.4636|8.8194|19.8158|3.1956|1.0361
make||VB|0.0|-4.2886|1.614|1.614|0.4592|3.2535|18.6888|18.6888|5.9033|-0.4124
a||DT|0.0|-5.7969|1.6309|2.8281|0.6439|5.0831|5.7306|18.6888|2.1334|2.2211
lifelong||JJ|0.0|-5.2791|2.8102|2.8102|0.813|3.7933|18.5688|18.5688|5.1802|0.0743
habit||NN|0.0|-4.6826|4.4918|4.4918|1.4539|3.4964|11.9154|18.5688|3.2236|0.246
of||IN|0.0|-8.1382|1.628|6.0724|0.6468|0.3035|11.8423|13.3815|4.7813|1.0361
coming||VBG|0.0|-6.3609|4.2782|4.8774|1.3074|-0.4218|20.4786|20.4786|7.4805|0.5752
back||RB|0.0|-13.9156|8.2473|12.7647|2.1535|1.6149|19.5581|22.8358|6.7689|-0.7415
to||TO|0.0|-17.1136|3.4434|10.22|1.2863|-2.1329|18.2616|21.0872|7.2495|0.7847
ted||VBD|0.0|-19.7239|1.3849|4.9756|0.4659|-2.257|24.1446|24.1446|8.1472|-1.1973
that|,|IN|0.0|0.0|0.0|20.4246|0.0|1.5535|15.3697|24.1446|4.4217|0.1144
maybe||RB|0.0|6.0094|4.2139|7.5828|1.0094|4.8643|9.3324|16.6389|2.6266|-0.5269
i||NN|0.0|2.9992|2.1557|5.1521|0.6664|7.0045|6.7912|9.7698|1.9769|1.0361
could||MD|0.0|1.7598|2.8832|4.409|1.1932|0.2623|12.7223|12.7823|4.4251|1.7274
talk||VB|0.0|-0.5508|3.1484|5.265|1.0682|3.5085|12.53|13.3832|4.4798|-0.623
about||IN|0.0|-2.0233|4.4845|4.7495|1.6065|5.3052|8.7711|12.8368|2.9462|0.3979
that||DT|0.0|-2.5351|3.8048|4.7712|1.1096|8.8201|3.6787|9.636|0.9941|0.246
another||DT|0.0|0.0|0.0|4.0922|0.0|0.0|0.0|10.1654|0.0|0.0
time||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
it's|.|VB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a||DT|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
deal||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
i|!|NN|0.0|0.9939|2.6651|2.6651|1.0578|8.0769|2.0354|9.0946|1.4393|0.0
want||VBP|0.0|5.1451|5.3434|8.0706|2.0726|7.1397|5.5773|5.5773|1.7945|-0.4722
to||TO|0.0|2.5804|5.869|7.0518|1.6209|-2.6023|23.3181|23.3181|7.7834|-0.7415
focus||VB|0.0|0.8804|6.8686|8.6798|2.5876|-1.9897|27.4712|28.1543|8.3752|-1.0201
on||IN|0.97|-1.4352|1.6545|6.9402|0.5128|7.2942|7.8892|27.4712|1.7621|-0.4722
what||WP|0.0|-2.0174|2.1629|2.3856|0.6118|4.1451|16.4256|16.7451|4.8172|-0.4722
many||JJ|0.0|0.2543|6.6456|6.6456|2.2537|8.0066|5.1873|17.1241|1.3413|-0.0532
of||IN|0.0|-3.347|5.98|9.0591|2.104|2.0728|11.5609|12.5834|4.1585|-0.3465
you||PRP|0.0|-2.4446|4.4579|5.98|1.2229|6.4016|7.0234|11.5609|1.6146|-0.865
have||VBP|0.0|-5.1221|4.9622|7.121|1.838|0.5541|17.8653|17.8653|6.2496|-0.8912
said||VBD|0.0|-11.0661|5.5014|10.5995|1.7337|-3.17|19.5689|19.5689|7.75|-1.128
you||PRP|0.0|-2.4554|1.8995|12.0165|0.6828|7.0848|1.4122|19.5689|0.6792|0.7847
would||MD|0.0|-4.4436|3.7824|4.6866|1.0921|2.3143|10.4319|11.5428|3.381|-0.3465
like||VB|0.0|-3.5617|3.5947|4.5157|1.185|3.0892|19.1408|19.1408|6.0228|-0.9391
me||PRP|0.0|-5.1639|3.1448|4.8838|0.7081|5.8919|5.249|19.1408|1.1956|-0.623
to||TO|0.0|-4.9618|2.3224|3.1448|0.7027|-4.5526|16.4434|18.7469|5.9024|0.1144
elaborate||VB|0.0|-7.3799|4.9222|6.058|1.3299|4.3997|13.5499|20.3347|3.6317|0.3192
on||IN|0.0|-9.5146|3.4802|6.0122|1.1727|3.7168|1.9592|13.5499|0.6596|-0.0009
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
