word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
kids|.|NNS|0.69|3.263|2.9447|11.7677|0.8878|0.1459|21.2625|24.8219|6.8921|-0.9427
and||CC|0.0|1.8409|2.4505|3.5066|0.9317|5.5026|19.9149|21.2625|4.4964|0.0043
women||NNS|0.0|0.944|1.9442|3.575|0.414|7.2778|7.0044|21.487|1.5823|0.2229
are||VBP|0.0|-1.5449|1.8245|3.7846|0.555|9.6205|5.5254|8.5599|1.3966|-0.2304
especially||RB|0.0|-0.4176|4.0125|4.0537|1.0012|-0.2824|27.1594|27.1594|7.3098|0.4428
affected||VBN|0.0|-0.1702|6.2797|6.2797|1.5822|-1.1857|23.7145|27.1594|7.7467|0.0493
by||IN|0.0|-3.4805|2.6744|6.8268|0.7078|4.9702|21.0798|24.4727|7.7485|0.0043
it||PRP|0.0|-3.1678|0.5939|2.6744|0.1514|2.4853|16.5599|21.0798|5.1954|0.7085
because|,|IN|0.0|-2.1971|3.7002|3.7002|0.9995|-3.5863|20.9104|26.0879|6.2404|0.0043
they're||IN|0.0|-2.0691|4.3735|5.3827|1.4444|3.5099|17.9496|24.3361|6.4096|-0.6998
the||DT|0.0|-1.5509|0.9196|4.3735|0.2992|2.7483|10.5184|17.9496|4.2114|1.2719
ones||NNS|0.0|-2.6938|2.035|2.5452|0.514|2.6188|15.6486|15.6486|4.3394|-0.8563
who||WP|0.0|-2.076|1.5276|2.3798|0.4413|-2.6403|19.3052|21.9537|6.9249|0.7085
are||VBP|0.0|-3.8283|1.8476|3.1587|0.5051|6.795|6.2246|23.1453|2.1683|0.7085
around||IN|0.0|-4.6448|1.9334|2.907|0.5576|3.3823|17.5493|17.8758|4.626|0.0725
the||DT|0.0|-5.2513|0.7796|1.9334|0.332|-5.1516|13.0042|21.6207|4.7581|1.6474
cooking||NN|0.0|-5.5007|3.0241|3.0241|0.8259|-7.6397|21.5291|21.5291|6.5274|-0.3748
fires||NNS|0.0|-5.9293|2.8779|3.7765|0.8803|-2.5657|31.2307|31.2307|9.6716|-1.4455
so|.|IN|0.74|7.1324|1.2104|14.9417|0.3934|4.1977|18.2343|31.7804|7.1164|0.1452
we||PRP|0.0|6.6089|3.3757|3.3757|1.1709|6.812|12.0157|18.8113|3.8372|-0.1199
wanted||VBD|0.0|5.3921|3.2292|4.4591|0.8938|4.8603|19.623|19.623|4.9209|0.0725
to||TO|0.0|4.9193|3.0147|3.7058|0.9687|0.6459|12.7623|19.623|4.5263|0.7085
see||VB|0.0|3.97|1.9653|3.0147|0.6732|0.7257|22.4662|22.4662|9.4327|-0.5718
if||IN|0.0|4.75|0.8289|2.224|0.225|0.4726|19.1863|22.4662|7.2679|0.3062
we||PRP|0.0|3.6511|3.1615|3.6856|0.809|3.2049|18.3331|19.1863|6.085|0.7085
could||MD|0.0|2.6011|6.08|6.4463|2.1071|-0.3353|17.843|20.2933|6.1785|1.4498
introduce||VB|0.0|0.9127|6.7092|7.7024|1.9851|1.9951|23.0052|23.0052|5.5867|-0.5238
this||DT|0.0|-0.5491|1.7426|6.7092|0.4282|-3.1648|19.649|25.9678|5.3779|-0.3292
charcoal||NN|0.0|0.4742|3.1419|4.4916|0.645|-0.1816|30.053|30.053|8.5204|-0.4986
making||VBG|0.0|-1.4533|2.6706|5.4516|0.6385|1.3173|18.9568|30.053|5.8005|-0.2304
technology||NN|0.0|-3.3745|6.004|6.004|1.9212|-0.6702|24.7506|24.7506|6.9354|-0.0903
there||RB|0.0|4.6187|11.6813|13.8347|3.909|5.0439|13.6968|26.4979|4.1869|-0.7562
well|.|RB|0.81|-2.7112|1.4268|11.6813|0.3881|6.3647|19.3824|19.3824|4.971|-0.7562
unfortunately||RB|0.0|0.4819|9.597|9.62|2.1989|2.0024|25.7459|25.7459|6.6265|-0.1877
they|,|PRP|0.0|-1.4477|9.748|12.1595|3.9597|-0.3738|18.123|25.7459|6.1824|-0.2304
didn't||VBP|0.0|-2.5974|6.0839|9.9637|1.802|-0.4088|18.6709|19.2077|4.9761|-0.9815
have||VBP|0.0|-2.1715|1.683|6.0839|0.407|2.4758|16.1364|20.4374|5.8597|-0.4182
sugarcane||VBN|0.0|-1.6572|9.8496|9.8496|2.4872|-2.142|22.2804|25.4907|7.1372|-0.3599
and||CC|0.0|0.8822|8.4706|9.8496|2.6231|3.8761|3.4778|22.2804|1.0629|0.4919
they||PRP|0.0|-5.1714|1.2743|10.2695|0.34|4.8286|7.5916|7.5916|2.3235|0.7085
didn't||VBP|0.0|-3.6476|4.0987|4.0987|1.1148|0.3336|14.3334|16.2652|3.5327|-0.9011
have||VBP|0.0|-2.9615|2.1823|4.2819|0.7917|0.1676|21.5568|21.5568|7.403|-0.1199
cassava||VBN|0.0|0.8393|12.7705|12.7705|3.8204|-0.8573|27.4206|27.4206|8.4781|0.0043
but|,|CC|0.0|-4.8679|8.0239|13.1736|1.8783|-0.7903|18.2324|27.4206|6.0721|-0.1199
that||IN|0.0|-1.4647|3.3494|8.1187|0.8755|0.0093|24.0657|24.0657|8.8331|-0.8082
didn't||VBZ|0.0|-3.364|3.1945|5.9751|0.8863|-3.7474|19.8283|27.5634|5.8896|-1.0519
stop||VB|0.0|2.529|9.0958|12.4448|2.3773|-6.1448|28.3524|28.3524|9.5239|-1.0839
us||PRP|0.0|7.1871|3.1656|10.4971|1.0321|-3.5308|18.1402|28.3524|5.5693|0.1452
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
