word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it's|.|NN|0.0|-2.8981|5.7004|9.7622|1.3769|-4.0495|23.3346|24.9385|7.8581|-0.697
that||IN|0.0|-1.3777|2.9085|7.3022|0.9027|-0.239|30.7538|30.7538|9.6354|-0.9291
a||DT|0.34|-0.4015|0.6766|2.9085|0.2569|11.4543|5.844|31.5802|1.9231|2.9494
dollar||NN|0.0|4.2904|9.461|9.461|3.0344|8.4668|14.0476|14.0476|4.4895|-0.294
of||IN|0.0|3.5029|2.136|9.461|0.6231|4.432|17.6839|18.9601|7.4273|0.7947
private||JJ|0.0|-0.4274|7.594|7.8447|2.0871|2.1037|22.7566|23.3584|7.2009|-0.1657
investment||NN|0.0|-6.3682|8.0785|14.5754|2.3028|-2.6052|31.2911|33.0895|9.0213|-0.1501
in|,|IN|1.73|0.0|0.0|9.9921|0.0|0.0|0.0|31.2911|0.0|0.7947
my||PRP$|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.3688
judgment||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.294
is|,|VBZ|0.0|-4.4541|4.1192|5.8102|1.2161|1.6129|13.6097|13.6097|5.0199|0.2406
equal||JJ|0.0|-3.3556|5.3777|5.3777|1.6131|3.7773|14.2593|14.2593|4.9117|0.5792
at||IN|0.0|-6.274|2.3944|6.1115|0.759|-1.7045|18.8669|18.8669|7.9287|0.2406
least||JJS|0.0|-6.2478|3.7545|3.7545|1.1993|-0.7723|21.7188|22.769|7.8436|0.2406
to||TO|0.0|-5.6984|1.2614|3.7545|0.4602|-13.4349|7.1156|25.6317|2.7765|1.7643
twenty||CD|0.0|-8.1133|5.5776|6.0937|1.6404|-2.614|27.1017|27.1017|8.8415|0.1706
dollars||NNS|0.0|-13.6038|3.7691|9.9883|1.1763|0.4503|17.4213|27.1017|4.4589|0.1052
of||IN|0.0|-14.3104|1.4524|3.7691|0.579|-7.6175|17.7554|22.8403|6.2765|-0.294
aid||NN|0.0|0.0|0.0|15.0241|0.0|-9.3664|0.0|17.7554|0.0|2.9494
in|,|IN|1.55|-0.4843|2.1972|2.1972|0.5656|10.8959|10.6289|22.5662|2.9686|0.5792
terms||NNS|0.0|0.5382|3.7457|3.7457|0.8375|5.2622|18.124|18.4823|6.6756|-0.9291
of||IN|0.0|-0.7066|2.4462|3.7457|0.6498|2.3442|23.3103|23.745|7.4929|-0.6533
the||DT|0.0|-0.8862|3.0406|3.8006|0.6586|-3.1402|27.8185|28.1691|10.2002|-1.0972
dynamic||NN|0.0|-4.3714|9.9715|10.8963|1.9896|7.1972|20.3301|29.1258|4.671|-0.4577
that||IN|0.0|-7.3807|4.2629|9.9715|1.4484|-0.4327|21.8106|24.3468|7.0143|-0.294
it||PRP|0.0|-8.8421|1.9285|4.5751|0.7944|2.0144|6.6248|21.8106|2.3444|2.2722
generates||VBZ|0.0|-9.8926|0.5884|2.5651|0.196|-7.3559|32.09|32.09|9.7995|0.1706
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
