word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
who|.|WP|0.71|5.6829|2.8187|7.0997|0.9717|11.1723|5.5913|37.2224|1.5196|1.0532
would||MD|0.0|8.4882|1.8275|4.8915|0.5069|8.866|15.6045|15.6045|4.3978|0.3969
have||VB|0.0|3.595|10.8069|10.8069|3.8575|7.95|9.6262|15.6045|2.8614|0.3969
imagined||VBN|0.0|-4.3435|9.4373|18.1417|3.4029|3.3428|36.0072|36.0072|9.7428|-0.4577
that||IN|0.56|-3.1007|4.5655|9.4373|1.5971|6.3367|12.2243|36.0072|4.4246|0.7947
germany||NN|0.0|-11.308|7.9002|13.5854|1.9256|9.0399|19.455|19.455|5.1022|0.4545
would||MD|0.0|-4.6128|4.6594|12.8094|1.7768|5.7097|11.9176|19.455|3.7419|-0.2108
be||VB|0.0|-4.7955|1.0627|4.6594|0.3737|7.2578|15.6445|15.6445|6.028|1.0532
either||RB|0.0|-4.108|5.4439|5.4439|1.314|7.9038|12.9817|15.6445|3.5737|0.1706
united||JJ|0.0|-6.7167|8.6908|8.7584|2.0907|5.4462|23.895|23.895|7.6891|-0.0844
or||CC|0.33|-13.705|3.6905|13.7928|1.1699|9.5487|13.0614|25.2509|4.6464|1.7643
democratic||JJ|0.0|-14.9214|3.6305|5.0109|0.9088|0.4607|28.1783|30.692|8.742|0.3969
today||NN|0.0|0.0|0.0|17.2287|0.0|-12.8192|29.1533|38.8069|8.6321|-0.294
if|,|IN|0.62|10.3277|2.1036|11.4251|0.6897|1.4004|15.6478|37.8609|6.2033|1.3693
you||PRP|0.0|9.8045|3.1855|3.7181|1.0072|6.7014|12.6323|15.6478|3.7311|0.7947
looked||VBD|0.0|10.8519|2.553|4.3057|0.734|2.9094|25.9125|25.9125|9.08|-0.5543
at||IN|0.0|8.2033|4.5772|6.2123|1.4275|-0.7771|22.991|25.9125|8.5452|0.5792
it||PRP|0.0|9.0336|2.399|4.8133|0.7459|1.7711|23.8765|23.8765|9.6239|0.3969
from||IN|0.0|8.1886|3.4994|4.3559|1.2666|2.9598|24.9876|25.1159|10.4328|0.2406
the||DT|0.0|5.8793|3.6191|6.0377|1.1731|7.2575|6.7106|24.9876|2.1342|1.3693
perspective||NN|0.0|3.7977|9.7941|11.0989|2.4232|-1.2948|29.0643|29.0643|8.4299|-0.0133
of||IN|0.0|-7.43|4.9442|15.3429|1.1857|-3.4767|27.1852|29.8996|10.2509|-0.2108
oxford||NN|0.0|-10.379|11.3851|11.3851|3.7839|-3.7685|36.0557|36.0557|9.4045|-0.7176
of||IN|0.52|-15.259|1.359|12.8506|0.4873|1.3473|26.137|36.0557|10.061|0.7947
nineteen||JJ|0.0|-17.8178|6.1357|6.8383|1.8325|6.6478|21.0928|26.137|6.8417|1.0532
forty||NN|0.0|-20.4068|2.4859|6.3854|0.6322|-0.4741|19.7496|23.2722|6.8291|0.1706
three||CD|0.0|-19.5241|1.8485|2.6292|0.4879|-6.2325|20.2656|27.2395|6.7758|0.0
but|?|CC|2.34|15.5012|1.1704|36.7491|0.4095|-0.7871|27.784|31.4336|11.2692|-0.697
people||NNS|0.0|13.7098|2.9443|3.3816|0.6488|2.6896|29.802|31.3107|9.5008|-0.0672
at||IN|0.0|10.8106|5.5372|6.3465|1.4028|-0.1653|25.2295|29.802|9.3385|0.3969
oxford||NN|0.0|10.7359|3.7255|5.762|1.0202|-4.17|28.9255|30.3746|9.9547|-0.5269
prepared||VBN|0.0|2.7855|9.7967|12.9376|3.1095|-1.0671|33.3295|33.3295|11.3657|-0.7375
for||IN|0.0|-1.7437|6.066|14.9692|2.2208|1.1818|27.5907|33.3295|11.428|0.1052
a||DT|0.0|-6.4362|1.7427|8.0784|0.8023|7.0257|5.8661|27.5907|2.5973|5.3195
democratic||JJ|0.0|-7.0424|9.1296|9.1296|2.0879|2.8286|22.9451|22.9451|7.2703|0.3969
germany||NN|0.0|-3.709|12.4181|12.8863|3.7141|6.3001|22.6998|22.9451|6.4734|0.1483
and||CC|0.0|-2.7458|6.5828|12.4181|2.2267|7.9361|17.1922|23.2003|5.622|0.2406
engaged||VBN|0.0|-7.9477|6.1265|12.1804|1.2495|2.6327|25.2898|25.2898|8.1552|-0.4035
in||IN|0.0|-9.6605|3.5818|6.1265|1.2218|8.7523|14.5369|25.3272|4.4614|1.0532
planning||NN|0.0|-5.1383|14.0568|14.8391|4.1389|-2.0903|15.4234|20.5963|5.0894|-0.294
and|.|CC|2.06|1.9255|3.1295|14.0568|1.108|13.008|3.5385|22.5276|1.1281|0.1052
there||EX|0.0|2.8114|3.3292|3.7791|0.8175|10.1879|7.2013|8.3829|2.1827|0.7947
are||VBP|0.0|2.0234|1.4687|3.3292|0.5682|11.047|1.8405|7.2013|0.7368|3.8974
lots||NNS|0.0|-1.4314|4.0294|5.4252|1.4403|2.7513|24.158|24.158|9.8811|-0.3688
of||IN|0.0|-3.7814|2.2048|5.9374|0.7384|0.9374|24.0314|24.201|8.0436|0.3969
other||JJ|0.0|-5.5363|1.6824|3.9539|0.5158|4.2672|14.6853|24.9003|4.7229|1.7643
examples||NNS|0.0|-5.6074|4.947|4.947|1.4071|-12.1717|32.6536|41.7987|9.5377|-0.9291
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
