word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
there's|.|NN|0.0|-4.5612|6.8918|9.7366|2.2796|0.539|17.2888|27.4076|5.7989|-0.1209
another||DT|0.45|-1.1784|5.2657|9.433|1.7263|5.803|15.3562|18.3691|3.5538|1.0733
one||CD|0.0|-1.1252|1.1185|5.2657|0.3774|4.7312|2.894|15.3562|0.8328|0.0284
announced||VBD|0.0|-3.1759|2.9999|4.1342|0.7539|1.2666|20.0832|20.0832|5.9753|-0.3863
just||RB|0.0|-3.5101|2.9468|3.7484|0.8783|-1.3105|19.8426|20.5314|6.6051|-0.4466
last||JJ|0.0|-3.4589|2.2614|2.9572|0.4166|0.1339|19.6769|21.0689|7.0612|-0.8424
week||NN|0.0|-4.8537|7.8354|7.8354|2.8617|3.641|18.3258|20.0298|5.3356|-0.718
and|.|CC|1.26|-3.3228|2.2541|7.8354|0.4064|3.618|29.6768|29.8244|5.5331|-1.3733
it||PRP|0.0|-2.0583|4.1477|4.4578|1.197|2.2158|16.7926|29.6768|5.2357|0.0284
will||MD|0.0|-2.3145|3.8434|4.2028|0.9211|6.0443|9.5447|17.7252|2.7559|-0.074
be||VB|0.0|-4.4752|7.3549|7.3549|2.1477|1.7618|29.4541|29.4541|7.3357|-1.4317
sub||JJ|0.0|-9.7612|9.9502|14.6526|3.7155|1.255|17.8253|29.4541|5.5938|-0.7843
orbital||JJ|0.0|-10.3042|8.1469|9.9502|2.2517|3.4846|21.03|21.03|4.9733|0.2309
and|.|CC|0.99|-0.6747|4.2413|14.6272|1.2361|6.9406|3.1314|21.03|1.046|0.82
the||DT|0.0|-0.9256|1.9583|4.2413|0.5945|7.2365|1.8526|3.1314|0.5349|1.0733
reason||NN|0.0|1.0578|5.9948|5.9948|1.8542|5.8657|11.6136|11.6136|2.8791|-0.3539
it||PRP|0.0|-0.9964|6.4915|7.6792|2.6029|2.9711|9.5264|12.2172|3.7088|0.4303
has||VBZ|0.0|0.2854|5.5881|6.4915|1.8728|1.2498|19.7333|19.7333|6.6721|-0.5521
to||TO|0.0|1.2294|2.7254|5.9353|0.8806|-3.5886|18.9564|21.768|7.9799|1.7699
be||VB|0.0|0.1027|2.8941|3.5119|1.0105|3.7041|8.6922|20.2935|3.1676|0.1445
sub||JJ|0.0|-0.5544|4.5111|4.5111|1.3396|-0.6062|15.6596|15.6596|5.3481|-0.4466
orbital||JJ|0.0|-0.5904|3.4564|4.5111|0.8737|4.3611|12.9232|16.1844|3.2721|-0.0413
is||VBZ|0.0|-4.6502|1.212|6.3226|0.3062|1.9397|14.3381|16.2067|5.0208|-0.5986
there|,|EX|0.0|-3.2336|3.1777|4.6124|0.8919|4.3929|12.2223|15.5075|2.7663|-0.6414
is||VBZ|0.0|-2.3933|3.9385|4.0378|1.0851|3.0362|15.0101|15.0101|5.0943|-0.1651
not||RB|0.0|-1.6788|4.2666|4.8205|1.5369|0.3815|16.9843|17.6005|6.6052|-0.8424
solutions||NNS|0.0|-0.6773|4.4237|6.1773|1.0317|0.8076|17.2241|17.6244|5.4425|-0.1933
for||IN|0.0|-4.1012|2.9465|7.4687|1.1329|-1.6283|16.7521|18.1893|6.4332|0.0284
adequate||JJ|0.0|-3.2472|3.6204|3.9626|0.8699|0.4664|20.0836|20.0836|5.4184|0.0654
safety||NN|0.0|-1.3272|5.1947|6.8351|1.5964|-0.6741|22.7772|22.7772|7.5293|0.0284
to||TO|0.0|-12.2599|2.6877|15.2099|0.9161|-0.044|10.2299|22.7772|3.0183|0.82
fly||VB|0.0|-13.2124|1.9407|2.9582|0.5668|1.6341|21.3528|21.3528|7.9029|-0.4466
the||DT|0.0|-15.4248|3.3713|5.4032|1.0311|0.9394|9.1073|21.3528|2.6936|1.0733
public||NN|0.0|-13.5264|3.7338|5.9222|1.1103|-1.296|21.7681|21.7681|7.536|-0.3863
to||TO|0.65|-15.7478|5.0821|6.6936|1.5005|-1.0055|18.5372|21.7681|6.2387|-0.2466
orbit||VB|0.0|-13.1667|8.1328|8.1397|2.2922|2.9142|15.4597|18.5372|3.9073|-0.207
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
