word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.64|-12.7883|1.0106|8.8308|0.2236|8.2513|10.7963|15.0847|3.4553|-0.4986
this||DT|0.0|-8.0541|7.3929|8.1362|1.9188|-0.2757|15.5731|19.1997|6.2229|-0.2304
is||VBZ|0.0|-7.7469|7.572|8.0416|2.549|1.5272|21.0304|21.0304|6.1116|-1.3221
i|,|JJ|0.0|-2.3727|4.6336|12.3316|1.2403|4.1266|22.9942|24.198|6.869|-0.1199
think||VBP|0.0|-1.929|4.2397|4.6336|0.8513|-4.0819|21.3681|29.0639|6.7221|-0.8563
the|,|DT|0.0|-4.9352|3.9996|6.6691|1.1839|2.3067|22.9707|25.6573|5.7215|-0.5718
coolest||JJS|1.42|-0.7475|3.8483|7.7033|1.1439|-10.8172|23.1408|26.6487|8.2019|-0.3292
thing||NN|0.0|0.0|0.0|3.8483|0.0|0.0|0.0|23.1408|0.0|-0.2304
and|,|CC|0.0|-2.4145|2.8304|3.9966|1.0624|4.9321|4.745|7.7882|1.5981|0.7085
it's||VB|0.0|-2.5501|3.058|3.1068|0.8338|-4.3484|20.2251|23.2245|7.9482|0.3062
even||RB|0.0|-0.921|4.5152|4.6247|1.2908|4.0942|15.0821|24.9443|4.5431|0.9646
lower||JJR|0.0|0.4381|2.8245|5.9523|0.8593|8.689|12.2006|18.0886|2.7638|0.1452
tech||NN|0.0|-1.098|3.6822|4.884|1.4725|-0.0279|19.9633|21.8106|6.395|-0.8082
than||IN|0.0|-2.7193|1.0289|4.2352|0.2452|-0.0324|16.6259|21.4816|5.7683|0.1452
what||WP|0.0|-3.6994|1.9003|2.0902|0.5883|2.0709|17.5044|19.5758|6.0117|-0.2304
you||PRP|0.0|-4.0697|1.1622|2.2912|0.3615|-0.9762|5.8835|17.5044|2.1497|2.1169
just||RB|0.0|-4.9789|4.6254|4.6254|1.1145|-3.3543|22.7716|22.7716|7.3004|-0.6386
saw||VB|0.0|-4.2835|6.9553|7.0068|2.1577|2.797|26.2477|26.2477|9.2782|-0.8563
if|,|IN|0.0|-0.783|3.2765|9.2338|1.0467|-0.8971|19.0403|26.2477|7.2323|-0.5718
you||PRP|0.0|-2.7436|3.0115|5.636|1.1982|-0.8938|13.4559|19.0403|5.2076|0.7085
can||MD|0.0|-2.2919|3.5271|3.7967|0.9345|-3.7398|22.1527|22.1527|8.5386|-0.2304
imagine||VB|0.0|-4.6529|6.0639|7.0933|1.5157|-3.5625|31.2419|31.2419|9.4947|-0.6386
such||PDT|0.0|-5.0632|1.762|6.0639|0.5281|-12.4983|21.0789|31.2419|7.4764|-0.4182
a||DT|0.0|-3.7086|1.1268|2.7786|0.3979|-3.847|16.2272|21.0789|5.2189|3.5253
thing||NN|0.0|-8.3523|9.7045|11.0246|2.6399|-9.264|24.6691|24.6691|9.7359|-0.5718
here|.|RB|0.71|-13.431|2.6578|9.9435|1.0112|3.5003|30.6102|35.0121|9.6631|-0.1199
it||PRP|0.0|-13.9563|1.3439|2.7968|0.4192|-3.8428|23.5474|30.6102|8.169|-1.1947
is||VBZ|0.0|0.0|0.0|14.5827|0.0|0.0|0.0|23.5474|0.0|0.0
so|.|RB|0.0|-8.0224|1.745|9.1092|0.4455|3.0089|22.1535|22.1535|8.1025|0.0
what||WP|0.0|-6.9608|7.0935|7.0935|2.3257|5.9872|13.838|24.9293|3.7932|-0.4986
is||VBZ|0.0|-4.6117|2.2957|7.6297|0.7295|1.7546|19.7975|21.6641|7.3162|-0.4182
this||DT|0.0|-4.2984|2.4613|2.8749|0.6159|-4.3829|17.0551|24.8057|4.5706|-0.4986
this|?|DT|1.18|3.8862|6.5066|12.8437|1.7766|-0.5919|33.9607|33.9607|8.739|-1.4823
is||VBZ|0.0|0.0|0.0|7.4737|0.0|0.0|0.0|33.9607|0.0|0.0
corncobs||JJ|0.0|6.6196|8.8948|11.2697|2.3367|-1.7763|30.1048|30.1048|8.9655|0.0
turned||VBN|0.0|10.7535|4.8706|10.2889|1.3473|-3.8327|29.3493|31.4435|10.2373|-0.8082
into||IN|0.0|9.7007|2.7257|4.8706|0.6458|0.6633|13.2997|29.3493|3.8542|0.7085
charcoal||NN|0.0|10.2911|3.2807|4.322|0.8737|-1.2426|24.5413|24.5413|8.172|-0.2304
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
