word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.78|1.7413|5.685|5.685|1.9084|4.0203|8.6267|27.6167|3.1191|0.6089
what||WP|0.0|2.5612|5.9883|6.9217|2.0341|4.2336|15.5359|15.5359|4.8213|-0.2466
happened||VBD|0.0|5.8943|9.8336|10.8917|3.5894|-0.4889|22.2769|22.2914|6.9608|-0.3863
the|,|DT|0.0|-0.3471|4.5922|13.0704|1.5867|3.8317|5.3181|22.2769|1.7778|1.0733
fact||NN|0.0|3.9155|9.9242|11.0711|3.2143|-4.137|23.9799|23.9799|7.7741|-1.0335
that||IN|0.0|2.7736|7.08|9.9242|2.451|0.9163|17.3879|23.9799|6.5843|1.0733
we||PRP|0.0|0.2785|1.5268|7.08|0.4594|4.5177|9.279|18.3574|3.1656|1.3829
had||VBD|0.0|0.4681|2.5656|2.5656|0.7164|4.4221|5.6506|9.279|1.6329|0.2772
this||DT|0.0|-2.9587|3.8256|6.5973|1.2382|0.0779|17.259|17.259|6.397|0.2772
big||JJ|0.0|1.589|13.7146|14.1273|4.8928|2.9705|17.5037|17.5037|4.2373|-0.917
industry||NN|0.0|-1.7389|8.994|13.7146|1.7573|2.1797|19.0084|19.0084|5.5131|-0.407
big|,|JJ|0.8|2.6497|8.4959|12.025|3.0404|2.4444|13.6849|20.0329|4.112|-1.0165
development||NN|0.0|-0.5881|5.1802|10.9422|1.5296|3.8466|12.0384|13.99|3.676|0.114
big|,|JJ|0.0|1.1356|9.4614|9.4614|2.9728|2.4263|11.2121|12.4226|3.853|-0.7843
improvement||NN|0.33|4.7801|12.628|16.3328|3.2048|2.4382|23.4416|23.6226|5.9336|0.3509
and||CC|0.0|-2.8161|4.4058|17.3068|1.0039|3.7829|18.6301|23.4416|3.9995|-1.0651
capability||NN|0.0|-0.4433|7.0805|7.0805|1.8174|2.7753|22.3536|22.3536|6.409|0.3357
and||CC|0.0|-1.5379|4.3944|7.0805|1.5216|2.6581|11.4078|22.3536|3.5831|0.4303
so||RB|0.0|-9.0717|7.585|12.2477|2.6965|0.3213|16.2922|16.2922|5.8523|-0.1651
on||IN|0.0|-11.9346|0.8559|7.585|0.2313|5.473|2.5509|16.2922|0.7689|0.1445
and|,|CC|0.0|10.0071|3.7486|24.7196|1.0223|3.2965|9.9327|10.5614|2.9368|-0.6811
they||PRP|0.0|10.7723|3.3204|3.9844|0.9585|2.6348|6.836|9.9327|1.7154|-1.0799
get||VBP|0.0|6.1464|6.654|8.8544|1.6246|0.7964|21.0752|21.0752|5.4649|-0.5986
out||RP|0.0|5.4137|1.3564|6.654|0.3709|0.3033|22.4951|23.203|8.103|-0.5016
there||RB|0.0|3.7797|2.7819|3.6221|1.008|1.5743|22.2581|23.5753|7.915|0.6089
in||IN|0.0|1.3228|1.7739|4.8263|0.5989|4.8754|1.9189|22.2581|0.6595|2.2675
enough||JJ|0.0|0.3717|3.5136|3.7355|1.0417|2.4349|18.1685|18.1685|5.8932|0.0846
homes||NNS|0.0|0.3163|11.6864|11.6864|3.9164|2.1475|18.0872|19.5693|5.1288|-1.1445
we||PRP|0.33|-3.9927|2.921|12.8191|0.9312|8.5462|2.3826|19.1245|0.7365|1.0733
were||VBD|0.0|-9.9645|10.5737|11.3318|3.31|6.7244|5.7695|5.7695|1.5592|-0.4466
ripe||VBN|0.0|-12.2373|9.3554|12.193|3.2035|1.9153|20.1499|20.1499|6.6109|-1.0335
for||IN|0.0|0.0|0.0|16.0256|0.0|0.0|0.0|20.1499|0.0|0.0
a||DT|0.0|-10.4178|0.4212|10.6412|0.1302|8.8485|1.167|9.4635|0.4246|0.0
new||JJ|0.0|-7.8372|4.5555|4.8059|1.7958|8.0861|4.7454|4.7454|1.3248|-0.1651
invention||NN|0.0|-11.2359|12.0642|12.4582|2.6719|4.4874|13.8935|13.8935|3.9071|-0.1651
and|.|CC|0.0|-14.1492|5.3001|12.0642|1.5887|5.4491|5.0797|13.8935|1.7539|-0.1651
the||DT|0.0|-10.6666|1.0197|6.6295|0.3178|7.2504|2.4546|5.6014|0.9101|1.7699
inventor||NN|0.0|-6.7382|19.0404|19.0404|5.225|-0.9489|28.3741|28.3741|8.2224|-0.8513
is||VBZ|0.0|-0.4838|5.5779|19.0404|1.8214|0.6001|18.228|28.3741|6.0678|-0.4466
in||IN|0.0|0.8155|4.6767|5.5779|1.1882|5.2972|7.8263|19.3571|1.7015|-0.074
this||DT|0.0|0.8152|3.7267|4.6767|0.975|1.1631|14.7407|16.3506|5.5767|-0.074
audience||NN|0.0|-1.9972|8.3185|8.543|2.0245|1.1498|20.0185|20.0185|5.6369|-0.6204
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
