word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
this|.|DT|1.42|7.0436|6.7974|27.1021|2.0309|2.9689|15.46|28.5775|5.9799|-0.2466
is||VBZ|0.0|5.5759|7.5023|7.5023|2.7061|5.999|6.9908|15.46|1.6011|0.2772
a||DT|0.0|2.8935|1.6999|7.5023|0.5359|2.9057|14.6086|14.6086|5.3769|0.82
picture||NN|0.0|2.6703|7.4278|7.4278|1.8112|-0.0521|18.0167|18.0167|6.2647|-0.4466
here||RB|0.0|-0.8771|5.5019|9.7698|1.5081|4.6352|13.7169|18.0167|3.2128|-1.1074
taken||VBN|0.0|0.3911|5.8426|8.1651|1.3093|0.5421|21.3085|22.2014|6.7095|-0.074
from||IN|0.0|-1.696|3.4978|6.6919|1.0076|-0.6194|16.8153|21.3085|6.1351|0.0284
spaceshipone||NN|0.0|-6.3266|16.1066|17.5013|5.0947|-2.6752|25.9501|25.9501|7.5365|-0.4466
this|.|DT|0.0|-2.0404|5.3349|18.3074|1.4954|-1.9422|15.7205|25.9501|6.3296|-0.1651
is||VBZ|0.0|-2.8229|4.6318|5.6645|1.5657|1.2109|12.4575|15.7205|3.6984|0.6089
a||DT|0.0|-3.8758|3.2188|5.7448|1.0805|-0.8735|15.4408|16.5869|5.0874|1.3829
picture||NN|0.0|-2.5504|4.038|5.0141|1.0024|-3.1316|23.1142|23.1142|7.6623|-0.1651
here||RB|0.0|-3.8612|5.4095|6.3262|1.6704|2.1384|15.1756|23.1142|4.2516|-0.4466
taken||VBN|0.0|-4.0865|3.6197|5.4095|0.9807|-1.4681|19.03|19.03|6.5868|-0.074
from||IN|0.0|-5.7843|4.1112|5.0613|1.1358|-1.7907|18.4712|19.9902|6.8606|-0.4466
orbit||NN|0.0|-5.0254|6.0192|6.0192|1.7838|1.7715|18.0409|20.7523|4.8617|-0.207
our|.|PRP$|0.33|2.2071|4.9721|12.8634|1.7254|6.6722|7.3668|19.5516|2.5713|-0.5016
goal||NN|0.0|-0.1554|3.4671|7.0234|0.9872|5.1581|11.6674|11.6674|2.6501|-0.96
is||VBZ|0.0|-2.7309|5.6655|5.9106|2.0397|-2.1402|17.1191|20.5811|5.5328|-0.5521
to||TO|0.0|-4.102|0.7203|5.6655|0.2254|-3.0256|19.9337|19.9337|8.3322|1.0733
make||VB|0.0|-2.0087|4.662|4.662|1.3003|0.9256|20.7642|20.7642|7.7019|-0.96
it||PRP|0.5|-3.1245|3.6395|4.662|0.6612|-3.8614|22.711|22.711|7.9215|-0.96
so||RB|0.0|-3.2544|2.2642|3.6395|0.5647|-0.9322|25.395|25.395|9.0049|-0.96
that||IN|0.0|-4.1808|2.1368|3.4073|0.5005|-1.5537|20.1482|25.395|7.1151|-0.6414
you||PRP|0.0|-2.4484|3.5373|4.9958|1.2083|0.9978|23.1565|23.1565|8.6149|-0.5986
can||MD|0.0|0.1358|6.0871|6.9874|2.0581|-4.716|13.981|23.1565|4.9724|-0.1651
see||VB|0.0|5.0307|5.8581|10.8082|1.6565|-3.3054|18.3728|18.3728|7.4304|-0.2466
this||DT|0.0|6.8791|1.0352|5.8581|0.3182|-5.735|18.765|21.0638|5.1035|-0.3199
picture||NN|0.0|3.8108|5.8966|6.9783|2.115|-8.7605|28.26|28.26|7.5446|-0.1651
and||CC|0.39|-4.4098|1.9979|11.7092|0.5896|5.6939|9.3584|30.1215|2.2685|0.0284
really||RB|0.0|-3.5396|3.413|3.413|0.9526|6.0452|5.5971|10.7338|1.7923|-0.074
enjoy||VB|0.0|-6.1944|7.0502|7.9159|1.8874|3.929|10.9628|12.6532|3.1696|-0.6414
that||IN|0.0|-6.9834|1.6105|7.0502|0.509|2.9085|13.3123|14.3285|3.3609|-0.7523
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
