word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the|.|DT|0.6|11.0972|4.2101|33.9105|1.3635|5.9838|24.9504|35.2278|8.5047|0.3969
poverty||NN|0.0|7.7626|14.5392|14.5392|5.0848|3.3371|29.8295|29.8968|10.2271|-0.7244
of||IN|0.0|-0.7618|4.2943|18.9424|1.3489|-0.6262|26.7146|29.8295|9.8616|-0.4366
our||PRP$|0.0|-3.1253|3.1806|5.3985|0.7987|9.9221|6.285|26.7146|1.6174|-0.4366
knowledge||NN|0.0|-4.2637|8.2318|8.2318|2.9405|-5.152|40.2588|40.5745|12.6613|-1.0617
must||MD|0.0|12.5005|5.1984|22.9585|1.6281|2.9305|38.8377|41.4397|10.2861|-1.1726
become||VB|0.0|3.4221|20.1512|20.1512|6.1243|2.709|26.4658|38.8377|8.5626|-0.4035
the||DT|0.0|-5.2123|2.3569|21.0862|0.7151|1.7871|19.0309|26.4658|6.0614|0.7947
first||JJ|0.0|-12.9629|10.4593|13.0491|3.0699|-4.9646|34.1363|34.1363|11.868|-1.0972
basis||NN|0.0|-17.156|5.8191|14.0042|1.8371|-7.4906|38.9599|38.9599|10.8767|-1.1858
of||IN|0.0|8.1255|5.0779|30.4583|1.7402|-0.3844|33.983|38.9651|10.6359|-0.294
moving||VBG|0.0|-5.5657|15.5258|21.4224|4.148|7.5743|16.8295|34.6373|3.7553|-0.1657
forward||RB|0.0|-7.8154|5.9599|15.5258|1.8132|-2.2221|22.2336|26.8509|7.6867|-0.1179
and|,|CC|1.01|0.1259|3.0992|12.911|0.9182|12.7728|4.2773|28.1478|0.982|-0.697
not||RB|0.0|1.9156|3.7874|4.0065|0.7861|-5.8725|39.3228|40.1029|14.4402|-1.2332
imposition||NN|0.0|-3.7975|10.245|12.4615|3.2273|1.5478|36.5875|39.8801|8.6016|-0.3864
of||IN|0.33|-14.867|6.1898|18.6076|2.4361|4.0659|17.5243|36.7777|7.5856|0.5792
the||DT|0.0|-14.5547|3.9408|6.1898|1.256|4.6509|19.3036|21.809|5.9203|1.0532
framework||NN|0.0|-14.5807|10.1167|10.1167|3.3254|2.8147|31.8467|31.8467|8.682|-0.3922
that||WDT|0.32|-1.3405|3.8056|21.317|0.9022|1.8458|26.3218|33.4989|9.867|-0.4366
works||VBZ|0.0|-2.4963|5.584|5.584|1.354|-7.0126|38.9655|41.3686|13.5376|-1.244
on||IN|0.0|-0.9884|3.5968|5.584|0.9168|7.4278|31.1965|41.0484|9.0547|-0.1179
the||DT|0.0|-3.5925|2.9476|5.1403|1.1749|6.4876|8.7568|31.1965|2.8986|1.7643
basis||NN|0.0|-4.7217|4.3628|4.7794|1.074|4.5214|20.6093|20.6093|6.9725|0.4844
of||IN|0.0|-4.5207|0.1473|4.3628|0.053|-0.9903|16.1287|20.6093|6.159|2.2722
mathematical||JJ|0.0|-7.3529|7.3031|7.3031|1.9143|1.7195|29.3419|29.3419|9.7158|0.7485
modeling||NN|0.0|-12.5287|5.7181|11.6234|1.8201|0.0156|24.5791|29.3419|7.406|-0.181
for|,|IN|0.0|0.095|2.3259|17.4252|0.6611|-4.3773|35.6626|35.6626|15.2498|-0.3688
which||WDT|0.0|1.5774|4.5039|4.6283|1.301|5.4138|23.0187|36.2661|7.2026|-0.1179
i||NN|0.0|2.1723|1.035|4.5039|0.425|10.9825|2.7864|23.0187|1.2058|7.6896
have||VBP|0.0|1.1958|1.7387|2.6066|0.6193|8.0712|11.9938|12.1628|4.2371|0.3969
enormous||JJ|0.0|-0.6168|14.4159|14.4159|5.5581|7.6208|23.0433|23.0433|7.6626|0.2902
respect||NN|0.0|-6.8834|1.8407|14.4159|0.5091|-3.8752|33.2113|38.3969|8.4435|-0.3324
my|.|PRP$|0.67|9.7446|2.2165|19.1084|0.6628|7.3962|20.8488|37.4486|5.5881|-0.0133
colleagues||NNS|0.0|8.5819|8.9437|8.9437|2.4828|3.2843|24.9724|24.9724|7.3078|-0.1179
at||IN|0.0|5.8827|3.7143|8.9437|1.5495|6.2734|4.9558|24.9724|1.5496|1.7643
johns||NN|0.0|4.9583|7.0995|7.0995|1.9985|5.3152|16.8352|16.8352|5.3731|-0.3688
hopkins||NNS|0.0|-8.7583|12.3384|20.1151|3.3328|-4.9331|39.4437|39.4437|11.5091|-0.793
were||VBD|0.0|-13.3338|2.7288|15.1975|0.8149|-4.9056|39.9908|40.6732|17.0377|-0.0133
among||IN|0.0|-16.076|4.4613|7.2172|1.0205|9.3839|5.6446|39.9908|1.4673|1.0532
the||DT|0.0|-20.6913|2.3447|6.7742|0.9244|6.4612|7.9622|8.6376|2.7275|0.7947
best||JJS|0.0|-21.5308|0.0|2.3447|0.0|-6.2156|24.8855|27.2491|9.5767|-0.8735
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
