word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|1.3389|1.6662|2.0057|0.4221|6.2116|20.2729|20.2729|7.974|0.0
what||WP|0.0|3.9688|8.1499|8.1499|2.773|1.7262|25.0644|25.1861|8.4982|-0.6533
is||VBZ|0.0|5.4855|7.6074|9.6493|3.0684|5.2987|19.0818|25.0644|6.4839|0.7947
their||PRP$|0.0|2.1257|4.8451|10.3481|1.3449|3.3304|20.8715|20.8715|7.8516|-0.0133
predominant||JJ|0.0|1.2813|4.8669|6.2156|1.1354|-1.3848|27.1382|29.7685|7.4684|-0.1886
concern||NN|0.0|0.0|0.0|4.8669|0.0|0.0|0.0|27.1382|0.0|0.0
abandonment|?|NN|0.0|-14.2882|13.8969|21.5666|4.3456|0.2312|20.4842|20.4842|6.4645|0.0
afghans|.|NNS|1.33|-9.661|5.5012|14.1798|1.9724|2.6269|36.703|36.703|11.0937|0.6823
have||VBP|0.0|-7.3411|1.8336|6.7275|0.4465|2.8334|22.2841|36.703|9.0189|-1.1295
become||VBN|0.9|-1.9413|6.6969|9.6692|1.8059|2.2739|28.0701|28.5855|8.5846|-0.3324
deeply||JJ|0.0|2.1977|14.6438|14.6438|3.9894|0.8577|28.3273|28.8357|7.9597|-0.1657
internationalist||JJ|0.0|-8.7269|4.3423|19.0285|1.0229|-4.8466|32.4201|34.5791|10.9454|0.2651
you|.|PRP|0.0|0.0|0.0|10.3797|0.0|0.0|0.0|32.4201|0.0|0.0
know||VBP|0.0|1.6575|1.2924|2.1772|0.4512|9.0806|2.7696|10.3865|0.8985|0.0
when|,|WRB|0.0|2.3393|0.9864|1.9761|0.3514|10.2475|2.9407|4.1909|1.1098|0.3969
i||JJ|0.0|2.7268|0.312|0.9864|0.0925|11.1539|0.6338|2.9407|0.2043|1.7643
went||VBD|0.0|7.5506|9.24|9.24|3.0834|5.9862|16.3261|17.1943|5.6039|-0.2108
back||RB|0.0|12.127|4.9883|10.651|1.0848|-1.1366|25.4896|25.4896|9.4321|-0.9021
in||IN|0.0|9.6077|4.5251|5.3954|1.1587|2.5356|22.8583|25.4896|7.7301|-0.8429
december||NN|0.0|3.0031|15.2428|16.9917|4.9131|1.4067|23.2225|23.7503|8.1473|0.3422
of||IN|0.0|-5.3858|1.3633|16.5562|0.4046|0.9991|17.1574|23.2225|7.0221|1.0532
two||CD|0.0|-3.8249|2.1244|3.2647|0.634|-0.727|20.8167|21.7653|7.8181|0.5792
thousand||NN|0.0|-4.4388|3.5131|3.5131|0.7304|4.104|21.029|24.5179|6.5981|-0.1657
and||CC|0.0|0.0|0.0|6.1423|0.0|0.0|0.0|21.029|0.0|0.0
one||CD|0.0|-0.2916|6.7703|6.7703|1.5991|4.2822|21.1217|21.1217|7.1528|0.0
i|,|NN|0.0|-3.7118|4.3959|8.0556|1.6165|7.7211|11.2175|21.1217|3.0222|-0.1179
had||VBD|0.0|-3.7005|4.3205|5.5015|1.2852|0.2597|20.1598|22.0489|6.2451|-0.4981
absolutely||RB|0.33|-5.9252|8.3126|8.3126|1.8627|3.3697|21.1524|24.1672|6.6525|0.3969
no||DT|0.0|-5.7383|2.4735|8.3126|0.8722|7.5439|2.2441|21.1524|0.6507|0.2406
desire||NN|0.0|-8.3965|2.2038|4.4788|0.6392|3.7725|9.1001|9.7571|3.0793|0.1706
to||TO|0.0|-8.5024|1.784|2.2038|0.6088|-4.5677|13.2706|16.8418|4.6077|0.7947
work||VB|0.0|-11.0466|6.0744|6.5103|1.9202|0.4968|18.7563|18.7563|6.6717|0.3969
with||IN|0.0|-11.3617|3.658|6.0744|1.0938|-2.6209|10.7683|18.7563|3.0246|1.0532
the||DT|0.0|-13.003|1.813|4.5213|0.6725|3.478|8.281|15.3684|3.3203|2.9494
afghan||JJ|0.0|-15.205|9.3566|9.3566|2.7717|-4.2085|25.5153|26.401|7.0971|-0.7375
government||NN|0.0|0.0|0.0|21.555|0.0|0.0|0.0|25.5153|0.0|0.0
because||IN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
i'd||NN|0.0|-1.2988|0.8221|1.8628|0.2517|5.7613|9.9906|10.7254|4.2231|0.0
lived||VBD|0.0|-0.3408|1.2111|2.2127|0.3489|-1.5041|22.1566|22.3145|8.3447|-0.1179
as||IN|0.0|-1.8327|2.8857|3.5579|1.0709|2.2317|18.3057|22.1566|7.2932|1.3693
a||DT|0.0|-1.9283|0.8827|2.8857|0.2945|2.6264|18.5007|19.5243|7.6611|2.9494
nationalist||NN|0.0|-7.2914|6.4283|7.1974|1.9417|-3.4132|29.4854|29.6248|9.385|0.3159
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
