word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
they|.|PRP|1.87|6.2742|7.2987|16.9671|1.7487|9.2946|17.8392|37.8533|3.8748|-0.697
need||VBP|0.0|5.4823|6.4013|8.0142|1.846|7.1199|24.3775|24.6021|8.2065|-1.0972
different||JJ|0.35|3.7629|5.9103|7.4754|1.3488|3.3727|25.3058|25.3058|7.8708|-0.4147
ways||NNS|0.0|-2.2484|6.9855|10.0502|1.5781|4.4033|25.9024|27.9773|7.4921|-1.2738
of||IN|0.34|-2.5759|4.0142|8.7925|1.2849|0.185|22.7656|26.8264|8.3633|-0.2108
being||VBG|0.0|-3.3231|3.014|4.0142|0.6175|5.4414|23.1022|24.5049|6.9877|-0.7375
approached||VBN|0.0|-7.1834|9.8732|10.628|2.7789|-10.9063|38.9978|40.0767|10.77|-1.0222
different|,|JJ|0.0|3.5828|7.9204|19.2029|1.7162|4.6337|24.4674|42.4831|7.9081|-0.2396
ways||NNS|0.0|-0.3428|2.8037|8.5976|0.6704|6.1666|23.9289|25.5436|7.6423|-1.0617
of||IN|0.0|-3.4516|4.6573|7.5767|1.6508|0.1229|30.5585|30.8695|10.2503|0.2406
being||VBG|0.0|-4.8543|2.8139|4.6573|0.7298|7.127|16.0392|30.5585|5.3117|-0.4981
enfranchised||VBN|0.0|-6.778|3.6418|4.9057|1.0624|-4.9271|35.2831|36.2357|10.3796|-0.6828
different|,|JJ|0.77|1.7296|11.344|14.5598|2.1034|4.7825|22.246|39.1354|7.7075|0.2902
ways||NNS|0.0|-1.486|6.1208|11.344|1.1364|3.9898|30.7481|31.6585|9.5748|-1.0972
of||IN|0.0|-4.6394|5.7843|11.9467|2.1886|-0.3564|31.1807|31.614|11.7956|0.1052
being||VBG|0.0|-8.0481|3.5479|7.4492|0.9353|8.7552|13.7412|31.7383|4.6274|-0.6058
skilled||VBN|0.0|-8.8353|0.6244|3.5479|0.2197|-9.7402|35.9962|37.675|9.8174|-1.1137
and|.|CC|1.32|-0.0827|3.7676|10.1853|1.1642|9.6318|12.0301|37.9535|3.9411|0.2406
that's||VB|0.0|0.0556|5.0355|5.0355|1.1132|-0.3034|27.3263|27.3263|10.5764|-0.8102
the||DT|0.0|-5.7049|5.7061|9.5308|1.3468|-9.9216|36.0003|40.0346|12.489|-1.0222
first||JJ|0.0|-8.1887|0.5432|6.3035|0.2409|-3.2838|30.048|36.1643|9.0486|-0.697
thing||NN|0.0|0.0|0.0|8.4054|0.0|0.0|0.0|30.048|0.0|0.0
second|.|JJ|0.0|5.6023|6.3125|8.2282|2.2123|-0.1272|31.7546|31.7546|10.783|0.0
is||VBZ|0.0|6.8838|8.7766|8.7766|2.9934|-8.8185|35.2892|42.1047|12.8476|-1.0222
you're|,|JJ|0.0|4.4018|4.9606|8.7766|1.5215|0.0755|38.1599|39.3309|14.6749|-0.294
problem||NN|0.0|3.3629|13.4693|13.4693|4.1375|5.0349|19.4488|38.1599|6.296|0.044
solvers||NNS|0.0|-1.2865|6.0695|13.4693|1.7082|-6.6989|32.8061|32.8061|9.2743|-0.8102
but|,|CC|0.96|0.8247|3.5239|6.0695|0.6802|-0.2395|28.4937|36.4093|11.6687|-0.0133
you're||PRP|0.0|1.7646|3.7417|5.5863|1.2589|7.8587|23.699|28.4937|7.6723|-0.294
not||RB|0.0|2.7433|6.2764|6.2764|2.5331|6.7644|26.5512|26.5512|8.4428|-1.2105
engaging||VBG|0.0|-3.1377|15.3555|15.8653|4.314|0.5132|38.0357|38.0357|11.7258|-0.697
your||PRP$|0.0|-3.636|5.2931|15.3555|1.5443|-1.0157|35.9543|39.4249|14.185|-0.294
global||JJ|0.0|-8.2031|6.3964|8.688|1.7767|6.6001|11.8826|35.9543|3.3502|0.4844
responsibility||NN|0.0|-11.5035|2.2929|8.135|0.8072|-8.0394|35.6078|38.3752|9.1645|0.6126
you've|.|RB|1.97|2.9235|6.465|18.6057|2.0178|8.8643|14.9806|42.0701|4.6902|-0.1179
stayed||VBN|0.0|-3.3454|6.4343|12.5045|1.5555|0.6602|34.3685|34.4511|9.6484|-1.2105
away||RP|0.0|2.8805|5.5809|12.2868|1.7238|6.3071|29.3804|34.4894|8.6709|-1.0117
from||IN|0.32|0.8797|2.8122|6.32|0.8182|1.6467|26.7981|29.3804|9.9734|-0.9783
the||DT|0.0|-1.6228|3.2015|5.8237|0.9384|-0.1173|27.3732|28.0205|9.6162|0.1052
problems||NNS|0.0|-1.1382|5.0725|5.0725|1.368|4.7713|24.6946|28.851|7.1003|-0.2108
of||IN|0.0|-2.5437|3.5817|5.0725|1.1531|2.7446|23.6566|25.6715|8.631|0.7947
corruption||NN|0.0|-6.1051|10.5687|10.5687|2.7849|0.6218|27.6349|27.6349|9.0695|-0.2396
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
