word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
capitalism|:|NN|1.11|1.9324|6.4551|18.4075|1.6437|3.8519|40.1284|40.1284|9.4579|-0.5806
after|,|IN|0.0|-2.7282|4.221|9.6415|0.8533|4.6756|25.3592|40.1284|8.636|0.044
one||CD|0.0|-4.5585|0.9908|4.5646|0.4393|10.7636|3.0322|25.3592|1.3444|7.6896
hundred||CD|0.0|-4.3023|5.3212|5.3212|1.7241|7.0593|22.4692|22.4692|6.0985|-0.8429
and||CC|0.0|0.0|0.0|7.9458|0.0|0.0|0.0|22.4692|0.0|0.0
fifty||JJ|0.0|-4.4656|4.3987|6.4415|1.2957|0.5929|26.6142|26.6142|8.9956|0.0
years||NNS|0.0|-9.8103|4.8947|9.2846|1.4328|-1.3229|33.4817|33.4817|9.6085|-1.2642
has|,|VBZ|0.51|-15.8949|6.1219|13.3758|2.091|5.8713|23.174|33.4817|6.2141|0.2406
become||VBN|0.0|-15.3454|6.3135|8.0463|1.4961|5.545|19.561|24.8184|7.0923|0.2406
acceptable||JJ|0.0|-18.7387|2.8665|8.8002|0.9844|-1.1272|26.5079|26.7933|7.4737|0.3969
and|,|CC|0.7|-3.6238|2.806|18.2154|0.8443|9.009|23.628|27.3397|7.2552|-0.294
so||RB|0.0|-2.391|3.6547|4.879|1.1282|7.116|14.322|23.628|6.1278|-0.0133
has||VBZ|0.0|-5.4513|6.983|8.9773|2.7403|7.5773|14.0408|14.322|4.707|0.1052
democracy||NN|0.0|-10.3696|7.7878|11.7634|1.8853|1.2166|24.5297|24.5297|7.6242|0.205
if|.|IN|1.7|-2.2965|2.286|12.8726|0.4445|1.099|20.7092|24.5297|7.9913|-0.2108
we||PRP|0.0|0.3687|2.4189|5.0798|0.5194|9.3923|20.9606|21.1529|6.5268|0.3969
looked||VBD|0.0|2.4934|4.9847|5.3555|1.6906|-0.3695|34.7967|34.7967|10.0953|-1.3959
in||IN|0.0|-1.1413|1.787|6.8597|0.4102|1.3304|37.5082|37.898|16.0295|-0.0133
the||DT|0.0|-2.7643|3.2976|3.7454|1.1231|9.1717|10.2839|37.9528|3.5173|1.3693
world||NN|0.0|-1.501|3.8325|4.3078|1.1608|10.3|11.382|11.3998|3.6969|-0.4981
of||IN|0.0|-1.6243|2.9775|3.8325|0.8449|3.0381|18.1627|18.7543|7.1311|0.3969
nineteen||JJ|0.0|-3.212|8.7979|8.7979|1.5813|9.4172|18.4185|18.7726|5.6834|0.6469
forty||JJ|0.0|-5.7103|5.4896|9.4103|1.2728|1.4524|27.1027|28.4165|8.5092|-0.2108
five||CD|0.0|-6.26|3.5972|5.4896|1.037|-3.1203|33.0302|33.0302|9.2831|-1.2642
and||CC|1.01|8.9413|1.4863|18.0484|0.4582|11.8945|3.1194|33.0593|1.3595|0.3969
looked||VBD|0.0|14.0222|5.5888|7.1295|1.4666|4.5725|17.1269|17.1269|6.6183|-0.4981
at||IN|0.0|11.8015|8.5363|8.5363|2.819|7.8167|10.5925|17.4142|4.2857|1.0532
the||DT|0.0|6.2013|3.7223|12.2335|1.2364|8.949|9.1646|10.5925|3.4387|1.7643
map||NN|0.0|2.8431|6.683|7.4266|2.5916|3.2629|26.45|26.4682|9.7851|-1.0009
of||IN|0.39|-5.3312|4.1565|14.229|1.452|-1.7563|37.4156|37.4156|11.9005|-0.0133
capitalist||JJ|0.0|-12.786|8.3102|12.7423|1.9539|1.877|23.7734|37.4156|8.4718|0.5309
economies||NNS|0.0|-17.7676|5.3845|11.7867|1.9472|2.7885|35.4244|35.4244|11.8746|-0.3134
and||CC|0.0|-17.9446|2.8759|5.7647|0.7798|2.4377|34.2375|35.4244|14.466|0.1052
democratic||JJ|0.0|-18.7964|4.7086|4.7086|1.2025|3.4294|25.4709|34.3493|8.3329|0.0741
polities||NNS|0.6|0.0|0.0|21.2634|0.0|-6.1022|17.0545|27.0657|5.8826|1.1513
they|,|PRP|0.67|-4.1865|5.3945|7.8878|1.9611|13.2082|1.9451|27.7|0.8776|1.7643
were||VBD|0.0|-2.9281|6.1089|6.7936|2.0035|10.3965|6.7735|7.6243|2.8116|-0.2108
the||DT|0.0|-7.1712|5.572|8.9611|1.7381|9.4756|6.9314|6.9314|2.1106|0.1052
rare||JJ|0.0|-6.2944|5.7674|6.0835|1.4248|8.2729|24.0549|24.0549|6.8838|-1.1137
exception||NN|0.0|-7.3735|2.2075|5.7674|0.5451|-5.4415|39.2424|40.4629|10.4596|-0.7752
not|,|RB|0.0|-8.3749|2.0871|3.6415|0.6001|-1.0102|41.4296|41.4296|13.3384|-0.6533
the||DT|0.0|-10.4965|5.134|5.615|1.8708|3.8546|19.0755|41.4296|8.2196|2.2722
norm||NN|0.0|-14.301|1.5895|6.6417|0.3698|3.1327|23.706|23.706|8.1074|-0.7375
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
