word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the|.|DT|0.89|-2.5847|4.187|5.4649|1.4406|7.1864|10.9461|34.2747|3.6704|0.5792
u||JJ|0.0|0.0|0.0|4.9781|0.0|0.0|0.0|11.2239|0.0|0.0
s||NN|0.0|3.9246|12.9359|12.9359|2.4416|-4.6452|40.4034|40.4034|14.4747|0.0
and||CC|0.0|1.3095|2.2604|12.9359|0.762|1.7053|39.3529|40.6392|15.0614|-0.0133
europe||NN|0.0|1.5313|4.0739|4.0739|1.1475|5.6754|22.3968|39.3529|6.5739|0.044
should||MD|0.0|0.0|0.0|4.0739|0.0|0.0|0.0|22.3968|0.0|0.0
give||VB|0.0|-2.0767|4.1293|4.4804|1.5008|5.1645|13.1742|13.1742|4.4296|0.0
us||PRP|0.0|-1.5653|5.1876|5.1876|1.6857|9.5988|8.4443|13.1742|2.9051|1.0532
a||DT|0.0|-4.9647|5.2707|6.9767|2.2264|-0.8873|6.5365|16.7826|2.7761|7.6896
zero||CD|0.0|1.0321|4.7866|10.1637|1.508|6.2835|19.2616|19.2616|6.6092|1.0532
percent||NN|0.0|-1.0339|15.4162|15.8964|4.1067|1.7061|21.8005|22.1103|7.8422|-0.1657
tariff||NN|0.0|-14.3451|4.1358|19.0436|1.3323|3.9342|21.5392|21.8005|6.2605|0.2406
the|.|DT|1.41|-1.2714|2.8633|16.1333|1.066|3.5749|28.4413|28.4413|8.0452|0.2406
textile||NN|0.0|0.3088|4.4471|5.7699|0.9998|1.2139|25.8369|28.4413|9.0919|0.7186
industry||NN|0.0|0.0621|3.5291|4.4471|0.8668|4.1374|23.7072|25.8369|7.2174|0.6469
is||VBZ|0.0|-0.77|3.6735|4.7964|1.1374|2.2405|19.2948|23.7072|7.6045|1.7643
incredibly||RB|0.0|-4.7485|16.8585|16.8585|5.4053|4.3732|25.0617|25.0617|6.8081|0.4398
mobile||JJ|0.0|-12.7134|2.2803|17.2213|0.5897|-1.6497|24.2697|27.328|8.5809|-0.3324
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
