word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
yeah|.|NN|0.35|1.4346|5.8779|5.8779|1.8308|8.3196|15.9368|35.5331|4.1054|-0.5543
to|,|TO|0.0|-2.5|2.8565|8.9647|0.8278|-0.3397|17.1427|19.8544|6.4982|0.2406
be||VB|0.0|-4.9485|6.8673|7.5068|1.9235|1.6111|25.9665|26.1978|6.9794|-0.8735
exact||JJ|0.0|-4.7604|9.3316|11.3022|2.3971|-0.5721|27.5361|27.5435|8.6901|-0.468
you|,|PRP|0.0|-7.511|0.7777|10.0795|0.3218|2.5539|17.6937|27.5361|6.3525|2.2722
know||VBP|0.0|-7.5829|0.3132|0.7777|0.1113|9.2497|2.0494|20.1954|0.8598|2.2722
i|,|RB|0.0|-6.7329|0.3166|1.119|0.1195|7.5176|2.0031|3.3643|0.7609|0.5792
managed||VBN|0.0|-7.0667|4.2863|4.2863|1.3528|6.0614|23.4442|23.4442|5.887|-0.2108
to||TO|0.0|-10.3063|0.157|4.4746|0.0587|-15.2811|3.3816|26.6063|1.4003|2.9494
persuade||VB|0.0|-8.5353|5.8812|5.8812|1.3645|-8.5416|34.3551|34.3551|10.4367|-0.793
the||DT|0.0|-8.757|3.3728|5.8812|0.772|-8.2963|31.264|34.5146|12.5496|0.5792
world||NN|0.0|-10.1382|8.1494|8.3236|2.9398|4.1552|12.0701|36.3457|4.8719|-0.4981
that||IN|0.0|-11.0206|2.131|8.1494|0.6596|4.1094|5.9529|12.0701|2.2579|0.2406
they||PRP|0.0|2.4996|0.9322|15.0362|0.3268|6.5736|2.5035|7.3346|1.1437|1.0532
had||VBD|0.0|5.1653|3.2717|4.2465|1.2407|0.4801|20.231|20.2917|8.015|0.7947
to||TO|0.0|3.3798|2.5831|4.3619|0.9665|-3.0074|12.8529|20.231|5.3486|1.7643
give||VB|0.0|2.235|2.8112|3.5243|1.0293|2.7603|8.5183|19.2275|3.0897|0.5792
my||PRP$|0.0|2.2767|3.1511|3.1762|1.1814|6.4361|9.6464|11.0357|2.8866|0.2406
country||NN|0.0|1.8051|8.2759|8.2759|2.3482|-1.3956|19.0745|20.8678|6.2173|0.1052
twenty||VBD|0.0|-8.9343|8.2624|17.3354|2.6589|-1.2751|18.2518|20.182|6.7368|0.6823
seven||CD|0.0|-9.6929|5.9245|8.8261|1.6143|1.6396|19.9685|20.0931|5.3444|0.9178
point||NN|0.0|-11.1438|2.0401|5.9245|0.5772|-1.4629|19.9219|21.225|7.1399|-0.294
five||CD|0.0|-11.2811|3.6528|3.6528|1.1263|-1.4423|16.5433|19.9219|5.619|-0.3688
billion||CD|0.0|-13.7787|13.2943|13.2943|3.5275|2.8449|12.0844|19.5164|3.1872|-0.4366
they|.|PRP|0.0|11.7838|5.3274|35.4226|1.7283|9.8339|12.4598|18.0849|4.2394|0.5792
didn't||VBP|0.0|12.0795|7.5336|7.5336|2.0941|7.2764|10.7899|12.4598|3.2714|-0.0133
want||VBP|0.0|4.6217|4.1525|11.2712|1.2166|8.1594|21.2823|21.2823|7.4076|0.1052
to||TO|0.0|4.0347|0.9288|4.1525|0.2947|-5.8113|9.089|23.3482|2.5158|1.7643
give||VB|0.0|4.3098|0.8786|1.2144|0.273|-0.5767|21.8777|21.8777|7.7556|0.5792
us||PRP|0.0|3.712|0.4759|1.3806|0.1488|-8.1525|18.6911|26.2577|6.4591|0.7947
the||DT|0.0|3.3278|0.3541|0.8568|0.1127|-6.7348|19.2704|19.6166|7.2429|-0.4366
money||NN|0.0|0.0|0.0|3.4462|0.0|0.0|0.0|19.2704|0.0|0.0
and|.|CC|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
it||PRP|0.0|2.3352|2.4714|3.6594|0.8962|4.4596|12.8462|12.8462|4.6531|0.0
still||RB|0.0|2.6829|2.5373|2.6124|0.6677|-2.1609|27.5789|27.5789|10.9901|-0.1179
didn't||VBZ|0.0|0.8441|3.3541|4.9175|0.8296|5.4054|10.2816|27.5789|2.9305|-0.4981
work||NN|0.0|-1.834|4.8048|5.8204|1.7463|0.3145|27.5246|27.5246|10.7257|-0.9783
no|?|DT|1.4|-2.4689|12.1612|12.1612|4.371|7.1498|15.409|28.693|4.0257|-0.5543
it's|.|NN|0.0|-0.29|3.166|12.7827|0.607|-4.1853|37.6425|38.7235|9.9498|-1.4117
not||RB|0.0|4.8708|4.0671|7.5367|1.0703|4.6948|25.6463|39.3506|9.0514|-1.0222
that||IN|0.0|2.1563|5.8966|6.2566|2.3322|1.5621|20.7322|25.6463|8.0469|-0.2108
it||PRP|0.0|-2.6187|4.8394|10.4426|1.6331|4.2112|9.5118|20.7322|2.7866|1.0532
didn't||VBZ|0.0|-0.7134|4.0175|6.0108|0.9901|8.3793|13.5747|13.5747|3.7988|-0.294
work||NN|0.0|2.4235|1.7588|5.7162|0.5177|4.7739|19.9789|19.9789|7.0915|-0.5543
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
