word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it'll|.|NN|0.0|1.6321|1.7552|2.2113|0.5075|7.6635|6.2104|9.5291|1.6773|0.0
be||VB|0.0|1.0374|4.3906|4.3906|1.4303|5.4943|7.5209|7.8482|2.3167|0.2772
very||RB|0.0|2.7793|9.876|9.876|2.9458|6.732|9.9568|9.9568|3.1123|0.2772
high||JJ|0.0|2.8961|2.3873|9.876|0.7512|7.1401|6.0389|10.0519|1.8871|-0.074
volume||NN|0.0|0.9163|5.8164|6.7712|1.7051|6.3481|10.606|10.6359|2.7436|-0.3539
we|;|PRP|0.0|0.5775|2.6966|5.8164|0.638|6.4287|8.3956|10.606|1.9431|0.4303
think||VBP|0.0|0.0699|5.35|5.35|1.6955|-2.4114|18.568|22.0164|6.4144|-0.1651
one||CD|0.0|-1.7954|3.054|5.7449|0.9731|5.9039|6.9131|20.7808|2.173|1.7699
hundred||CD|0.0|0.5137|6.9226|6.9226|2.1388|3.6547|19.1626|19.1626|4.9556|-0.6414
thousand||NN|0.0|-0.2347|5.4949|7.2609|1.3725|3.2963|20.6723|20.6723|5.7247|-0.4466
people||NNS|0.0|0.0461|4.5339|5.5847|1.318|0.7187|19.8177|20.6723|6.6997|-0.0244
will||MD|0.0|-3.4574|2.17|6.4716|0.7027|3.931|17.2281|19.8177|4.9308|0.2772
fly||VB|0.0|0.9424|7.2121|7.9855|2.1483|1.4745|21.9122|21.9122|7.3036|-1.2243
by||IN|0.6|-1.7471|1.0986|7.2121|0.2331|1.3492|16.9902|21.9122|5.8059|-0.5016
twenty||JJ|0.0|-0.6174|3.0547|3.0547|0.6732|1.3789|17.9908|18.8666|6.2666|0.0846
twenty||NN|0.0|1.0229|5.7918|6.1569|1.4562|2.4775|22.939|22.939|6.2752|-0.5016
i|.|JJ|0.97|-2.5398|2.305|7.898|0.7522|4.8629|10.4804|22.939|2.7932|0.6089
can't||VBP|0.0|1.3112|6.6998|7.9552|2.0255|-0.3739|18.3331|18.3331|6.4225|-0.5986
tell||VB|0.0|2.9773|3.1223|7.6448|0.8156|3.7689|18.795|19.1714|6.1068|-0.074
you||PRP|0.0|-0.2667|2.8511|6.4051|0.9209|8.4269|2.6659|18.795|0.6889|1.0733
when||WRB|0.0|0.8849|4.6877|4.6877|1.6904|5.5946|9.538|9.538|2.5966|-0.3863
this||DT|0.0|1.9617|2.1398|5.0106|0.8939|1.9056|14.0489|15.5381|5.603|-0.1651
will||MD|0.0|0.2775|2.0898|3.9684|0.7939|2.5695|13.9317|15.5402|5.0843|0.82
start||VB|0.0|0.5274|4.3072|4.481|1.2669|-2.2024|26.9394|26.9394|9.1045|-1.0651
because|,|IN|0.0|-2.6862|4.5723|8.2941|1.281|-0.5343|18.9434|26.9394|6.5401|0.7099
i||JJ|0.0|-2.1002|1.3304|4.5723|0.5433|6.6274|0.3646|19.5482|0.1613|5.253
don't||NN|0.0|-1.7595|3.7795|3.7795|1.0557|4.1849|11.0948|11.0948|3.2676|-0.074
want||VB|0.0|-1.1261|0.8922|3.7795|0.2696|4.0686|9.5619|11.0948|3.1533|0.6089
my||PRP$|0.0|-2.4725|2.4432|3.4918|0.5857|4.8428|5.2109|9.5619|1.1911|0.4303
competition||NN|0.0|-0.2818|6.8452|7.4674|1.5202|-0.9586|22.9073|22.9073|6.9046|-0.1209
to||TO|0.0|-0.4205|0.9228|6.8452|0.322|5.0021|0.3235|22.9073|0.1067|1.3829
know||VB|0.0|-0.2235|2.3461|2.3461|0.667|5.9924|3.8316|3.8316|1.3067|-0.074
my||PRP$|0.0|-0.5938|4.4443|4.4443|1.3449|5.2912|3.1844|3.8316|0.9633|0.0284
schedule||NN|0.0|-0.5027|8.1745|8.1745|1.8611|1.0526|21.8716|21.8716|5.6906|-0.407
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
