word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it|.|PRP|0.0|-5.8143|1.2157|5.1243|0.394|1.4917|3.0909|6.4464|1.2646|2.2675
went||VBD|0.0|-3.6175|2.3392|3.585|0.6433|5.456|5.555|6.5354|1.4814|0.2772
a||DT|0.0|-6.2455|1.0822|3.8285|0.4359|4.2615|3.8435|5.555|1.712|5.253
whole||JJ|0.0|0.8102|10.6381|10.8419|3.9347|4.127|10.9912|10.9912|3.4898|-0.3863
life||NN|0.0|-0.5601|6.783|10.6381|2.0666|4.0166|13.9539|13.9539|4.3904|-0.718
cycle||NN|0.0|-5.7515|2.9383|9.7734|0.752|-1.423|21.6541|22.7007|6.9023|-0.5016
got|,|VBD|0.0|0.0|0.0|7.2872|0.0|0.0|0.0|21.6541|0.0|0.0
too||RB|0.0|-9.9073|4.2207|12.4944|1.2642|-0.4812|17.5602|17.5602|6.8059|0.0
rusty||JJ|0.0|-11.0374|3.7381|5.0054|1.0248|1.7517|21.6458|21.6458|6.5412|-0.4171
to||TO|0.0|-14.1825|5.0161|7.527|1.6691|3.8589|15.6173|21.6458|4.7947|0.6089
fly||VB|0.0|-15.4774|5.3304|5.3304|1.3549|2.4733|20.38|21.4942|6.0006|-1.0799
and|,|CC|0.57|8.9675|1.3985|27.092|0.3279|6.8055|2.0347|20.6776|0.6607|0.1445
was||VBD|0.0|8.4228|1.2577|2.2948|0.4867|1.9339|16.1685|17.4998|5.4026|0.82
taken||VBN|0.0|10.2502|4.329|5.3615|1.0541|-0.379|21.1227|21.1227|7.6347|0.0284
out||RB|0.0|8.1543|1.3054|5.4569|0.3866|5.6286|7.6884|21.4304|2.3277|0.2772
of||IN|0.0|7.4749|1.4655|2.1546|0.4406|-1.0913|9.4782|14.8379|4.0501|1.7699
service||NN|0.0|7.2974|8.4753|8.4753|2.7303|-0.7216|18.7879|18.7879|5.4819|-0.3863
the|.|DT|0.0|8.2428|2.2864|8.4753|0.623|-2.8824|21.2249|22.2327|8.0626|0.82
concorde||NN|0.0|0.2796|16.0621|17.8333|5.1803|1.5237|23.5614|24.766|5.9146|-1.0799
doubled||VBD|0.0|-10.8825|8.6911|23.1467|2.2441|3.317|12.9338|23.5614|4.0956|-1.1445
the||DT|0.0|-14.9021|2.0862|9.5451|0.6494|2.1813|11.7137|14.8951|3.8415|1.3829
speed||NN|0.0|-13.0526|6.119|6.119|1.4628|-1.2795|24.7718|24.7718|7.9473|-1.0939
for||IN|0.0|-15.1398|5.2554|6.8038|1.1965|-0.4737|19.8025|24.7718|6.7218|-1.3034
airline||NN|0.0|-14.5059|6.2555|6.885|1.6738|4.3034|16.8308|21.4618|4.6267|-0.3863
travel||NN|0.0|-16.5523|3.9419|7.319|1.0731|0.8264|16.1083|17.2535|5.2328|-0.4466
it|.|PRP|0.33|10.879|1.3185|29.3432|0.4697|4.3263|7.329|16.1083|3.1182|1.0733
went||VBD|0.0|11.496|1.4719|2.057|0.4067|6.1071|4.8478|7.6666|1.2003|-0.074
a||DT|0.0|10.0218|1.3248|2.7332|0.4454|7.4624|0.3385|5.149|0.1589|5.253
whole||JJ|0.0|12.3229|7.1201|7.1201|2.7673|5.6852|8.4642|8.4642|2.8285|-1.0799
life||NN|0.0|12.0885|2.5393|7.1201|0.8139|4.5234|14.1618|15.3306|4.2932|-0.7523
cycle||NN|0.0|8.8736|3.5042|6.0865|0.9564|1.6486|19.0231|19.0231|5.9469|-0.5758
without||IN|0.0|-1.9196|11.1209|15.0599|2.2693|-0.1398|23.9889|24.3351|7.8967|-0.718
competition||NN|0.0|-7.831|17.1044|23.5184|6.1025|0.3028|21.1274|25.0337|5.8807|-0.3199
took|,|VBD|0.0|11.2122|5.7739|29.8975|1.7676|-5.6638|24.9082|26.0633|7.3421|-0.6811
out||IN|0.0|10.3699|2.6498|5.7739|0.6954|6.3299|5.6866|25.5344|1.852|-0.074
of||IN|0.0|7.5264|3.0396|5.8495|0.7572|-5.8853|25.4949|26.9879|6.5237|-0.6811
service||NN|0.0|8.2959|4.446|4.446|1.2283|0.9029|25.0818|25.9689|5.412|-0.4466
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
