word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
there's|.|VB|0.0|0.0|0.0|7.5567|0.0|0.0|0.0|10.3725|0.0|0.0
a||DT|0.0|-10.8019|1.87|11.7721|0.6217|4.2375|8.2267|8.2267|2.7817|0.0
possibility||NN|0.0|-11.1329|9.0656|9.0656|1.7345|0.8461|26.2991|26.2991|6.0066|-0.2093
of||IN|0.0|-3.8602|2.2668|11.4916|0.4722|3.4623|24.6011|26.2991|7.2459|-0.9427
this||DT|0.0|-0.7919|4.2279|5.9718|1.4165|-3.0707|20.3172|25.1396|6.7426|-0.5718
being||VBG|0.0|-0.1911|1.4659|4.2279|0.4499|-1.6953|20.8342|22.1189|8.3294|-0.4986
implemented||VBN|0.0|-1.7685|5.7243|5.7243|1.5871|1.9323|20.5804|25.15|5.9018|-0.0597
and||CC|0.0|-4.3169|1.6904|6.1125|0.4709|2.5886|15.6994|20.5804|3.9031|-1.0519
saving||VBG|0.0|-2.4605|4.5548|4.7338|1.1231|-1.9821|20.599|20.8862|6.5488|-0.0597
a||DT|0.0|-4.3821|0.4589|4.5548|0.1344|2.926|6.2343|20.599|2.1976|1.6474
good||JJ|0.0|-0.5206|6.4468|6.4468|2.1362|-2.1667|23.1193|23.1193|7.017|-0.7562
portion||NN|0.0|0.4254|6.7161|7.4029|1.9788|-0.4712|24.8481|26.4677|7.3963|-0.4986
of||IN|0.0|-4.7469|3.9916|9.516|1.5437|-3.6802|13.1515|24.8481|4.6181|0.3062
those||DT|0.0|-6.0271|2.7086|4.7071|0.5697|-0.3768|17.078|17.078|5.4784|-1.1425
in|.|IN|0.4|12.1861|1.0981|20.0175|0.4445|2.1921|31.1041|31.1041|9.9874|-0.2304
addition||NN|0.0|11.4535|2.7031|2.7568|0.8617|4.2566|11.7152|31.1041|3.3049|-0.2645
the|,|DT|0.0|0.0|0.0|12.5592|0.0|0.0|0.0|11.7152|0.0|0.0
revenue||NN|0.0|10.5893|4.7872|12.6192|1.2391|3.8497|25.8422|25.8422|6.2704|0.0
generated||VBD|0.0|9.9244|3.8547|4.7872|0.7689|2.6643|21.4157|25.8422|5.3136|0.1452
from||IN|0.0|10.6335|3.2636|4.4547|0.763|0.3443|21.6501|23.9797|7.5531|-0.4986
that||DT|0.0|9.9387|1.2336|3.2636|0.2783|4.1724|21.3226|24.733|5.8445|-0.5718
charcoal||NN|0.0|1.9641|15.0385|15.5405|4.1262|1.5022|20.1467|21.9879|6.1855|-0.7286
is||VBZ|0.0|-3.445|3.5581|15.0385|0.981|-1.419|22.1668|24.4476|4.6102|-0.8563
two||CD|0.0|-6.9178|3.3015|6.9482|0.9909|-4.1432|26.9158|26.9158|9.1135|-0.4986
hundred||JJ|0.0|-9.2403|4.642|6.3766|1.2927|3.9931|15.079|26.9158|3.5634|-0.9815
and||CC|0.0|-11.6242|2.4083|5.6783|0.7143|2.5501|20.0597|20.8401|5.6231|-0.1199
sixty||JJ|0.0|-10.7076|4.9414|4.9414|0.9807|-6.5144|26.0034|29.5234|7.5124|-0.3748
million||CD|0.0|-13.4358|2.3278|5.5993|0.5618|3.3401|8.0773|29.3039|1.8663|-0.9011
dollars||NNS|0.0|-14.6439|0.0069|2.3278|0.0048|-1.1509|23.5184|23.5184|7.0376|-0.7827
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
