word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
what|.|WP|0.85|-0.0342|1.8495|10.2217|0.4167|4.8146|17.0656|25.0508|7.1466|0.0043
we||PRP|0.0|0.2343|2.8562|2.8562|0.7904|4.042|11.9991|17.0656|3.3591|0.7085
did||VBD|0.0|1.8518|7.6932|7.6932|2.742|2.8815|16.2598|16.2598|5.574|-0.3292
was||VBD|0.0|3.6948|3.6665|8.4407|1.1502|1.5276|12.3207|16.2598|4.5266|0.0043
we||PRP|0.0|3.2924|4.0146|5.2841|1.147|3.9661|16.9641|16.9641|5.536|0.3062
found||VBD|0.0|3.2408|4.5958|4.5958|1.1662|4.6883|24.1808|24.1808|8.3731|-0.9815
what||WP|0.0|3.3474|4.7696|4.7696|1.3114|4.9246|17.5111|24.1808|5.3366|-0.1199
were||VBD|0.0|4.4121|3.6439|6.6056|0.9746|5.9879|15.1668|17.5111|3.4414|-0.1199
the||DT|0.0|4.141|4.5523|4.885|1.4125|3.082|15.7446|18.1412|5.8142|0.3062
locally||RB|0.0|-0.1865|2.6015|7.3288|0.5205|4.0726|18.3466|18.4976|4.7384|0.1964
available||JJ|0.0|-1.6497|5.0274|5.5698|1.1714|4.047|19.2541|19.9738|4.5133|0.2638
sources||NNS|0.0|-2.0723|2.7993|5.0274|0.7515|-2.6595|20.8088|24.7671|6.0243|-1.404
of||IN|0.0|-3.0801|3.0582|3.6913|0.9972|-0.9986|16.4308|20.8088|5.3121|1.2719
biomass||NN|0.0|-5.6813|12.7509|13.1662|3.4697|-0.0342|28.4976|28.4976|8.802|-0.5718
and|.|CC|0.0|-4.9577|2.1373|12.7509|0.8312|1.8127|4.6019|28.4976|1.2457|0.3062
there||EX|0.0|-2.6598|3.4118|4.5328|0.9855|5.7626|13.4618|13.4618|4.5073|0.4919
was||VBD|0.0|-2.3329|3.0011|3.9548|0.7323|0.2099|17.3734|19.4154|4.8106|0.0043
wheat||NN|0.0|0.0991|4.8781|5.4326|1.7509|0.6136|21.4368|21.4368|6.9831|-0.8563
straw||NN|0.0|0.4556|2.1176|4.8781|0.6742|0.1716|28.7265|28.7265|9.1924|-0.4182
and||CC|0.0|-0.9315|1.1185|2.8313|0.2537|7.3749|7.4023|28.7265|2.303|-0.1199
there||EX|0.0|-2.6389|1.334|2.4149|0.3677|5.7948|5.074|9.1273|1.6571|1.2719
was||VBD|0.0|-2.4581|2.0602|2.1186|0.4298|2.2673|16.3495|16.3495|4.9656|-0.1199
rice||NN|0.0|-1.0812|4.7179|4.7179|1.42|2.6855|22.0665|22.0665|6.5684|-0.9011
straw||NN|0.0|-4.6516|6.3926|8.65|2.0808|2.0835|18.4064|22.4164|5.8703|-1.0839
in||IN|0.0|-6.0255|1.1978|6.3926|0.3752|-0.3234|3.2076|18.4064|0.9866|0.0043
this||DT|0.0|-4.982|1.6576|2.5305|0.4553|-4.7912|17.184|17.184|5.9628|-0.5718
area||NN|0.0|-4.3968|5.9504|5.9504|1.9134|3.5265|17.8782|21.5143|4.6611|-0.5361
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
