word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
those|.|DT|0.96|-5.5249|3.2012|8.0832|0.9556|-0.8201|16.678|18.1741|6.3515|-0.2737
of||IN|0.0|-5.8869|3.3315|3.5992|1.0659|4.3825|9.7789|16.7451|2.65|0.7847
you||PRP|0.0|-9.1629|4.4684|6.3239|1.6112|3.618|8.7728|9.7789|2.7065|-0.3465
who||WP|0.0|0.0|0.0|10.8104|0.0|0.0|0.0|8.7728|0.0|-0.6656
are||VBP|0.0|0.0|0.0|0.0|0.0|0.8037|32.4078|32.4078|8.3815|-0.2737
good||JJ|0.0|5.424|7.1137|8.0502|1.8332|6.1832|7.9632|35.4597|2.7864|-0.3465
at||IN|0.0|4.6137|6.0022|7.1137|2.4588|5.0743|9.1882|9.748|3.6828|0.7847
branding||VBG|0.0|3.2084|2.5777|6.0022|0.9057|6.902|6.2116|9.1882|1.777|-0.7756
i'd|,|JJ|0.69|0.6785|3.7041|5.4612|1.0245|7.5391|3.6575|6.7295|1.1005|0.246
love||NN|0.0|-3.1706|3.9559|7.9223|1.2722|6.5883|13.775|13.775|3.6178|-0.7756
to||TO|0.0|-1.6261|7.3169|7.3169|2.6517|2.728|17.8069|18.6686|6.7406|0.5752
get||VB|0.0|-4.1765|7.3734|8.6511|2.5521|0.6016|16.0791|18.0158|6.2707|-0.3465
your||PRP$|0.0|-2.6761|7.1925|7.3734|1.9275|5.4506|16.6288|16.9127|3.9731|0.246
advice||NN|0.0|-4.132|0.2847|7.1925|0.1167|2.4542|10.5492|16.6288|3.9015|-0.4124
and||CC|0.0|-1.7376|4.4607|4.4607|1.5319|3.0186|20.81|20.81|7.5725|-0.1025
help||VB|0.0|-1.454|3.3091|4.4607|1.2186|1.614|15.6046|20.81|6.114|-1.0201
on||IN|0.58|-3.7844|1.4724|4.3824|0.425|3.002|10.7656|15.8779|3.9963|0.7847
how||WRB|0.0|-4.543|2.3621|2.8034|0.7042|5.3185|4.9303|10.7656|1.3951|0.1144
to||TO|0.0|-6.1022|3.517|4.6803|0.817|1.2954|18.6138|18.6138|6.3496|1.0361
say||VB|0.0|-6.1357|1.9777|3.517|0.7006|2.1614|14.3198|18.6138|3.9617|-1.0378
this||DT|0.0|-6.9986|5.5543|5.5543|1.8802|0.6877|21.2843|21.2843|7.7937|-1.1648
in||IN|0.64|-6.4928|0.5975|5.5543|0.2203|5.6832|2.5191|21.2843|0.9601|0.5752
a||DT|0.0|-3.139|4.7184|5.1907|1.7246|6.1501|6.3057|6.3057|2.4583|0.5752
way||NN|0.0|-4.3544|3.4775|4.7184|1.2509|4.0871|5.2685|8.3967|1.7973|-0.8912
that||WDT|0.0|-3.1784|4.2244|4.6649|1.0749|0.6492|17.1225|17.1225|6.5421|-1.0547
connects||VBZ|0.43|-8.4532|6.6641|8.7484|1.6134|-1.5128|18.5189|21.4504|4.6565|-0.9715
with||IN|0.56|-5.7251|1.4153|6.6641|0.4066|5.6117|9.3266|20.588|2.8456|-0.865
the||DT|0.0|-5.9591|2.5961|2.6265|0.9978|5.644|3.9575|9.3266|1.4612|1.7274
most||RBS|0.0|-5.6031|2.6116|2.6888|0.6886|6.7248|5.0279|5.2217|1.4538|-0.961
people||NNS|0.0|-8.8301|4.0071|5.6032|0.9762|1.5176|16.9177|18.4065|5.7209|-0.1025
it|.|PRP|0.35|-6.6323|5.7311|7.9352|1.8602|-1.8178|31.1855|31.1855|8.6503|1.0361
is||VBZ|0.0|-6.7899|3.587|6.1452|1.2819|1.5498|22.1526|31.1855|7.2647|-0.4124
easier||JJR|0.0|-6.2022|1.4831|3.587|0.4887|0.3983|19.6439|22.1526|8.0533|-0.7589
than||IN|0.0|-6.0693|2.6842|2.6842|0.716|0.2055|23.6201|23.6201|7.9172|-0.3465
you||PRP|0.0|-4.4549|2.4942|3.8888|0.6624|-2.4115|21.6072|23.6788|7.6591|0.5752
think||VBP|0.0|3.5172|1.6639|9.8439|0.4722|6.7656|4.7215|24.1464|1.8349|-1.0201
it|.|PRP|0.53|1.6274|4.1467|4.1467|1.2602|1.2847|18.5296|18.5296|7.6748|1.3433
really||RB|0.0|4.5957|9.0907|9.1094|2.5078|4.729|21.6661|21.7398|5.3848|-0.3803
is||VBZ|0.0|0.0411|2.0274|10.014|0.4996|4.3968|14.1972|21.6661|4.5195|-1.1761
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
