word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.4|2.2133|4.349|7.8229|1.2268|9.1702|5.9971|25.3213|1.8082|1.2719
this||DT|0.0|8.6579|8.0814|12.4281|2.374|2.7236|18.1437|18.4117|7.2921|-0.1199
is||VBZ|0.0|9.6948|6.0574|8.5677|1.7604|1.5728|16.0504|18.1437|5.2672|0.7085
about||IN|0.0|2.6271|9.4507|14.6286|2.5254|3.2599|21.6053|21.6053|6.1875|-0.1199
the||DT|0.0|1.9395|2.6287|9.4507|0.7423|0.8551|19.076|21.708|7.4825|1.6474
most||RBS|0.0|1.2948|1.8378|2.6287|0.4458|4.1893|19.8066|21.4911|7.094|-0.8082
exciting||JJ|0.0|0.5267|4.3811|4.3811|1.2027|0.124|31.128|31.7122|8.9179|0.0493
thing||NN|0.0|-0.7149|2.524|4.7884|0.6701|-2.875|23.1488|31.128|8.4887|-0.4182
in||IN|0.0|-1.995|1.5232|3.1276|0.4329|5.1526|3.9622|23.1488|1.5678|0.9646
my||PRP$|0.0|-3.0697|1.3108|2.74|0.3538|7.1011|6.4419|7.3423|1.954|-0.1199
life||NN|0.0|-2.6296|2.8454|2.8454|0.5468|3.2265|19.2092|19.2092|6.0958|-1.0179
right||RB|0.0|-5.1863|3.8029|5.3947|1.3642|-0.7622|19.6229|22.6138|6.9248|-0.2304
now||RB|0.0|-6.0673|2.9047|4.6901|0.5933|2.2348|11.5703|19.6229|2.9109|-0.4182
which|,|WDT|0.0|-0.4355|3.1546|7.7938|0.7574|-4.1925|17.6939|17.6939|5.2743|-0.9011
is||VBZ|0.0|0.0|0.0|3.1546|0.0|0.0|0.0|17.6939|0.0|0.0
perhaps||RB|0.0|5.7681|5.8519|8.1627|1.5532|0.4181|24.0515|24.0515|7.939|0.0
a||DT|0.0|6.8514|2.6655|5.8519|1.0363|2.3293|16.9468|24.0515|5.7589|1.6474
sad||JJ|0.0|1.1915|6.5148|9.2514|2.423|-0.1389|22.6161|22.6161|8.3809|-1.1693
commentary||NN|0.0|0.898|5.551|7.4504|1.6586|4.8732|21.4975|22.7201|6.1932|-0.0597
on||IN|0.0|-1.9642|1.511|5.7096|0.5931|8.3385|10.0059|21.4975|3.0582|0.4919
my||PRP$|0.0|-2.5355|3.3854|3.4359|1.0716|8.3228|6.7787|10.0059|1.8235|0.1452
life||NN|0.0|0.0242|10.5006|10.5006|3.5626|3.8337|15.2347|15.2347|4.6051|-1.8719
but|.|CC|1.23|8.8008|5.3195|16.8438|1.4865|-1.9535|23.4337|23.4337|6.6313|-1.1425
once||RB|0.0|8.2056|10.4466|10.4466|3.405|1.7302|19.9445|23.4337|6.1223|-1.2415
you||PRP|0.0|7.7314|4.8121|10.4466|1.2069|6.1103|18.5694|19.9445|6.0912|0.1452
see||VBP|0.0|5.799|1.6624|4.8121|0.4978|-1.4343|22.3856|24.2599|8.5162|-0.7562
it||PRP|0.0|8.0218|7.477|7.477|2.0373|5.5038|17.8362|23.3667|6.3828|-0.1199
like|,|IN|0.0|1.1644|4.389|12.2834|1.0796|2.2932|20.4989|20.4989|7.5702|-0.4182
you||PRP|0.0|3.7084|4.5179|6.2153|1.6369|4.8583|19.773|20.6016|6.7443|1.2719
guys||VBP|0.0|4.4722|7.5557|7.5557|2.4891|4.3685|18.4726|20.1947|6.4186|-0.6386
in||IN|0.0|1.2679|4.1692|10.0675|1.6903|4.4483|5.5508|18.4726|1.9222|2.7205
the||DT|0.0|-0.8614|2.8653|5.0087|1.0093|6.7132|15.2987|15.2987|4.5037|1.2719
front||NN|0.0|2.3644|8.4067|8.5324|2.8141|1.2511|20.8616|20.8616|7.1299|-0.8563
row||VBP|0.0|-3.7191|4.3314|13.0092|1.4195|6.968|6.3886|20.8616|1.8565|0.9646
all|,|DT|0.0|-5.5986|1.3974|4.466|0.5667|5.4207|3.7186|6.4208|0.9207|2.1169
right||JJ|0.0|-2.3409|6.3087|7.2631|1.9951|4.494|20.4935|20.4935|6.3029|-1.0839
yeah|,|NN|0.0|8.0335|6.7359|16.7028|2.2601|1.9235|23.7809|23.7992|8.7052|-1.5717
ok|,|NN|0.0|3.4641|8.4325|11.7161|2.1288|1.5254|24.7942|25.3595|6.8303|-1.1425
so|.|RB|0.0|3.9146|8.8079|8.8079|2.6141|-0.3692|21.4372|24.7942|8.1748|-0.2304
anyway||RB|0.0|0.5291|10.1157|12.7843|3.6685|6.8909|17.3966|22.1839|4.0093|-0.0802
here||RB|0.0|0.0|0.0|10.1157|0.0|0.0|0.0|17.3966|0.0|0.0
it||PRP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
is||VBZ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
