word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|-4.5493|2.788|15.0338|1.0212|4.6632|4.9581|12.6923|2.0637|1.0733
i'm||VB|0.0|-1.9684|1.6109|4.7492|0.5214|4.149|11.6158|11.8834|3.3404|0.6089
talking||VBG|0.0|-0.8938|3.7118|3.9152|0.675|-0.693|22.2722|22.2722|7.5885|-0.1651
about||IN|0.0|-2.337|1.6361|4.3576|0.5467|5.3118|5.9836|22.2722|2.112|0.516
if||IN|0.0|-2.3146|1.6453|1.8104|0.5019|-3.3017|18.042|20.3792|7.726|0.82
you've||NNS|0.0|-3.0362|4.8646|4.8646|1.4664|4.1465|13.4659|19.6143|3.6988|0.6089
got||VBD|0.0|-4.7569|3.1433|5.0532|0.833|4.5853|6.7382|13.5042|2.4134|0.2772
a||DT|0.0|-6.6193|2.3328|4.6185|0.9138|2.8587|4.2877|6.8718|1.963|3.8597
baby||NN|0.0|-2.7641|7.4743|7.4743|2.7105|4.7|13.7811|13.7811|3.7151|-0.2466
now||RB|0.0|-2.2558|1.5329|7.4743|0.493|5.515|1.4563|13.7811|0.3465|-0.718
or|,|CC|0.0|-2.0026|0.274|1.5329|0.099|4.8466|1.0301|1.9619|0.4008|1.3829
if||IN|0.0|-2.795|2.2576|2.4731|0.6453|-5.3495|17.9624|18.7969|7.5769|0.4303
you've||JJ|0.0|-4.5696|3.0626|4.0037|0.9444|0.8413|18.0983|19.3893|5.4717|0.0284
got||VBD|0.0|-3.9485|3.664|3.664|0.8617|5.0072|9.4108|19.6771|2.6985|-0.1651
a||DT|0.0|-5.9044|3.6865|5.2465|1.5066|-0.1123|12.186|15.2756|4.8295|2.2675
ten||JJ|0.0|-2.0266|4.453|8.1532|1.1552|0.0892|21.3476|21.3476|7.4483|-0.5986
year||NN|0.0|-3.7167|3.5383|5.8051|1.321|5.0475|2.182|21.3476|0.7099|-0.1651
old||JJ|0.0|-6.2376|1.8698|5.4315|0.6406|3.4776|6.2374|6.2374|2.2955|-0.3863
now||RB|0.0|-6.5691|2.9179|2.9179|0.854|-0.6651|17.5588|19.1283|7.0727|-1.1203
what's|.|NN|0.0|-7.6148|11.4468|11.4468|3.8454|-1.8444|30.0516|30.0516|8.9508|-0.96
out||IN|0.0|0.709|5.1595|16.7901|1.7767|-0.8124|20.7317|30.0516|7.7761|-0.8143
there||EX|0.0|-5.8522|10.1885|10.6109|2.5718|-0.0562|19.3517|20.7317|6.1823|-0.8143
is||VBZ|0.37|-3.3596|1.8179|10.1885|0.5725|3.7037|15.3959|20.0555|4.678|0.0284
there's||JJ|0.0|-3.1912|3.5687|3.5687|0.9608|-2.1684|20.2908|21.735|7.3724|0.4303
something||NN|0.0|-7.7588|9.4339|11.3254|2.7725|-2.7021|18.5995|21.4564|6.1249|0.5461
really||RB|0.0|-4.8093|11.9607|11.9607|4.0647|5.8202|2.9839|18.5995|0.8358|0.3509
interesting||JJ|0.0|-3.4898|6.1189|13.2451|1.3194|1.3655|17.2143|17.2143|5.833|0.5615
going||VBG|0.0|-2.9093|2.4496|6.1189|0.8538|5.5119|3.5522|17.2143|1.0173|0.6089
to||TO|0.0|-3.2393|1.8703|2.6754|0.6857|4.6688|2.3161|3.5522|0.8401|1.7699
happen||VB|0.0|1.5954|9.6526|9.6526|2.4449|1.1491|19.2935|19.2935|6.1546|-0.3539
here||RB|0.0|5.9508|5.6382|13.4871|1.5351|1.428|16.244|19.2935|4.3332|-0.8143
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
