word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
keep|.|VB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
that||DT|0.0|-4.0955|4.2216|5.6899|1.0393|4.4691|10.3627|10.3627|3.0668|0.0
in||IN|0.0|-6.156|1.909|5.972|0.5317|3.7537|2.5093|10.3627|0.7194|0.82
mind||NN|0.0|-6.7155|3.0641|3.0641|0.9211|1.6398|21.4558|21.4558|4.9288|-0.96
i|.|NN|0.39|-13.2529|1.732|9.2769|0.4692|6.1966|12.0104|24.3383|3.2441|-0.3199
put||VBD|0.0|-7.0733|14.5292|15.6606|4.3037|-0.8186|18.0628|18.1683|5.6572|-0.96
down||RP|0.0|1.6802|2.2416|15.7666|0.5002|6.0537|7.0094|18.0628|1.9838|-0.8936
innovation||NN|0.0|2.223|8.1922|8.1922|1.9151|4.5608|12.3618|12.3618|3.6075|-0.227
i've||NN|0.0|10.7199|5.3992|15.2084|1.1189|1.4488|17.6037|17.6037|6.0083|-1.0335
looked||VBD|0.0|12.2623|6.081|7.9746|1.8244|1.9938|20.2955|20.429|6.8237|-0.9799
for||IN|0.0|13.5879|2.2555|6.081|0.6856|1.6658|16.4099|20.2955|5.6967|-0.074
innovation||NN|0.0|12.0867|4.2798|6.3574|1.1224|3.7465|14.4026|17.3114|4.1756|0.6583
cycles||NNS|0.0|-0.3852|12.95|18.8714|3.1876|1.3014|16.0037|16.3619|5.1753|-0.4466
in||IN|0.0|-3.6971|3.6665|12.95|1.2139|4.3836|9.4821|16.0037|2.2943|0.6089
space||NN|0.0|-9.5324|12.6846|16.3678|5.033|-2.3116|26.47|26.47|7.1705|-1.1971
i|;|NN|0.0|0.0|0.0|18.2705|0.0|1.9117|9.3547|26.47|2.532|0.4303
found||VBD|0.0|0.0|0.0|0.0|0.0|2.7169|21.9389|21.9389|7.8507|-0.96
none||NN|0.0|0.0|0.0|0.0|0.0|3.301|18.8818|22.659|4.524|-1.2637
the|.|DT|0.0|12.8622|5.861|14.6839|1.8783|2.0273|16.5484|19.1923|6.4255|0.6089
very||RB|0.0|13.0929|2.1399|5.861|0.7219|5.1374|13.6452|16.5484|3.8512|0.2772
first||JJ|0.0|15.3021|1.1916|3.3886|0.4384|-0.6888|17.8831|18.2613|7.0903|-0.96
year||NN|0.0|8.7176|11.7434|12.232|4.6711|1.737|19.3706|19.3706|5.8771|-0.9799
starting|,|VBG|0.0|3.3655|2.4469|13.4379|0.6227|-1.3085|29.943|29.943|9.1298|-0.718
when||WRB|0.0|1.0636|1.9833|4.5472|0.456|6.0718|1.1605|29.943|0.3852|-0.074
gagarin||JJ|0.0|-2.3243|8.842|8.842|2.5507|4.8319|8.9047|8.9047|2.81|-0.4466
went||VBD|0.45|-2.5412|1.12|8.842|0.3997|6.3567|9.3841|10.0879|2.2093|-0.074
in||IN|0.0|-3.5198|2.2536|2.8512|0.6735|5.6363|6.7452|9.3841|1.7117|0.4303
space||NN|0.0|-4.5548|7.6252|7.6252|2.1647|-1.3462|21.9105|21.9105|5.8435|-1.1558
and|,|CC|0.0|9.3295|3.0202|20.5849|1.003|4.6172|3.9909|21.9105|1.3691|0.6089
a||DT|0.0|7.4749|1.2889|4.6814|0.5058|3.9933|5.2648|6.4672|1.8445|3.8597
few||JJ|0.0|10.8031|5.7652|6.3683|1.8876|0.6081|17.37|17.37|7.2989|-0.3199
weeks||NNS|0.0|10.9768|4.2813|5.7652|0.9069|1.3335|17.8737|18.7313|5.6507|-0.8688
later||RB|0.0|9.5695|3.3479|4.2813|0.8314|4.9867|16.3747|18.0702|2.7892|-0.3539
alan||VBP|0.0|8.6|3.4059|5.3498|0.6913|5.1982|8.5452|16.9572|1.7025|0.3509
shepherd||VB|0.0|-1.9987|13.3938|17.2587|4.147|-1.1835|20.2972|20.8326|6.1466|-0.5521
there|,|EX|0.0|0.0|0.0|13.3938|0.0|0.0|0.0|20.2972|0.0|0.0
were||VBD|0.0|-9.1319|7.0749|13.2016|1.9556|5.2916|12.7193|12.7193|3.6224|0.0
five||CD|0.0|-9.5666|4.8132|7.0749|1.0697|1.4128|21.3931|21.417|7.7214|-1.1668
manned||JJ|0.0|-11.8007|2.3981|5.2162|0.7202|5.8804|5.1835|21.3931|1.3373|-0.6414
space||NN|0.0|-1.3823|2.4405|12.8438|0.7979|-0.6525|19.4711|19.4711|7.2854|-0.8424
flights||NNS|0.0|-6.396|6.957|9.5968|1.9099|-1.9733|19.3518|20.6124|6.2531|-0.9391
in||IN|0.0|-4.3293|1.5291|6.957|0.5423|1.7023|12.1018|19.3518|4.3627|2.2675
the||DT|0.0|-5.0226|0.4758|1.7475|0.1572|4.6942|0.4278|12.4173|0.1363|1.7699
world||NN|0.0|-5.6687|6.5471|6.5471|2.0372|2.1038|18.5605|18.5605|5.474|-0.9799
the||DT|0.0|-4.9215|1.4488|6.5471|0.482|-4.2996|19.2324|22.9665|7.8809|1.3829
very||RB|0.0|-11.4315|8.0373|10.105|2.2522|2.3903|16.7866|22.1515|5.0667|0.4303
first||JJ|0.0|-11.596|4.1463|8.0373|1.0666|-3.8561|22.3679|22.3679|7.4416|-0.8424
year||NN|0.0|-11.5495|5.3121|5.3121|1.7532|2.5419|11.9985|22.3679|3.3097|-0.3199
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
