word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
a||DT|16.07|-13.9549|0.278|14.0903|0.0972|8.0252|13.3206|13.7795|5.8666|2.9494
public||JJ|0.0|-9.2606|8.2317|8.2317|1.8338|1.2663|25.7881|25.7881|8.4456|-1.0009
dewey|,|NN|0.65|-2.9398|6.2523|13.6126|1.7506|10.8402|10.3069|25.7881|3.1174|0.1052
long||RB|0.0|-3.768|4.2644|6.2523|1.2367|11.228|7.6222|10.8878|1.8989|-0.9544
ago||RB|0.0|-7.035|4.4297|7.2227|1.1355|11.1631|5.3206|7.6222|1.3712|-0.697
observed||VBN|0.0|-8.7365|6.1639|7.9499|1.6538|3.2914|23.6293|24.1475|6.9289|-0.8102
is|,|VBZ|0.0|0.0|0.0|12.526|0.0|0.0|0.0|23.6293|0.0|0.0
constituted||VBN|0.0|-6.6268|10.375|11.4641|2.4368|4.3773|24.3697|24.3697|6.5744|0.0
through||IN|0.0|-8.5202|2.4352|10.375|0.7485|0.7478|23.5926|25.3807|8.3581|-0.0133
discussion||NN|0.0|-11.368|4.9203|6.5882|0.9034|4.1166|24.2841|25.372|6.4217|-0.3688
and||CC|0.0|-14.3348|2.8922|7.5201|0.7498|9.3669|11.9868|24.2841|3.4611|-0.1179
debate||NN|0.0|-16.2231|6.8598|6.8598|2.0696|-1.27|26.2359|26.7371|8.5408|-0.7752
if|.|IN|2.05|0.0|0.0|20.2372|0.0|-3.7328|22.1741|27.2492|7.2541|-0.294
we||PRP|0.0|13.6438|3.1624|16.2085|0.7398|9.8804|21.1572|23.8275|7.0817|-0.1179
are||VBP|0.0|12.3301|3.7913|6.6172|1.1734|8.557|18.3425|21.1572|6.0617|0.2406
to||TO|0.0|10.9122|5.3627|5.7136|1.6396|1.398|18.7545|19.343|6.3294|-0.2108
call||VB|0.0|10.1857|6.1661|7.4982|1.4275|6.4613|21.263|21.263|6.7995|-0.9021
the||DT|0.0|10.6671|0.7913|6.1661|0.2624|7.2143|2.5258|21.263|0.9697|1.3693
tyranny||NN|0.43|-2.0986|10.1253|17.3244|2.7769|8.0163|27.8832|27.8832|8.1667|-0.0133
of||IN|0.0|-7.2108|2.8412|12.6288|0.7788|4.0074|18.809|27.8832|7.4493|0.2406
assumptions||NNS|0.0|-8.4436|7.1628|7.1628|1.6107|1.8202|27.67|27.67|8.0915|-0.8102
into||IN|0.45|-6.6089|3.7334|7.3755|1.0379|3.67|21.488|27.67|7.1975|0.7947
question||NN|0.0|-6.323|9.253|9.253|2.4903|4.5834|24.3316|24.3316|6.3194|-0.9021
and|,|CC|1.07|-6.9753|2.0206|9.253|0.6694|12.4372|2.941|24.3316|0.9612|0.5792
avoid||NN|0.0|-7.0997|7.2532|7.2532|2.0756|5.7391|21.0682|21.2954|6.8486|-0.4981
doxa||VBP|0.0|-6.9885|1.5167|7.2532|0.2674|0.5742|22.5521|22.5521|6.3053|-0.63
the|,|DT|0.66|-7.9928|2.2856|3.4322|0.865|9.5488|10.0376|22.5521|3.7381|1.7643
realm||NN|0.0|-6.49|3.3902|4.0578|0.6738|4.2449|28.2893|28.2893|9.3211|-1.283
of||IN|0.0|-8.2416|2.2923|3.6795|0.6845|-0.5424|27.9187|28.4684|9.2568|-0.4981
the||DT|0.0|-7.7483|4.7422|4.7422|1.4417|2.1228|26.1389|27.9187|8.7371|-0.1179
unquestioned||JJ|0.0|-7.1483|4.9468|5.1854|1.3516|5.4485|20.5336|26.5615|6.0246|-0.8213
then|,|RB|0.5|-7.0156|2.7086|4.9468|0.7531|11.5634|4.936|20.5336|1.9013|0.7947
we||PRP|0.0|-6.8178|1.7852|2.7086|0.5162|12.1786|3.1868|4.936|1.0148|-0.1179
must||MD|0.0|-6.0921|2.0791|2.9112|0.5597|3.6333|27.5334|27.5334|10.3099|-1.1445
be||VB|0.0|-7.7763|3.7035|4.9266|1.2736|6.8278|24.9458|27.5334|7.7425|-0.0133
willing||JJ|0.0|-10.7665|8.0718|10.4298|2.2703|9.1359|15.1359|24.9458|3.6463|-0.2108
to||TO|0.0|-17.3035|0.8842|9.0787|0.3094|-1.6376|6.3995|17.9382|2.8132|1.7643
subject||VB|0.0|-19.1298|3.3719|4.3862|0.9815|-1.6647|25.8629|25.8629|7.8779|-0.7567
our||PRP$|0.0|-21.4777|0.24|3.7188|0.1698|7.7917|24.794|27.721|7.5713|-0.3688
own||JJ|0.0|-21.0968|0.9456|0.9643|0.3417|11.8881|2.3542|24.794|0.8368|-0.1179
assumptions||NNS|0.0|0.0|0.0|21.579|0.0|-3.263|28.6104|30.2647|8.3193|-0.697
to||TO|0.0|0.0|0.0|0.0|0.0|0.0|0.0|28.6104|0.0|0.0
debate||VB|0.0|-10.8352|12.1667|13.9049|2.9174|5.3201|20.1818|20.1818|5.469|0.0
and||CC|0.0|-13.1743|5.8054|15.4351|1.8855|8.0662|9.2226|20.1818|3.5178|0.5792
discussion||NN|0.0|-14.1615|3.1091|5.8054|1.3009|1.1322|19.5808|22.8988|5.3039|-0.0133
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
