word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
well|.|RB|0.64|9.3857|8.0037|11.5219|2.6558|7.1163|17.4753|37.0175|5.4161|-0.2108
the|,|DT|0.0|5.0257|5.1921|9.2462|1.6017|4.8057|20.4797|20.4797|6.5523|0.3969
first||JJ|0.0|0.4053|5.2206|9.591|1.0623|-0.5337|30.7935|31.3785|9.2686|-1.0799
is||VBZ|0.0|-2.3969|7.7503|9.4995|1.7368|-4.6746|34.2684|36.6171|11.9058|-1.244
instead|,|RB|0.0|11.364|8.576|19.2653|2.2807|1.917|36.0989|36.1786|8.9107|-0.5543
of||IN|0.0|4.0483|7.0501|11.9633|2.3805|5.247|16.5003|36.0989|6.2508|1.0532
sending||VBG|0.0|1.8933|8.392|12.2614|2.1767|4.7627|27.3879|27.3879|8.5447|-0.2108
a||DT|0.0|-2.8178|2.4831|9.3089|0.7839|6.7816|7.9455|27.3879|3.3301|2.2722
billion||CD|0.0|-1.4739|4.2519|4.2519|1.2436|6.9843|10.5816|10.5816|3.274|0.3159
dollars||NNS|0.0|-3.4189|7.1498|8.8814|1.76|-4.0939|38.3|39.6808|12.0822|-0.9544
on||IN|0.92|-2.578|2.119|8.113|0.565|9.2561|3.3159|38.7269|1.2089|0.5792
drug||NN|0.0|-1.5464|3.7032|3.7032|1.2034|6.1204|14.9155|14.9155|4.8933|-0.5543
eradication||NN|0.0|-9.2256|11.0743|12.768|3.1505|1.7947|28.7587|30.0573|7.7061|-0.2781
and||CC|0.0|5.4287|3.2454|20.2841|1.0105|2.5279|26.831|28.7587|8.3661|-0.8102
paying||VBG|0.0|-4.0661|16.1481|19.6331|4.988|5.2938|28.9165|28.9165|6.2582|-0.4366
it||PRP|0.0|-5.7233|7.8041|16.1481|2.7079|-7.606|25.734|31.3819|8.5349|-0.8735
to||TO|0.0|-2.9287|0.8849|7.8041|0.2809|-15.3803|29.7167|29.7738|9.7606|0.3969
a||DT|0.0|-2.3752|0.1143|1.0566|0.0571|0.7872|13.6175|30.7429|6.0581|7.6896
couple||NN|0.0|-3.5855|4.984|4.984|1.6292|0.6956|26.4918|26.4918|8.2946|0.7947
of||IN|0.0|-6.2171|3.9988|6.2437|1.4966|4.232|16.3377|26.4918|5.5252|1.3693
security||NN|0.0|-12.567|15.3013|16.842|4.5317|-1.5651|24.467|24.467|7.9505|0.7372
companies||NNS|0.0|-18.6804|4.6315|15.7937|1.2326|-2.3251|28.4381|28.4381|7.7046|-0.5361
they|,|PRP|0.59|0.036|3.8829|23.4303|1.2742|12.01|3.0394|30.8152|1.0605|0.5792
should||MD|0.0|0.4985|9.2194|9.2194|2.5253|-4.6369|32.4428|35.0728|10.5274|-1.3089
give||VB|0.0|-3.9018|4.8882|11.2668|1.3221|-1.0692|26.4279|32.4428|8.355|-0.697
this||DT|0.0|-5.1178|3.4625|5.2813|1.0495|-2.6609|26.9628|28.1741|9.4698|-0.3688
hundred||CD|0.0|-0.8029|5.0789|8.8243|1.2494|2.6353|21.2894|28.3488|6.2131|-0.9291
billion||CD|0.0|-3.4882|6.7359|8.7795|2.154|3.6755|24.9465|25.1093|6.8317|0.3159
dollars||NNS|0.0|-10.3597|7.3204|13.0764|2.3726|0.5065|24.8561|25.1565|6.5334|-0.7375
to||TO|0.55|7.547|4.1016|23.3791|1.4838|4.7639|15.5292|24.8561|3.842|0.3969
fifty||VB|0.0|1.257|6.5297|10.6134|1.7041|-6.1985|33.8336|33.8336|10.7155|-1.1518
of||IN|0.0|6.3397|2.2516|7.3897|0.621|-2.7064|29.0935|33.8336|9.852|-0.8429
the||DT|0.0|5.6611|1.6966|2.3046|0.4893|-7.2909|33.4657|36.2363|13.3222|-1.2543
most||RBS|0.0|5.3282|4.0485|4.0485|1.3284|-5.4728|35.7574|35.7574|12.3596|-1.3089
critically||RB|0.45|-0.5076|13.4559|14.6118|3.2477|-0.1596|28.8681|38.4633|8.9172|-0.468
innovative||JJ|0.4|-4.1648|9.7566|16.3153|2.6177|4.0049|25.6363|28.8681|7.7693|0.0149
companies||NNS|0.0|-12.047|6.3804|16.3098|1.7156|-0.5086|26.8125|27.6785|9.8248|-0.4147
in||IN|0.0|-14.1393|1.8683|6.3804|0.6104|2.1801|30.8997|30.8997|12.5015|-0.1179
the||DT|0.0|-18.1603|5.441|7.4852|1.638|5.111|10.2801|30.8997|3.601|1.3693
world||NN|0.0|0.0|0.0|20.8141|0.0|2.5721|16.3122|19.366|4.468|-0.697
to||TO|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.3122|0.0|0.0
ask||VB|0.0|-2.0109|0.6458|2.3493|0.1677|3.3992|21.9513|21.9513|9.1878|0.0
them||PRP|0.0|-1.2777|2.4588|2.4588|0.6749|8.1077|15.13|21.9513|4.5488|1.0532
to||TO|0.0|-0.346|6.3099|6.3099|1.95|2.8736|11.7072|15.13|4.4314|1.7643
create||VB|0.0|-1.9402|5.319|7.967|1.4113|-0.8807|21.3862|21.3862|7.3383|-0.6058
one||CD|0.0|-3.8147|3.0174|5.319|1.0268|7.0999|15.0036|21.3862|4.1485|0.3969
million||CD|0.0|-6.5622|4.67|7.6074|1.1847|8.4577|5.4469|16.9491|1.6342|0.5792
jobs||NNS|0.0|-9.0294|5.8879|7.53|1.4975|-8.3554|24.9495|30.298|6.9884|-0.9783
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
