word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
second|.|JJ|2.7|-0.9803|10.3148|26.3275|3.2171|2.2254|24.8999|26.8293|8.3341|-0.2108
instead|,|RB|0.84|3.8918|7.3131|13.8143|2.1362|1.5561|32.4355|32.4355|10.2392|-0.6756
of||IN|0.0|6.2857|4.6538|7.3131|1.252|-11.1837|35.7347|36.6051|11.5172|-1.0972
debating||VBG|0.0|-1.4827|17.0213|17.0213|5.2126|-0.0014|41.3014|41.3014|11.7683|-0.8533
endlessly||RB|0.0|-12.297|20.5755|27.7261|6.3374|-2.157|41.6421|41.9732|13.2197|-0.9935
about||IN|0.0|0.6076|4.3464|22.8654|0.9684|3.7427|27.7518|41.8148|9.0703|-0.0133
what||WP|0.0|3.585|2.9843|6.6078|0.7882|1.2871|29.6934|30.8191|10.1973|-0.294
is||VBZ|0.0|0.8002|6.3156|7.0703|2.2868|5.0237|13.782|29.6934|5.013|0.5792
the||DT|0.0|-1.4652|3.8433|8.5712|1.0495|4.7413|15.0004|15.567|5.5878|0.7947
structure||NN|0.0|-3.1953|8.1562|8.3068|1.6121|-3.787|30.7773|30.7773|9.8903|-0.294
of||IN|0.0|-8.9805|0.7351|8.9292|0.2289|-0.373|21.204|30.7773|6.4756|0.5792
the||DT|0.0|-9.6908|0.6047|1.3794|0.1919|-6.2765|19.2908|25.0413|7.0881|1.0532
state||NN|0.0|-10.9516|1.8437|2.4894|0.5562|-12.0241|32.1397|32.1397|9.8902|-0.8102
why|,|WRB|0.46|15.4845|1.7451|28.0048|0.5878|7.8513|4.9471|38.5449|1.7214|1.3693
don't||NN|0.0|10.0591|12.6018|12.6018|4.0943|-4.1153|24.7485|29.9618|7.8193|-0.294
we||PRP|0.0|4.3838|9.5809|17.5354|3.2545|4.1545|24.6641|30.3565|8.6593|1.3693
simplify||VBP|0.0|-3.8242|12.1695|18.6921|4.6364|-6.9792|31.6837|32.5417|8.3422|-0.0496
and||CC|1.01|1.4989|2.2666|13.6814|0.6188|4.6261|41.2861|41.2861|11.3328|-0.0133
say||VBP|0.0|3.3146|5.1833|5.5755|1.592|3.5744|17.1742|41.2861|6.9327|0.2406
what|,|WDT|0.0|2.2748|3.27|5.9646|0.9427|4.0484|28.272|28.272|9.3944|-0.6533
are||VBP|0.0|-3.2586|17.8883|17.8883|6.4973|-1.7059|33.8703|35.0589|13.0404|-0.9783
a||DT|0.0|-14.9528|2.652|20.7802|0.73|4.3028|35.8479|35.8479|10.0467|1.0532
series||NN|0.0|-13.591|4.661|5.3926|1.1623|-1.1379|23.6682|35.8479|9.5349|-0.1657
of||IN|0.0|-16.2131|4.8008|7.4369|1.4763|1.1561|22.6402|24.4436|8.4486|1.0532
functions||NNS|0.0|-16.054|6.2043|6.2561|1.5653|-7.5813|37.1079|37.1079|11.7559|-0.8429
that||IN|0.67|-0.9061|1.9032|19.7856|0.5041|6.8157|13.1305|38.6824|5.6972|1.0532
the||DT|0.0|-2.0506|3.7987|4.2775|1.3304|6.2369|15.4787|16.6899|5.4908|1.0532
state||NN|0.0|-0.2875|2.7971|5.4298|0.7642|-1.1642|22.1061|23.2901|8.7379|-0.4981
in||IN|0.0|0.903|2.6066|3.9534|0.8779|6.4754|15.8594|22.1061|5.6713|2.9494
the||DT|0.0|-1.6086|1.7104|4.712|0.5658|7.4065|8.5624|15.8594|3.2726|2.9494
twenty||NN|0.0|-3.177|6.2187|6.2187|1.9901|4.737|20.3924|20.3924|7.8218|1.0532
first||JJ|0.0|-5.8481|3.3708|7.4416|1.2937|-1.7385|21.7138|23.9866|8.1869|-0.294
century||NN|0.0|-8.1206|4.7751|6.5572|1.1559|0.8063|26.0311|26.0311|8.779|1.0532
must||MD|0.0|-12.1215|2.5351|7.8229|0.752|2.3546|20.5991|26.0311|7.7382|-0.4981
perform||VB|0.0|0.0|0.0|13.8906|0.0|0.0|0.0|20.5991|0.0|0.0
<END>|?|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
