word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
so|.|RB|2.43|5.9886|2.7659|12.2283|1.0475|3.5494|23.5369|24.8948|7.7814|-0.6998
when||WRB|0.0|5.0934|1.4725|3.1724|0.4364|6.6591|9.583|26.4663|3.1267|-0.1199
we||PRP|0.0|5.2587|2.8434|2.8434|0.8099|5.6782|6.7805|11.2103|1.8772|0.9646
talk||VBP|0.0|7.6302|5.7889|5.9957|1.4547|0.6521|20.1719|20.1719|6.5633|-1.0519
about||IN|0.0|0.9158|9.038|11.4543|2.5793|4.8802|15.2142|20.1719|5.0882|0.4919
now|,|RB|0.0|-2.1017|1.2647|9.2233|0.3554|7.1247|9.6003|15.2142|2.9673|-0.1199
the|,|DT|0.0|-1.9903|10.2735|10.2735|2.7809|0.5815|18.4935|19.0271|5.7077|-1.1141
future||NN|0.0|3.5555|7.608|14.0438|1.9207|0.9585|19.8056|20.2142|6.4794|-0.5361
we||PRP|0.0|0.0792|3.969|8.0852|0.8711|3.9318|7.4932|19.8056|2.4299|-0.1199
will||MD|0.0|-1.5367|2.7005|5.9565|0.6963|2.8413|22.3874|22.3874|5.1899|-0.7562
create||VB|0.0|-1.9595|4.3263|4.3263|1.1525|0.3095|21.137|22.3874|6.5337|-1.4937
one|,|CD|0.55|4.7024|2.7594|10.4572|0.7554|8.3703|6.8129|24.8161|2.8415|0.7085
of||IN|0.0|5.4499|2.6086|3.5149|0.9775|3.4774|9.2586|13.4135|3.5097|0.9646
the||DT|0.0|3.4636|3.4113|5.0371|1.0545|1.9417|15.4907|16.4073|4.7974|1.2719
things||NNS|0.0|4.3485|3.4332|3.882|0.9223|2.0915|23.4541|23.4541|8.4245|-1.0179
that||WDT|0.0|2.4605|3.8924|4.6974|1.3357|3.6998|22.2577|25.5168|5.2129|0.3062
i||VBP|0.0|1.0704|1.1046|3.8924|0.3429|8.7295|10.102|22.8988|3.5964|1.2719
think||VBP|0.0|2.0218|4.2397|4.2397|1.24|0.7847|19.2177|23.174|6.7736|-0.7562
is||VBZ|0.0|0.8702|3.9768|4.561|1.4756|-0.6329|16.2374|19.2177|5.782|0.1452
necessary||JJ|0.0|2.1775|6.5857|6.5857|1.675|3.5091|19.9879|20.4516|6.7711|0.35
is||VBZ|0.0|-0.7217|1.7371|6.5857|0.7089|-1.0112|7.302|19.9879|2.579|2.1169
to||TO|0.0|-0.0438|3.1936|3.3636|1.1907|-2.9265|12.5474|12.5474|4.6552|3.5253
have||VB|0.0|0.7503|4.8135|4.8135|1.941|4.6167|11.7157|17.2443|4.5487|1.2719
a||DT|0.0|0.7534|1.6444|4.8135|0.5998|6.24|4.0027|11.7157|1.3848|2.7205
very||RB|0.0|0.4956|7.6897|7.6897|2.4384|5.7002|15.876|15.876|4.8928|-0.1199
clear||JJ|0.0|3.3004|5.2376|9.5407|1.0445|-0.2066|20.5717|23.2989|6.8906|-1.4184
vision||NN|0.0|-1.0814|8.877|8.9242|2.839|3.7746|9.3216|21.0587|2.7668|-0.9011
of||IN|0.46|-1.1712|0.9328|8.877|0.1998|-6.8851|32.5013|32.5013|9.6568|-1.5882
the||DT|0.0|-0.289|1.8263|2.4132|0.5215|-4.2857|34.4904|36.3741|13.9238|0.0043
world||NN|0.0|1.8029|8.0459|8.0459|2.8853|7.0535|13.7421|35.7962|3.3738|-0.9815
that||IN|0.0|-0.624|5.4447|8.4662|1.5451|4.2644|15.5422|15.8409|4.9872|0.3062
we||PRP|0.0|-0.3672|3.1179|5.4447|0.8232|3.0392|10.6086|15.7371|3.089|-0.1199
live||VBP|0.0|-0.0703|7.3673|7.3673|2.3155|5.6331|18.3635|18.3635|6.2789|-0.6386
in||IN|0.0|-4.8829|2.3471|7.9299|0.9594|2.1071|6.8683|18.3635|2.4656|1.2719
and|.|CC|0.65|1.3852|2.5335|8.5636|0.697|3.7607|19.3636|19.3636|5.9744|-0.4986
now||RB|0.0|2.9637|1.7325|3.7436|0.4382|1.125|24.9322|24.9322|9.4266|-1.2838
i||VBP|0.0|1.4829|1.8536|3.3195|0.489|1.4994|27.4752|27.6541|10.5052|0.3062
don't||VBP|0.0|2.2018|3.7139|3.7139|1.0412|4.4011|17.6967|27.4752|5.0724|-0.6386
actually||RB|0.0|-0.0632|3.591|6.1476|0.7515|2.6806|20.2186|20.5235|5.7489|0.6324
mean||VB|0.0|-1.9679|2.3653|4.4358|0.7412|5.0769|4.2245|20.2186|0.9238|-0.4182
the||DT|0.0|-3.4213|0.9973|3.133|0.2576|2.4878|5.4108|6.3664|1.9245|1.6474
world||NN|0.0|-3.8179|1.4035|1.7787|0.3626|1.7824|14.4248|14.4248|5.0302|-0.4182
that||IN|0.0|-3.5807|1.4765|1.8696|0.3249|-3.3134|15.0074|19.0488|5.0865|0.7085
we||PRP|0.0|-2.6858|4.6782|4.6782|1.2543|0.8624|14.137|16.7707|3.4576|-0.2304
live||VBP|0.0|-6.1373|2.1669|6.3013|0.7827|-2.2526|15.747|17.5013|4.8935|-0.9011
in||IN|0.0|0.0|0.0|7.3558|0.0|0.0|0.0|15.747|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
