word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
when|.|WRB|0.75|11.0496|1.2592|24.1963|0.4519|11.2321|5.2462|35.7615|1.6515|1.0532
i||NN|0.0|11.5693|2.315|2.315|0.6159|10.1383|8.5893|8.5893|2.4006|1.3693
joined||VBD|0.0|7.41|6.5855|7.501|2.2232|6.8988|18.5366|18.5366|5.9301|-0.7752
as||IN|0.0|4.3529|7.3735|10.5312|1.7709|4.3765|18.6913|18.9861|7.5033|-0.0133
finance||NN|0.0|1.0777|8.9909|12.3983|1.9195|5.6416|20.0061|20.6615|7.1677|-0.4035
minister||NN|0.0|2.4827|7.5481|12.0215|1.5902|0.4156|33.7425|33.7425|9.8114|-0.6533
i|,|NN|1.45|-2.0509|2.1664|10.8282|0.6158|10.824|7.9713|33.7425|2.2189|-0.0133
thought||VBD|0.0|0.5535|4.5917|5.6939|1.7679|3.1893|17.9728|18.494|6.7647|-0.6058
that||IN|0.0|-0.5011|5.0292|5.3718|1.7082|3.2084|21.0914|21.2525|7.4366|-0.294
the||DT|0.0|-3.0588|3.713|7.3018|0.8694|-4.8224|31.0158|31.826|10.3696|-0.9783
chances||NNS|0.0|-1.6525|5.6001|5.6166|1.5197|-0.1034|34.9801|34.9801|9.2379|-1.1984
of||IN|0.0|-5.996|4.1942|8.9704|1.3223|0.2036|21.9005|34.9801|7.4625|-0.1179
my||PRP$|0.0|-4.7463|3.5545|5.9982|1.1215|8.2836|13.3225|22.9007|3.0325|-0.0133
living||NN|0.0|-0.7492|11.0133|11.0133|2.6345|2.8356|26.2576|26.2576|5.5159|-0.8429
more||RBR|0.42|-3.3194|2.4038|11.0133|0.6819|8.633|8.1094|26.2576|2.2426|-0.0133
than||IN|0.0|-5.3435|2.6206|5.0743|0.8028|5.1708|12.4407|12.9182|4.6263|-0.1179
three||CD|0.0|-3.5687|6.4538|6.5461|2.1771|-0.7032|16.9887|19.9201|6.5616|0.0
years||NNS|0.0|-6.763|10.6291|11.5601|3.5942|0.3752|27.966|27.966|7.8197|-1.1726
would||MD|0.0|-5.65|2.9591|10.6291|0.8002|1.7151|26.7579|27.966|7.5888|-0.0133
not||RB|0.0|-4.8039|3.7905|3.7993|1.466|5.5411|12.3399|28.5645|4.9912|0.1052
be||VB|0.0|-6.5759|2.3147|4.1109|0.8197|3.7011|13.5874|14.0506|5.3622|1.7643
more||JJR|0.0|-7.5288|2.0393|3.5655|0.5913|8.8726|5.0592|14.3555|1.6052|-0.0133
than||IN|0.0|-9.5164|2.5757|3.6073|0.6932|6.7391|9.3674|10.3773|2.4407|0.5792
five||CD|0.0|-9.5474|2.5939|3.2849|0.6549|-3.1386|22.8581|24.3991|7.1599|-0.2108
percent||NN|0.0|-12.8345|4.3414|6.0717|1.4941|-7.103|15.9491|23.5611|5.8172|0.2406
those|.|DT|3.02|-1.1503|16.0303|23.3474|4.6831|7.9216|16.3945|29.222|5.7189|-0.4366
were||VBD|0.0|11.3054|4.3201|20.164|1.3198|8.1153|19.0591|19.0591|6.6443|0.7947
the||DT|0.0|6.888|7.4586|9.4228|2.094|5.4944|19.5231|19.623|7.5966|0.7947
risks||NNS|0.0|3.7057|4.2068|10.6335|0.7778|-10.1347|34.3233|38.3934|9.6215|-1.244
they|.|PRP|0.0|5.4922|5.082|8.3183|1.7122|4.114|32.826|35.3843|9.6205|0.7947
were||VBD|0.0|5.5662|5.9559|6.8694|2.0149|10.1495|2.9883|33.2245|0.8822|0.1052
worth||JJ|0.0|0.5567|1.6514|7.8733|0.41|3.9037|22.5359|22.5359|8.072|-0.6058
it||PRP|0.0|0.0|0.0|1.6514|0.0|0.0|0.0|22.5359|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
