word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
so|.|RB|1.19|4.2388|1.3089|13.3316|0.4222|5.831|22.6258|23.812|8.3073|-0.2304
over||IN|0.0|4.8037|3.7727|3.7727|0.9256|5.953|15.9411|22.7451|4.7983|0.9646
the||DT|0.0|3.6013|4.1005|4.8903|1.6562|4.9345|7.3837|15.9411|2.8252|0.9646
next||JJ|0.0|4.6983|3.9441|4.8997|0.8054|0.383|26.2177|26.2177|9.1666|-1.0839
couple||NN|0.0|5.3686|4.0828|5.1415|1.4738|0.9069|22.1798|26.2177|6.7819|0.3956
of||IN|0.0|1.0528|4.7826|8.1257|1.6689|2.3458|12.6159|22.1798|4.2039|0.0043
years||NNS|0.0|1.8009|3.8687|4.7826|1.0473|5.9733|12.5026|12.7028|4.2344|-0.9011
students|,|NNS|0.0|0.3416|6.4285|6.4285|2.0647|-0.9066|35.3199|35.3199|9.018|-1.5353
and||CC|0.0|-0.5334|2.5134|6.4285|0.9561|3.5394|18.3229|35.3199|5.9716|-0.4182
i||NN|0.0|0.4793|0.7229|2.5134|0.2224|9.7692|6.3752|20.08|2.0464|1.2719
worked||VBD|0.0|2.687|3.1601|3.4848|1.031|-4.853|30.3184|32.7748|8.7035|-1.389
to||TO|0.0|2.9892|1.162|3.1601|0.3298|-7.4715|31.7156|33.2692|12.8351|0.0043
develop||VB|0.0|-1.0522|4.4512|5.7097|1.0783|3.4061|25.8329|35.741|7.0422|0.3062
a||DT|0.0|-0.9728|1.7387|4.4512|0.5428|-1.0987|16.1274|25.8329|5.6739|1.6474
process||NN|0.0|-1.7266|7.3892|7.3892|2.1156|-3.4474|26.0574|26.0574|8.2884|-1.1141
so|.|RB|0.49|5.1567|2.0117|12.4704|0.6619|7.5287|17.5303|26.0574|5.4217|0.4919
you||PRP|0.0|3.9083|1.281|2.3333|0.4548|8.7545|6.6192|17.5303|2.0358|1.2719
start||VBP|0.0|3.3569|3.9474|3.9474|0.9852|0.6398|24.6146|24.6146|6.0409|-1.1947
with||IN|0.0|2.5306|2.6082|4.7884|0.6005|0.4686|18.4542|24.6146|6.3267|-0.9011
the||DT|0.0|0.7126|3.4584|4.1316|0.9742|6.7975|22.2682|22.2682|6.5557|-0.4182
bagasse||NN|0.0|-1.4271|3.4258|5.8209|1.0621|0.2855|24.6606|24.6606|8.2302|-1.0992
and|,|CC|0.36|2.5985|1.1732|6.1816|0.4191|8.291|6.6785|24.6606|1.6791|1.2719
then||RB|0.0|4.4338|1.6762|3.088|0.4368|9.6054|3.8614|7.8569|1.2903|0.3062
you||PRP|0.0|4.1409|3.0624|3.0624|0.8052|7.9001|8.5604|10.4509|2.3833|1.2719
take||VBP|0.0|3.3742|3.9542|3.9542|1.2882|2.7296|18.6458|18.6458|5.6597|-0.4182
a||DT|0.0|5.1528|1.2241|4.3751|0.4632|8.3127|2.2831|18.6458|0.942|4.652
very||RB|0.0|3.4158|7.8629|7.8629|2.5211|6.2389|14.8721|14.8721|4.3415|0.0043
simple||JJ|0.0|4.0665|6.3134|7.8629|1.6842|0.9426|16.2592|17.9431|5.8049|-0.2304
kiln||NN|0.0|3.189|4.5454|6.3134|1.2929|0.9509|21.0943|21.0943|7.4052|-1.2187
that||IN|0.0|-1.3895|3.4734|7.7253|1.1457|1.5491|15.9533|21.0943|6.0734|0.4919
you||PRP|0.0|-0.2536|3.2971|3.4749|1.0883|4.2626|13.3016|15.9533|4.0725|1.2719
can||MD|0.0|0.4199|1.979|3.7818|0.5493|1.7004|19.1903|19.1903|7.8445|0.1452
make||VB|0.0|0.0851|1.9222|2.0018|0.5311|4.8597|18.6244|20.2728|6.3849|-0.4986
out||IN|0.0|0.7615|2.48|2.7387|0.6657|6.999|14.1892|19.6587|4.7932|0.0043
of||IN|0.0|-0.7013|3.14|5.0937|1.1778|0.4954|9.2034|14.6629|3.3442|1.6474
a||DT|0.0|-1.1274|0.8071|3.14|0.2215|4.0902|7.1527|10.1125|2.6095|2.7205
waste||NN|0.0|-0.6062|3.2661|3.2661|0.8461|0.6008|20.3295|20.3295|5.8706|-1.1141
fifty||JJ|0.0|0.2175|5.9101|5.9101|1.6118|-4.2515|21.655|24.1694|8.6818|0.0725
five||CD|0.0|-0.8849|2.8563|5.9101|0.6403|0.0277|25.9974|26.9592|9.4208|-0.8563
gallon||NN|0.0|-2.7577|4.2298|5.554|0.9039|6.4991|15.7932|25.9974|3.6394|-0.4182
oil||NN|0.0|-4.1267|1.7434|4.5352|0.4971|7.3654|14.3998|15.9967|2.9931|-0.8563
drum||NN|0.0|-4.9735|3.7885|3.7885|1.3776|0.4315|16.8755|20.2503|5.7603|-0.9427
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
