word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|0.0|0.0|0.0|6.6183|0.0|0.0|0.0|20.6144|0.0|0.0
anyway||RB|0.0|-8.9709|10.9565|14.8349|3.851|7.3164|2.8388|8.5811|0.6874|0.0
that's||IN|0.0|-9.8968|10.7945|12.0983|3.7029|-0.4207|17.4787|17.4787|5.6025|-0.9987
the||DT|0.45|14.7828|0.0|30.7595|0.0|-4.472|14.116|21.078|4.4184|0.4303
basis||NN|1.01|4.6164|14.5911|18.8831|4.2844|0.9093|16.3444|20.9453|5.2566|-0.5986
of||IN|0.0|1.5753|7.0186|14.5911|1.9522|2.5373|9.4269|16.3444|3.494|0.6089
the||DT|0.0|-0.5302|3.7379|7.0186|1.232|2.4281|10.3644|11.3698|3.7662|0.4303
thing||NN|0.0|2.0575|3.063|5.3562|0.9142|4.2378|12.2574|12.2574|3.9674|-0.3863
that||IN|0.0|-0.3808|2.3085|4.3466|0.8805|6.424|2.0444|12.6849|0.4872|0.82
i||NN|0.0|-1.0684|0.4144|2.3085|0.1479|7.6718|3.3194|3.4748|1.0893|1.7699
want||VBP|0.0|-0.5504|1.4099|1.5026|0.487|5.0284|4.6906|6.2279|1.5049|-0.1651
to||TO|0.0|-1.9747|1.8641|3.1057|0.6117|3.095|8.5245|10.4845|3.1377|2.2675
share||NN|0.0|0.8624|4.1179|5.6714|0.9514|2.6066|13.3991|13.3991|5.321|-0.7523
with||IN|0.0|-1.5223|2.8188|6.4759|0.7535|2.2893|14.2484|15.3537|5.2461|-0.2466
you||PRP|0.0|-2.789|3.9993|3.9993|1.3055|2.2107|12.4116|14.2484|4.0469|0.82
today||NN|0.0|-4.1728|4.6804|7.3149|1.2959|2.4808|18.2333|18.2333|5.6899|-0.3199
though|,|IN|0.0|-6.9335|5.8019|6.7448|1.5745|1.448|12.0549|18.2333|3.5066|-0.917
is|,|VBZ|0.44|-12.0138|7.8138|12.7724|2.1811|-5.6939|31.1397|31.1397|10.87|-1.3261
that||IN|0.59|-3.092|3.8388|14.9432|0.8757|-2.955|28.4275|31.9424|8.9573|-1.1074
right||JJ|0.38|1.2676|13.5606|13.5606|4.6877|2.1395|18.9167|29.5091|5.4372|-1.0799
back||RB|0.0|11.5676|4.3483|19.4298|0.8477|1.4132|19.9919|21.3569|7.3107|-0.5986
to||TO|0.0|11.2593|4.4443|4.6634|1.3626|-1.8215|21.29|21.29|7.9155|0.0284
where||WRB|0.0|10.1963|2.738|4.5186|0.8965|5.7837|8.7651|21.29|2.6237|-0.5016
we||PRP|0.0|11.613|5.8775|6.6058|2.2865|5.6518|5.7674|8.9821|1.7444|-0.2466
inspire||VBP|0.0|11.6638|8.5857|8.6927|1.5028|1.3791|26.8693|26.8693|8.0052|-0.9055
people||NNS|0.0|0.3166|9.3425|18.2478|2.4031|-1.1109|21.1656|26.8693|8.1876|-0.1651
who||WP|0.0|-2.638|4.765|11.5331|1.8723|5.3792|7.2704|21.1656|2.7077|-0.4466
will||MD|0.0|-3.0283|2.975|4.765|0.8638|5.8553|5.6564|7.2704|1.3193|0.0284
be||VB|0.0|-2.3224|7.0579|7.0579|2.8981|3.6134|9.9457|9.9457|3.7315|-0.2466
our||PRP$|0.0|-1.9208|6.0545|7.3014|1.7527|5.4683|7.1506|9.9457|1.7941|0.0284
great||JJ|0.0|-3.0452|4.4528|7.3612|1.2726|0.6085|16.4164|17.7958|5.841|-0.917
leaders||NNS|0.0|-4.7788|7.2766|8.0594|1.8557|3.8159|12.181|16.6258|3.5801|-0.3863
later||RB|0.0|-5.3338|3.579|7.2766|1.1287|3.7277|9.9311|12.181|2.4708|-0.3539
that's|.|IN|0.0|10.9455|6.4862|20.125|1.832|-0.1484|17.4217|17.4217|7.429|-0.5016
the||DT|0.0|10.4188|5.1201|6.4862|2.0394|-0.4961|16.5805|17.7969|6.1275|1.3829
theme||NN|0.0|0.2741|12.5747|17.7097|3.5966|1.4025|24.422|24.422|8.2916|-1.1874
of||IN|0.33|-5.2813|4.0123|14.9253|1.6095|1.8813|14.8037|24.422|5.4468|0.1445
my||PRP$|0.0|-3.8755|2.8527|5.0114|0.6476|3.7628|11.1341|14.8037|3.0024|-0.074
next||JJ|0.0|-2.7639|2.2981|3.6229|0.7396|-1.3627|19.6707|19.6707|6.9506|-0.8688
fifteen||JJ|0.0|-2.3495|4.1778|4.505|0.9705|-1.0728|23.0309|23.0309|8.5584|-0.4171
minutes||NNS|0.0|-5.2264|5.7733|8.3382|2.061|1.6935|15.6203|23.0309|5.6048|0.6089
here||RB|0.0|-6.5787|4.2585|6.2291|0.8302|1.0136|16.9233|17.3145|5.1335|-0.6414
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
