word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
compared|.|VBN|0.47|6.3672|7.4094|19.0797|2.4221|5.2338|20.3272|23.6636|6.5746|-0.3748
to||TO|0.0|8.7329|2.7599|7.4094|0.8529|0.56|18.4401|20.4303|6.2965|0.3062
the||DT|0.0|5.2618|5.14|7.1962|1.3475|2.1119|17.2322|18.4401|6.4645|0.4919
sugarcane||NN|0.0|2.9708|7.2232|8.1068|2.3727|2.3049|20.209|20.209|4.8046|-0.4986
charcoal||NN|0.0|-3.7028|8.6866|14.5056|2.7592|2.4129|21.5559|21.8299|5.9949|-0.9011
where|,|WRB|0.0|0.0|0.0|8.6866|0.0|0.0|0.0|21.5559|0.0|0.0
we||PRP|0.0|1.913|2.6849|3.0077|0.6763|8.6333|6.229|11.7522|1.9325|0.0
actually||RB|0.0|2.8773|3.6903|3.996|0.9617|3.6553|19.6891|19.6891|5.6863|0.4919
have||VBP|0.0|1.0748|0.6787|3.6903|0.1592|3.5572|13.8088|19.6891|4.4621|0.1452
to||TO|0.0|0.5966|1.505|1.9448|0.5197|-4.1618|11.2841|20.5821|3.8283|0.7085
teach||VB|0.0|2.6562|3.4238|4.1639|1.0992|0.6726|24.6809|24.6809|8.0143|-0.9011
people||NNS|0.0|2.0142|6.8141|6.8141|1.9472|1.0003|22.0535|24.6809|7.6289|0.831
how||WRB|0.0|0.0999|2.1939|6.8141|0.6858|6.5463|11.5197|24.3074|4.2171|0.4919
to||TO|0.0|-0.7752|0.991|2.5341|0.2478|-0.1952|11.1034|18.5211|3.8295|1.2719
form||VB|0.0|0.3706|1.4314|2.4215|0.3644|2.8753|19.2643|19.2643|7.28|-0.8563
it||PRP|0.0|0.2589|2.6152|2.6152|0.975|4.2185|13.0357|19.2643|4.9893|0.9646
into||IN|0.0|0.4164|3.3935|3.5062|0.9193|4.2169|12.9365|13.9152|4.4405|1.1109
briquettes||NNS|0.0|-0.071|4.3328|4.3328|1.4739|1.2234|22.6008|22.6008|7.1753|0.0962
and||CC|0.0|-0.762|2.0759|4.3328|0.5455|6.0261|4.9264|22.6008|1.5144|0.9646
you||PRP|0.0|-0.1288|1.7014|2.0759|0.5146|7.801|6.1444|6.1568|1.5182|2.1169
have||VBP|0.0|-0.353|2.7655|2.7655|0.6785|3.8391|16.8867|16.8867|5.573|-0.2304
the||DT|0.0|-0.2995|1.9873|2.7655|0.5726|3.0118|9.9231|16.8867|3.6103|0.7085
extra||JJ|0.0|0.6647|3.2468|3.2468|0.7522|0.1158|23.721|23.721|6.7427|-0.2811
step||NN|0.0|2.21|5.4142|5.9014|1.2086|-1.6271|29.1947|29.1947|9.256|-1.0179
of||IN|0.0|0.3201|4.2069|5.6051|1.1972|0.3937|18.1394|29.1947|6.5677|0.3062
cooking||VBG|0.0|1.5909|3.8965|4.3919|1.2041|0.4451|21.0677|21.7969|6.5185|-0.1199
the||DT|0.0|-1.9298|1.9767|5.8131|0.5796|3.91|9.2757|21.0992|3.166|1.2719
binder||NN|0.0|-2.3442|8.1811|8.1811|2.4902|3.8691|20.2743|20.2743|5.6552|-0.6386
this|,|DT|0.36|4.2829|1.8619|11.9765|0.5912|-2.5095|13.0669|20.2743|5.2753|0.7085
comes||VBZ|0.0|4.5081|3.9395|3.9395|1.091|0.2868|29.8257|29.8257|8.7343|-1.0839
pre||RB|0.0|3.2027|2.8667|4.9126|0.6585|-2.5659|25.48|29.8257|9.683|-0.6998
briquetted||VBN|0.0|-1.3037|5.3551|8.4962|1.2368|-0.754|25.3213|28.7617|6.6014|-0.1949
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
