word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
now|.|RB|1.41|-1.2939|1.2182|8.6619|0.4551|7.9173|2.6748|31.0053|0.8913|2.7205
one||CD|0.0|0.6629|2.6601|3.5884|0.9159|8.4186|8.4974|8.4974|2.6689|-0.4182
of||IN|0.0|0.4945|3.4323|3.8609|1.1585|5.7429|14.321|14.8307|4.9476|1.6474
the||DT|0.0|-0.6918|2.0578|3.4323|0.6576|3.8703|8.967|14.321|3.2923|2.1169
reasons||NNS|0.0|1.3228|6.5264|6.7902|1.8002|1.0605|28.5125|28.5125|8.2061|-1.0
why||WRB|0.0|-2.1995|2.5787|8.7188|0.7022|6.1852|28.9935|29.9074|6.8913|-0.9815
there||EX|0.0|-1.9931|1.4414|2.5787|0.389|3.6648|10.3192|28.9935|3.825|0.3062
are||VBP|0.0|-2.7628|0.4508|1.4813|0.1511|3.6401|14.3733|14.3733|4.7227|2.7205
so||RB|0.0|-1.8706|3.1196|3.1196|0.7098|-1.066|16.691|18.1931|6.5923|-0.8563
few||JJ|0.0|-1.7682|4.0613|4.0613|0.8983|-1.8307|16.2474|17.2442|5.5697|-0.4986
trees||NNS|0.0|-6.6267|5.8122|9.9072|1.6494|-1.8697|20.7535|20.7535|6.7167|-1.2415
is||VBZ|0.0|-12.3496|6.517|10.3082|1.3799|-6.5479|21.1949|26.3476|6.9584|-0.2304
this||DT|0.0|-12.1873|3.4233|6.723|0.902|-6.8256|29.4714|29.4714|8.0997|-1.2415
people|:|NNS|0.5|2.298|2.6461|17.6112|0.5448|3.1289|18.2005|34.455|5.4111|0.4919
need||VBP|0.0|0.3808|2.6855|4.3532|0.6076|4.3036|19.7311|22.1677|5.9733|-0.7562
to||TO|0.0|1.1216|1.584|3.5055|0.4109|-3.8632|18.1932|21.9742|6.2648|0.7085
cook||VB|0.0|-1.5358|11.951|11.951|4.3575|-1.8987|30.2109|30.2109|8.5474|-1.2838
and|,|CC|0.33|-0.9854|2.9224|11.951|0.9365|8.0901|7.4406|30.2109|1.8789|0.1452
they||PRP|0.0|-1.4898|1.1498|2.9224|0.1535|-4.3756|31.1545|33.8323|10.4466|-1.3571
harvest||VBP|0.0|-0.5222|2.8729|3.2937|0.6981|-1.966|35.0145|35.0145|9.0184|-0.9222
wood||NN|0.0|1.7427|4.6378|5.4508|1.6618|4.5067|6.967|35.0145|2.3124|-0.6386
and||CC|0.0|2.5167|3.0532|5.0434|1.0041|8.6005|3.6006|9.9679|1.1238|0.3062
they||PRP|0.0|1.107|0.8652|3.7782|0.2577|7.0585|4.1419|5.0447|1.273|0.9646
make||VBP|0.0|0.281|1.8699|2.624|0.4704|1.2542|22.7145|23.1142|7.6222|-1.0519
charcoal||NN|0.0|-0.7564|8.7165|8.7165|2.8012|1.9347|23.4613|23.781|5.5404|-0.8327
in||IN|0.0|-5.2257|1.4861|8.7293|0.4259|2.2215|6.1818|23.4613|2.1947|0.4919
order||NN|0.0|-5.0532|2.2054|2.2054|0.6617|2.1421|14.9662|14.9662|4.0699|0.2229
to||TO|0.0|-4.1857|2.2396|3.5739|0.6029|-5.3781|15.1998|18.6878|5.3105|0.1452
do||VB|0.0|-5.0|2.91|3.8311|0.9317|-1.0339|18.3426|18.3426|6.0281|-0.4986
it||PRP|0.0|-7.664|3.0004|4.676|1.0023|0.8594|12.7207|18.3426|3.516|0.0043
it's|.|NN|0.0|0.0|0.0|8.5311|0.0|0.0|0.0|12.7207|0.0|0.0
not||RB|0.0|2.9677|6.4839|6.4839|2.1802|2.4027|21.2847|21.2847|7.2511|0.0
that||IN|0.0|4.5547|5.174|7.1757|1.6808|-0.5171|15.9712|21.2847|5.1858|0.9646
people||NNS|0.0|4.8168|2.7657|5.174|0.6617|2.2094|19.9947|19.9947|6.3771|0.2229
are||VBP|0.0|2.6047|1.5893|3.5559|0.5768|8.5361|10.1278|21.4656|3.3187|2.1169
ignorant||JJ|0.0|2.2028|6.8641|6.8641|1.5978|4.0802|16.0498|17.8371|4.4012|0.1964
to||TO|0.0|2.266|2.382|6.8641|0.6014|-0.3186|14.5165|17.9848|5.2205|0.9646
the||DT|0.0|1.2114|3.4279|3.7178|1.3324|3.3783|8.9224|15.2133|3.7405|0.9646
environmental||JJ|0.0|0.2688|5.3518|5.9721|0.9163|5.848|14.2755|14.2755|3.6799|0.4525
damage||NN|0.0|-3.0382|7.6982|10.5821|2.3825|1.8186|19.3747|20.8677|5.6474|-0.7562
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
