word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
carbon|.|NN|1.18|-5.9481|1.0748|1.4951|0.4376|3.0212|11.9254|11.9254|4.2078|-0.5269
capture||NN|0.0|-5.3489|3.5741|3.5741|1.0441|0.1055|20.0054|20.0054|7.3754|-1.0934
and||CC|0.0|-5.8542|4.4984|5.1844|0.9818|-1.122|22.1052|22.1052|6.4989|-0.5269
sequestration||NN|0.0|-6.2863|5.5591|5.5591|1.6531|1.7377|14.4727|22.1052|4.4599|-0.3803
that's||VBP|0.0|0.0|0.0|9.0387|0.0|-3.1335|6.9129|14.4727|3.4778|-0.2737
what||WP|0.0|7.7851|13.885|16.5791|3.2376|3.1538|19.5676|19.5676|6.1721|0.3979
c||VBP|0.0|0.0|0.0|16.5791|0.0|0.0|0.0|19.5676|0.0|0.0
c||JJ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
s||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
stands||NNS|0.81|-1.5749|2.9333|3.6996|0.8533|1.0008|24.6533|24.6533|8.732|-1.0201
for||IN|0.0|-2.4731|10.6502|10.6502|3.0079|0.018|22.935|25.0239|6.7821|-0.7415
is||VBZ|0.84|-4.8446|5.9576|10.6502|2.2366|0.74|19.1239|22.935|7.5214|-1.1007
likely||JJ|0.0|-3.053|3.8474|6.7851|1.4768|-1.5349|20.1186|21.2186|7.6518|-0.2737
to||TO|0.0|0.0|0.0|5.03|0.0|0.0|0.0|20.1186|0.0|0.7847
become||VB|0.0|-13.5308|4.9278|16.3993|1.8457|0.1085|23.0469|23.0469|7.4563|-0.8513
the||DT|0.53|-16.5183|0.906|5.5466|0.3071|0.9446|20.1241|23.0469|8.2684|1.7274
killer||NN|0.0|14.7002|2.2876|32.8188|0.6539|1.2759|21.78|21.78|7.6636|-0.5001
app||NN|0.0|13.6769|6.3043|6.3043|1.9715|4.4654|20.6144|21.9153|6.6198|-1.086
that||WDT|1.36|12.019|3.0846|6.3043|0.8628|4.7581|12.5233|20.6144|4.3958|-1.1648
will||MD|0.4|10.3482|4.4679|6.0719|0.9284|3.5946|21.0716|21.577|5.892|-0.9158
enable||VB|0.0|8.96|1.1947|4.4679|0.444|3.8851|16.029|21.0716|5.3821|-0.1929
us||PRP|0.0|2.3908|12.6142|13.9666|3.9788|1.8045|23.148|23.148|7.4884|-0.5269
to||TO|0.0|-6.3901|6.4354|17.1897|2.3393|2.0055|22.5647|23.148|8.0436|0.246
continue||VB|0.0|-3.7733|6.5528|7.4058|1.38|-2.2289|27.8988|27.8988|9.4262|-0.9391
to||TO|0.0|-0.9838|9.1037|11.2881|3.3236|6.3914|9.1253|27.8988|2.8655|-0.4124
use||VB|0.0|-1.2913|6.1001|9.1037|1.7451|7.2992|13.0649|13.0649|3.1478|-1.3225
fossil||JJ|0.44|-4.7222|0.5333|6.8023|0.2216|8.7157|1.6953|13.0649|0.8541|-0.149
fuels||NNS|0.0|0.0|0.0|4.9201|0.0|2.6131|15.0611|16.085|5.4895|-1.2902
in||IN|0.33|12.2574|9.4489|16.5856|2.8006|1.8042|23.256|23.256|7.2505|-0.6656
a||DT|0.0|8.0858|6.264|11.9569|2.2503|0.281|14.7655|23.256|5.6852|-0.1025
way||NN|0.0|9.0585|9.0305|10.1644|2.8346|3.0081|25.2568|25.2568|5.9863|-1.1007
that||WDT|0.0|8.6146|8.9482|12.1245|2.0602|2.8786|18.14|25.2568|6.3414|-1.0547
is||VBZ|0.0|-3.4102|8.7405|18.195|2.3132|0.2921|24.4165|25.7711|8.1771|-1.128
safe||JJ|0.46|-0.9479|2.0609|8.7405|0.6224|7.1111|12.1219|25.3705|2.8675|-1.2604
not|.|RB|1.47|-2.5991|3.335|3.5511|1.0955|5.3785|13.8522|14.3193|4.5158|-0.6656
quite||RB|0.0|-2.7252|4.0092|5.2264|1.346|7.1988|8.5637|15.6599|2.709|-0.7756
there||RB|0.0|-4.5316|4.8556|6.363|1.1891|1.2803|20.6426|22.2497|7.5719|-0.4722
yet||RB|0.0|-4.6182|3.2385|4.8556|1.0367|2.5146|19.1834|20.6426|5.4316|-1.1408
ok|.|NN|0.0|-3.1782|9.337|9.337|2.9919|-2.3305|35.7357|35.7357|8.8184|-1.0201
now|.|RB|0.0|-0.0745|4.6781|11.7892|1.239|-3.2629|24.0294|36.2537|9.9084|-0.7756
what|,|WP|1.62|0.9871|6.2075|6.4201|2.0534|1.085|23.7638|24.1088|6.9677|-0.2737
can||MD|0.0|-2.5966|4.7724|8.7918|1.5405|7.1415|8.7354|23.7638|2.6668|-0.1025
you||PRP|0.0|-6.6098|3.1074|7.8085|1.0591|1.3435|17.6507|20.4551|6.014|0.5752
do||VB|0.0|2.5951|2.9604|12.3241|1.1506|0.1873|21.0261|21.0427|7.5496|-0.5269
<END>|?|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
