word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the|.|DT|0.33|4.3904|1.4351|8.7306|0.3693|-4.9063|22.1144|22.8967|6.4263|0.246
sign||NN|0.0|2.6449|2.8709|4.3752|0.74|7.1319|9.3036|22.6979|3.146|-1.4149
is||VBZ|0.36|5.6628|10.0111|10.0183|2.4062|-0.2035|20.3816|20.9799|6.7385|-0.4722
wrong||JJ|0.0|-10.718|3.484|24.219|1.0649|7.3415|8.1122|20.8337|2.7565|-1.244
it's|.|NN|0.55|-5.7774|8.3615|11.2759|2.0618|3.3406|15.4853|15.9312|5.5157|-0.7415
not||RB|0.0|-2.575|6.1121|9.7013|1.8311|4.0418|12.8926|15.5611|4.8497|-0.865
negative||JJ|0.0|-6.6234|10.928|11.8723|3.9731|3.8987|12.3576|13.2802|4.4793|-0.0362
it's|;|NNS|0.0|2.0761|2.8752|16.1027|0.8208|-7.1225|24.9713|24.9713|6.1856|-0.5769
positive||JJ|0.0|2.9213|4.0999|4.0999|1.2173|3.3549|20.0645|25.5094|7.2357|-0.2737
these|.|DT|0.33|1.6708|7.3695|7.3695|2.4103|5.0854|18.1207|20.1127|5.2955|-0.5269
are||VBP|0.0|-0.8361|3.0096|7.5369|0.7907|-3.4691|21.2519|23.4694|6.8307|0.246
investments||NNS|0.0|2.083|8.9436|8.9436|2.4934|0.2008|28.5956|28.5956|7.595|-0.4124
that||WDT|0.0|4.7518|9.0951|12.3348|2.6814|5.2398|12.7027|28.7387|4.1591|-0.5269
pay||VBP|0.0|4.4319|4.7216|9.0951|1.6895|8.2128|5.3103|12.7474|1.1991|-0.6656
for||IN|0.0|0.5659|7.3285|10.0725|2.2909|1.9364|20.2959|20.5412|6.9245|-0.6656
themselves||PRP|0.0|-1.777|2.7558|7.3285|0.6923|-2.3637|22.8202|23.5066|9.0635|-0.9391
but|.|CC|0.33|2.229|3.2003|6.2479|1.0414|2.4451|23.8144|23.8144|8.3398|0.7847
they||PRP|0.0|-0.8128|7.15|9.1489|2.1335|0.7222|19.8333|23.8144|7.5927|0.3979
are||VBP|0.0|-9.1756|14.3444|20.0676|3.9658|2.2787|18.9016|21.0539|5.7287|0.1144
also||RB|0.0|-1.2296|0.1913|17.4536|0.0648|-2.8418|20.8184|22.2858|8.4717|0.3979
very||RB|0.0|-0.2842|2.3133|2.3133|0.5355|4.8385|19.6717|21.321|7.1587|-0.623
effective||JJ|0.0|0.0932|2.3634|3.0156|0.8188|8.4621|2.3285|20.2208|0.7396|-0.3692
in||IN|0.35|1.8644|3.9757|4.1291|0.9957|4.1422|17.6463|18.0049|6.4952|-0.3465
deflecting||VBG|0.0|-0.0814|10.1018|10.1018|3.5003|4.919|13.5352|18.0616|4.721|-0.5769
our||PRP$|0.0|-1.7874|9.7651|12.6312|3.1808|0.6562|21.2813|21.3962|7.4156|-0.0009
path||NN|0.0|-2.3996|1.5805|9.7651|0.4256|6.7264|10.8339|21.2813|3.1089|-0.961
cars|.|NNS|1.27|-9.5617|11.9728|12.9133|2.9393|-0.273|22.2674|22.2674|7.4319|-1.4606
and||CC|0.0|-15.8998|1.5691|13.796|0.5455|4.8292|15.5552|22.2674|5.1161|-0.8074
trucks||NNS|0.0|-16.3439|7.1699|7.1699|2.5723|2.6474|21.49|21.49|7.0468|-1.3101
i||VBP|0.0|15.2314|2.1726|36.7139|0.5978|2.5142|17.2961|22.3652|4.9688|1.0361
talked||VBD|0.0|12.7669|5.2496|7.4593|1.463|2.0243|30.5429|30.6424|10.1941|-0.8912
about||IN|0.0|4.0665|7.671|13.0251|2.3719|-0.2893|21.7443|30.6705|6.9298|0.6754
that||DT|0.0|1.6512|2.1129|7.9437|0.7434|5.7284|18.7797|21.7443|6.3397|0.1144
in||IN|0.0|-0.7082|6.2982|7.2063|1.7915|-0.9557|21.6285|22.179|7.8107|1.3433
the||DT|0.0|-9.6444|10.8908|14.626|3.1347|3.7489|18.0201|21.9484|6.3141|1.0361
slideshow||NN|0.0|-12.6422|2.2617|12.4282|0.6815|6.6091|14.5377|18.0201|3.7068|-0.4329
but|,|CC|0.33|-14.0246|0.7801|2.582|0.2754|7.807|3.0357|14.5377|0.9759|-0.0009
i||NN|0.0|-15.177|3.0448|3.6955|1.103|4.4253|11.9059|12.9875|3.7142|1.3433
want||VBP|0.0|-19.0003|2.8535|6.1882|0.9596|2.98|20.1121|20.1121|6.275|-0.8074
you||PRP|0.0|2.6053|6.9125|24.9857|2.3357|6.3599|10.8256|20.9831|3.5374|0.7847
to||TO|0.0|3.1475|1.3263|6.9125|0.3368|8.7297|3.6893|10.8256|1.0773|0.7847
put||VB|0.0|7.3065|8.4814|9.0384|2.909|5.431|9.4653|10.1187|3.0804|-0.5269
it||PRP|0.0|7.7432|1.4333|8.4814|0.4657|7.3011|4.0252|9.4653|0.986|1.0361
in||IN|0.0|5.3406|2.9184|4.5023|0.7575|3.2007|16.5706|16.5706|5.2276|-0.0009
perspective||NN|0.0|6.849|4.1744|4.5101|1.3639|-2.503|21.1809|22.7626|8.1451|-0.8074
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
