word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|NNS|0.0|0.9947|5.2146|10.597|1.5685|2.0525|32.665|32.665|7.2988|-0.8563
have||VBP|0.0|3.2885|4.2469|6.2919|0.9824|0.6876|21.9502|33.6769|7.856|-1.0519
a||DT|0.0|0.0|0.0|4.9239|0.0|0.0|0.0|21.9502|0.0|0.0
few||JJ|0.0|4.6913|7.4647|8.4071|2.743|2.6123|22.3707|22.3707|7.9479|0.0
areas||NNS|0.34|3.1378|7.6774|9.7712|2.5743|6.4956|19.0788|23.238|4.7184|-0.4986
that||IN|0.0|0.0878|2.8044|8.1912|0.7829|1.8363|22.1654|22.3986|7.242|0.0043
i||NN|0.0|0.0576|2.5504|3.5501|0.9413|7.7317|7.9396|22.9131|2.7748|0.9646
believe||VBP|0.0|0.9297|6.5429|6.5429|1.8695|3.5277|17.8432|20.2274|5.0861|-0.2811
are||VBP|0.0|-0.8615|2.0289|6.5429|0.6903|7.7975|8.5229|17.9586|1.6933|0.4919
especially||RB|0.0|1.0116|5.7336|5.8612|1.5731|0.0177|26.9956|26.9956|7.2306|0.3062
important||JJ|0.0|3.6706|14.5139|14.5139|3.8972|-1.0905|27.6813|27.8501|7.8786|-0.9689
that||IN|0.0|-2.2976|4.7439|16.788|1.1515|2.6894|17.8896|27.6813|5.3854|-0.8082
we||PRP|0.0|-1.4549|2.729|5.422|0.633|2.3458|10.3651|17.8896|2.6451|0.3062
address||VBP|0.0|-2.6323|3.9644|4.9375|1.0994|3.5755|15.7945|15.7945|5.1324|-0.2811
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
